0 17  1 0.374545 -1
7   5 0.228889 -1
7 34 24 6 0.582 -1
7   6 0.388 -1
7 16 39 8 1.03 -1
7 16 29 9 0.309 -1
7 34 39 9 0.309 -1
7 16  9 0.412 -1
7 3  10 0.588571 -1
7 29 2 10 0.441429 -1
7 1  11 0.588571 -1
7 18 37 11 0.415714 -1
7   12 0.343333 -1
7 31  12 0.646667 -1
7 39  13 0.485 -1
7 37  13 0.485 -1
7 25 38 14 0.97 -1
7 16 24 15 0.291 -1
7 6  15 0.388 -1
7 17 19 15 0.309 -1
7   16 0.515 -1
7   16 0.515 -1
7   17 0.228889 -1
7 5  17 0.457778 -1
7 14 6 17 0.343333 -1
7   18 0.388 -1
7 11 16 18 0.582 -1
7 6 30 19 1.03 -1
7   20 1.03 -1
7   21 0.97 -1
7 24  22 0.588571 -1
7 0 17 22 0.441429 -1
7   23 0.277143 -1
7   23 0.294286 -1
7 33 6 23 0.441429 -1
7 18  24 1.03 -1
7   25 1.03 -1
7 12 34 26 1.03 -1
7   27 1.03 -1
7 21  28 0.343333 -1
7 12  28 0.343333 -1
7 39  28 0.343333 -1
7 4 34 29 0.485 -1
7 13 37 29 0.485 -1
7 6 0 30 0.343333 -1
7 32  30 0.457778 -1
7   30 0.215556 -1
7 4 21 31 0.97 -1
7 24  32 0.323333 -1
7 14  32 0.323333 -1
7 36  32 0.323333 -1
7 16 3 33 0.280909 -1
7 2  33 0.352727 -1
7 12  33 0.352727 -1
7 9  34 0.343333 -1
7 13  34 0.323333 -1
7 4  34 0.323333 -1
7   35 0.97 -1
7 37 31 36 0.97 -1
7 1 35 37 0.323333 -1
7 17  37 0.457778 -1
7   37 0.228889 -1
7   38 0.97 -1
7   39 1.03 -1
8 15 1 0 0.343333 -1
8 32 37 0 0.343333 -1
8 14 6 0 0.343333 -1
8 0  1 0.431111 -1
8 34 16 1 0.343333 -1
8   1 0.228889 -1
8 39  2 0.412 -1
8   2 0.206 -1
8 35  2 0.388 -1
8 2 4 3 0.515 -1
8 35 24 3 0.515 -1
8 18 37 4 0.582 -1
8   4 0.412 -1
8   5 1.03 -1
8 19 4 6 0.97 -1
8 37  7 0.646667 -1
8   7 0.323333 -1
8 27 17 9 0.291 -1
8 20  9 0.412 -1
8 13 24 9 0.291 -1
8 32 37 10 1.03 -1
8 25  11 0.515 -1
8 37  11 0.515 -1
8 0  12 0.431111 -1
8   12 0.228889 -1
8 13 0 12 0.323333 -1
8 31 16 13 0.291 -1
8 14 12 13 0.291 -1
8 11  13 0.412 -1
8   14 1.03 -1
8 18 13 15 0.343333 -1
8 2  15 0.431111 -1
8   15 0.215556 -1
8   16 0.97 -1
8   17 0.323333 -1
8 0  17 0.646667 -1
8   18 0.343333 -1
8 35  18 0.686667 -1
8 34  19 0.646667 -1
8   19 0.343333 -1
8   20 0.485 -1
8   20 0.515 -1
8   21 0.2425 -1
8 37 12 21 0.36375 -1
8 34 29 21 0.38625 -1
8   22 0.343333 -1
8 31  22 0.686667 -1
8 2  23 0.431111 -1
8 25 37 23 0.343333 -1
8   23 0.215556 -1
8   24 1.03 -1
8 1  25 0.646667 -1
8   25 0.343333 -1
8   26 1.03 -1
8   27 0.515 -1
8   27 0.485 -1
8 20  28 0.588571 -1
8 1 33 28 0.441429 -1
8   29 0.97 -1
8   30 1.03 -1
8   31 1.03 -1
8 6 1 32 0.582 -1
8   32 0.388 -1
8 2  33 1.03 -1
8 39  34 0.412 -1
8 18  34 0.412 -1
8   34 0.206 -1
8 0 26 35 0.515 -1
8 37 31 35 0.515 -1
8 2 35 36 0.323333 -1
8 14 34 36 0.343333 -1
8 35 34 36 0.343333 -1
8 16 17 37 0.36375 -1
8 18 0 37 0.36375 -1
8   37 0.2425 -1
8 16 24 38 0.97 -1
8   39 0.323333 -1
8 31  39 0.686667 -1
9 3  0 1.03 -1
9   1 0.215556 -1
9 16  1 0.457778 -1
9 6 36 1 0.323333 -1
9 23  2 0.485 -1
9 17  2 0.515 -1
9 35  3 0.412 -1
9   3 0.194 -1
9 11  3 0.388 -1
9 20  4 0.485 -1
9 6  4 0.515 -1
9 0 16 5 1.03 -1
9   6 0.412 -1
9 23 14 6 0.618 -1
9   7 0.485 -1
9   7 0.485 -1
9 5  8 0.554286 -1
9 12 14 8 0.415714 -1
9 36  10 1.03 -1
9 0  11 0.686667 -1
9   11 0.343333 -1
9 18  12 0.554286 -1
9 32 26 12 0.415714 -1
9 14  13 0.97 -1
9   14 0.277143 -1
9   14 0.277143 -1
9 32 24 14 0.415714 -1
9   15 0.97 -1
9 39  16 0.485 -1
9 13  16 0.515 -1
9   17 0.343333 -1
9 19  17 0.686667 -1
9   18 0.2425 -1
9 15 6 18 0.38625 -1
9 16 5 18 0.38625 -1
9 37  19 0.97 -1
9   20 0.97 -1
9 12  21 0.646667 -1
9   21 0.343333 -1
9   22 0.388 -1
9 35 11 22 0.582 -1
9   23 0.215556 -1
9 17  23 0.457778 -1
9 1 34 23 0.343333 -1
9 6 25 24 0.618 -1
9   24 0.388 -1
9 18 19 25 0.515 -1
9 26 14 25 0.515 -1
9   26 0.343333 -1
9 12  26 0.646667 -1
9   27 0.485 -1
9   27 0.485 -1
9 38  28 0.352727 -1
9 20  28 0.352727 -1
9 37 20 28 0.264545 -1
9   29 0.228889 -1
9 2  29 0.431111 -1
9 4 21 29 0.323333 -1
9 16  30 0.686667 -1
9   30 0.323333 -1
9 19  31 0.374545 -1
9 35  31 0.374545 -1
9 36 39 31 0.264545 -1
9 17  32 0.323333 -1
9 6  32 0.323333 -1
9 20  32 0.323333 -1
9 14  33 0.515 -1
9 38  33 0.515 -1
9 19  34 0.352727 -1
9 31  34 0.352727 -1
9 24 4 34 0.264545 -1
9 26  35 0.412 -1
9 39  35 0.388 -1
9   35 0.206 -1
9   36 0.97 -1
9   37 1.03 -1
9 36 4 38 0.264545 -1
9 2  38 0.352727 -1
9 34  38 0.374545 -1
9   39 0.2575 -1
9 14 6 39 0.36375 -1
9 29 2 39 0.36375 -1
10   0 0.343333 -1
10 23  0 0.686667 -1
10 39 3 1 1.03 -1
10 28  2 0.412 -1
10 15 13 2 0.291 -1
10 26 22 2 0.291 -1
10 30  3 0.686667 -1
10   3 0.323333 -1
10   4 0.515 -1
10   4 0.515 -1
10   5 0.294286 -1
10   5 0.277143 -1
10 14 24 5 0.441429 -1
10 32 16 6 0.97 -1
10 19 16 7 0.291 -1
10 18  7 0.388 -1
10 6 25 7 0.291 -1
10   8 0.343333 -1
10 36  8 0.646667 -1
10 35  9 0.97 -1
10 12 5 11 0.343333 -1
10 31 17 11 0.323333 -1
10 1 8 11 0.343333 -1
10   12 0.206 -1
10 29  12 0.412 -1
10 31  12 0.412 -1
10 39 38 13 0.582 -1
10   13 0.388 -1
10   14 0.323333 -1
10   14 0.323333 -1
10   14 0.323333 -1
10 16  15 0.485 -1
10   15 0.2575 -1
10   15 0.2425 -1
10 2  16 0.686667 -1
10   16 0.343333 -1
10 39  17 0.343333 -1
10 32  17 0.323333 -1
10 33  17 0.323333 -1
10 19 38 18 0.441429 -1
10   18 0.294286 -1
10   18 0.294286 -1
10 3 35 19 0.97 -1
10 30 2 20 1.03 -1
10 3 36 21 1.03 -1
10 23  22 0.485 -1
10 20  22 0.485 -1
10 24 34 23 0.309 -1
10 4  23 0.412 -1
10 16 20 23 0.291 -1
10 16 35 24 0.343333 -1
10   24 0.215556 -1
10 18  24 0.457778 -1
10   25 0.215556 -1
10 39 17 25 0.323333 -1
10 16  25 0.431111 -1
10 19  26 0.457778 -1
10 16 0 26 0.323333 -1
10   26 0.228889 -1
10 37 18 27 0.97 -1
10 17  28 0.686667 -1
10   28 0.323333 -1
10   29 0.388 -1
10 37 18 29 0.582 -1
10 33 36 30 0.582 -1
10   30 0.388 -1
10   31 0.323333 -1
10 26  31 0.686667 -1
10 37  32 0.485 -1
10 12  32 0.485 -1
10 19  33 1.03 -1
10   34 0.323333 -1
10 39  34 0.646667 -1
10 16 19 35 0.97 -1
10   36 0.323333 -1
10 17  36 0.686667 -1
10 2 34 37 0.441429 -1
10 35  37 0.554286 -1
10 25  38 0.515 -1
10 22  38 0.485 -1
10 16  39 0.388 -1
10   39 0.194 -1
10 0  39 0.388 -1
11 36 34 0 0.291 -1
11 35  0 0.388 -1
11 16 22 0 0.291 -1
11   1 0.277143 -1
11 0 14 1 0.415714 -1
11   1 0.294286 -1
11 20 14 2 0.582 -1
11   2 0.388 -1
11   3 0.388 -1
11 37 16 3 0.618 -1
11 37  4 0.588571 -1
11 20 23 4 0.441429 -1
11 15 35 5 0.97 -1
11 19 22 6 0.415714 -1
11 15  6 0.588571 -1
11 35 29 7 1.03 -1
11 27 33 8 0.515 -1
11 37 6 8 0.485 -1
11 37 25 9 0.38625 -1
11   9 0.2575 -1
11 19 6 9 0.38625 -1
11   10 0.343333 -1
11 4  10 0.646667 -1
11   12 0.388 -1
11 18 37 12 0.618 -1
11 2 6 13 0.415714 -1
11 39  13 0.588571 -1
11 18 1 14 0.618 -1
11   14 0.412 -1
11   15 0.515 -1
11   15 0.515 -1
11 0 7 16 0.97 -1
11   17 1.03 -1
11 0 4 18 0.38625 -1
11   18 0.2575 -1
11 21 26 18 0.38625 -1
11 20 15 19 0.343333 -1
11 0  19 0.457778 -1
11   19 0.228889 -1
11   20 0.412 -1
11 22 18 20 0.618 -1
11 29  21 0.431111 -1
11 6 16 21 0.343333 -1
11   21 0.228889 -1
11 19  22 0.515 -1
11 20  22 0.515 -1
11 24 17 23 0.97 -1
11 1 25 24 0.485 -1
11 37 16 24 0.485 -1
11 15  25 0.388 -1
11 2 4 25 0.309 -1
11 35 29 25 0.291 -1
11   26 0.277143 -1
11 3 2 26 0.415714 -1
11   26 0.277143 -1
11 17  27 0.515 -1
11 2  27 0.485 -1
11   28 1.03 -1
11 14  29 0.515 -1
11 19  29 0.515 -1
11   30 0.343333 -1
11   30 0.323333 -1
11   30 0.343333 -1
11 4 34 31 1.03 -1
11   32 0.485 -1
11   32 0.515 -1
11 0  33 1.03 -1
11   34 0.2575 -1
11 18 30 34 0.38625 -1
11 24 35 34 0.38625 -1
11 31  35 0.374545 -1
11 4 17 35 0.264545 -1
11 37  35 0.352727 -1
11   36 1.03 -1
11 36  37 0.97 -1
11 20 4 38 0.415714 -1
11 16  38 0.588571 -1
11 15 24 39 0.38625 -1
11 4 2 39 0.38625 -1
11   39 0.2425 -1
12 23 5 0 0.515 -1
12 38 14 0 0.515 -1
12   1 0.515 -1
12   1 0.515 -1
12 29 23 2 0.309 -1
12 16 17 2 0.309 -1
12 18  2 0.388 -1
12 0 20 3 0.618 -1
12   3 0.412 -1
12   4 1.03 -1
12 0 14 5 0.441429 -1
12   5 0.294286 -1
12   5 0.294286 -1
12 20  6 0.343333 -1
12 5  6 0.343333 -1
12 33  6 0.343333 -1
12 2  7 0.323333 -1
12 26  7 0.343333 -1
12 32  7 0.323333 -1
12 5  8 1.03 -1
12   9 0.2575 -1
12 4 39 9 0.36375 -1
12 18 36 9 0.38625 -1
12   10 0.343333 -1
12 19  10 0.686667 -1
12 26 37 11 0.582 -1
12   11 0.388 -1
12 27 11 13 0.38625 -1
12 24 6 13 0.36375 -1
12   13 0.2575 -1
12 18  14 0.554286 -1
12 16 38 14 0.415714 -1
12 6 37 15 0.97 -1
12 33 17 16 0.309 -1
12 14 34 16 0.309 -1
12 3  16 0.412 -1
12   17 0.97 -1
12   18 1.03 -1
12 11 38 19 0.441429 -1
12 3  19 0.554286 -1
12 39  20 0.686667 -1
12   20 0.323333 -1
12   21 0.97 -1
12   22 0.485 -1
12   22 0.515 -1
12 18  23 1.03 -1
12 34  24 0.97 -1
12   25 0.323333 -1
12   25 0.323333 -1
12   25 0.323333 -1
12   26 0.228889 -1
12 30  26 0.457778 -1
12 33 25 26 0.343333 -1
12 37 38 27 0.618 -1
12   27 0.388 -1
12   28 0.277143 -1
12 3 0 28 0.415714 -1
12   28 0.277143 -1
12   29 0.2425 -1
12   29 0.2425 -1
12 5  29 0.515 -1
12   30 1.03 -1
12 3  31 0.588571 -1
12 2 38 31 0.441429 -1
12 20  32 0.97 -1
12 5  33 0.97 -1
12   34 1.03 -1
12 0  35 1.03 -1
12 35 1 36 0.582 -1
12   36 0.412 -1
12   37 0.388 -1
12 19 16 37 0.618 -1
12   38 0.97 -1
12   39 1.03 -1
13 6 29 0 0.582 -1
13   0 0.388 -1
13 0 5 1 1.03 -1
13   2 0.2425 -1
13 11  2 0.515 -1
13   2 0.2425 -1
13 5 16 3 0.343333 -1
13 39  3 0.431111 -1
13   3 0.228889 -1
13 2  4 0.97 -1
13 39  5 1.03 -1
13   6 0.2425 -1
13 15  6 0.515 -1
13   6 0.2425 -1
13   7 0.97 -1
13 24  8 0.97 -1
13   9 0.97 -1
13 30 3 10 0.97 -1
13 35  11 0.515 -1
13 4  11 0.485 -1
13 35 1 12 0.309 -1
13 39 20 12 0.291 -1
13 32  12 0.412 -1
