0 67  1 0.8 -1
1   16 0.48 -1
1 38 28 16 0.72 -1
1   17 1.2 -1
1 14  18 0.266667 -1
1 41  18 0.4 -1
1 75  18 0.4 -1
1 5  19 0.8 -1
1   19 0.4 -1
1 10  20 0.457143 -1
1 62 61 20 0.514286 -1
1 39 78 21 0.6 -1
1 60 15 21 0.6 -1
1   22 1.2 -1
1   23 0.32 -1
1 7 16 23 0.48 -1
1 46  24 0.8 -1
1   24 0.4 -1
1   25 0.3 -1
1 51 0 25 0.45 -1
1 6 14 25 0.45 -1
1   26 1.2 -1
1 64  27 1.2 -1
1   28 0.8 -1
1 59 4 29 0.266667 -1
1 5  29 0.533333 -1
1   29 0.177778 -1
1 65  30 0.533333 -1
1   30 0.266667 -1
1 25  31 0.355556 -1
1   31 0.177778 -1
1 60 78 31 0.4 -1
1 69  32 0.8 -1
1   32 0.4 -1
1   33 1.2 -1
1   34 0.32 -1
1 14 25 34 0.48 -1
1 30 50 35 1.2 -1
1 4 37 36 1.2 -1
1 17  37 0.457143 -1
1 10 14 37 0.342857 -1
1 29 9 38 0.4 -1
1 63 75 38 0.6 -1
1 11  39 0.533333 -1
1   39 0.266667 -1
1 47 65 39 0.266667 -1
1 56  40 0.32 -1
1 13 11 40 0.24 -1
1 47 48 40 0.24 -1
1   41 0.8 -1
1   42 0.6 -1
1   42 0.4 -1
1 59  43 0.48 -1
1 10  43 0.48 -1
1   43 0.16 -1
1 66 71 44 0.8 -1
1 48 55 45 0.36 -1
1 20 61 45 0.36 -1
1 55  45 0.48 -1
1   46 0.228571 -1
1   46 0.342857 -1
1 20 52 46 0.342857 -1
1   47 0.2 -1
1 68 61 47 0.3 -1
1 55 35 47 0.45 -1
1   48 0.16 -1
1 10  48 0.32 -1
1 37  48 0.48 -1
1 75 40 49 0.3 -1
1 55 32 49 0.3 -1
1   49 0.3 -1
1   50 1.2 -1
1   51 0.8 -1
1 69 59 52 0.6 -1
1 34 75 52 0.6 -1
1   53 1.2 -1
1 40  54 0.8 -1
1 24  55 0.4 -1
1 6  55 0.266667 -1
1 41  55 0.4 -1
1 9 49 56 0.36 -1
1 58  56 0.32 -1
1 15 13 56 0.36 -1
1   57 0.228571 -1
1 33 56 57 0.342857 -1
1   57 0.342857 -1
1 68 29 58 0.48 -1
1   58 0.48 -1
1 64 65 59 0.266667 -1
1 11  59 0.533333 -1
1   59 0.266667 -1
1 74  60 0.290909 -1
1 72  60 0.436364 -1
1 25 0 60 0.218182 -1
1 43 32 61 0.4 -1
1 74 21 61 0.6 -1
1 36  62 0.436364 -1
1 30  62 0.436364 -1
1 21 11 62 0.327273 -1
1 14 41 63 1.2 -1
1 78 65 64 0.514286 -1
1 14  64 0.457143 -1
1 35 71 65 0.8 -1
1 11 47 66 0.8 -1
1 78  67 0.4 -1
1 51  67 0.4 -1
1 65  67 0.4 -1
1   68 0.8 -1
1 4  69 0.685714 -1
1 9 47 69 0.342857 -1
1   70 1.2 -1
1 9  71 0.533333 -1
1   71 0.266667 -1
1 45 23 71 0.4 -1
1   72 1.2 -1
1   73 0.8 -1
1 11 56 74 0.514286 -1
1   74 0.228571 -1
1   74 0.228571 -1
1 33  75 0.8 -1
1   75 0.266667 -1
1 31 46 76 0.8 -1
1 59  77 0.266667 -1
1 43  77 0.266667 -1
1 72  77 0.4 -1
1   78 0.342857 -1
1   78 0.342857 -1
1 30 38 78 0.514286 -1
1 60 5 79 0.4 -1
1   79 0.266667 -1
1 11  79 0.533333 -1
2 75  0 0.8 -1
2 43 6 1 0.6 -1
2 36 31 1 0.4 -1
2   3 0.228571 -1
2 24 71 3 0.514286 -1
2   3 0.228571 -1
2   4 0.16 -1
2 64  4 0.48 -1
2 65  4 0.32 -1
2   5 0.266667 -1
2 43  5 0.8 -1
2   6 1.2 -1
2 46  7 0.32 -1
2 11  7 0.32 -1
2   7 0.24 -1
2 14  8 0.4 -1
2   8 0.2 -1
2   8 0.2 -1
2 37  9 0.533333 -1
2   9 0.266667 -1
2 41 29 10 0.8 -1
2   11 0.177778 -1
2 16 49 11 0.4 -1
2 41  11 0.533333 -1
2   12 0.6 -1
2   12 0.4 -1
2   13 0.8 -1
2 3  14 0.6 -1
2 0  14 0.6 -1
2   15 0.48 -1
2 63 58 15 0.72 -1
2 59  16 0.8 -1
2   16 0.4 -1
2 1  17 1.2 -1
2   18 0.266667 -1
2 46  18 0.533333 -1
2 5  19 1.2 -1
2   20 0.6 -1
2   20 0.6 -1
2   21 0.8 -1
2 13 26 22 0.6 -1
2 41 20 22 0.6 -1
2   23 0.177778 -1
2 35  23 0.533333 -1
2 20 14 23 0.266667 -1
2 56  24 0.355556 -1
2   24 0.266667 -1
2 9 37 24 0.266667 -1
2 5  25 1.2 -1
2   26 0.16 -1
2 3  26 0.32 -1
2 54  26 0.32 -1
2 46  27 0.6 -1
2   27 0.3 -1
2   27 0.2 -1
2 43  28 0.8 -1
2 1  29 0.685714 -1
2 11 24 29 0.514286 -1
2   30 1.2 -1
2 73  31 0.685714 -1
2 0 11 31 0.514286 -1
2   32 0.4 -1
2 63  32 0.533333 -1
2   33 0.24 -1
2 60  33 0.32 -1
2 61  33 0.32 -1
2 49  34 1.2 -1
2 48  35 0.8 -1
2   36 0.3 -1
2 47  36 0.4 -1
2   36 0.2 -1
2 54  37 0.6 -1
2 41  37 0.4 -1
2   38 0.6 -1
2   38 0.4 -1
2 72  39 1.2 -1
2   40 0.8 -1
2   41 0.8 -1
2 9 58 42 0.342857 -1
2 25  42 0.457143 -1
2 59 45 43 1.2 -1
2 25 63 44 0.72 -1
2   44 0.48 -1
2 37 6 45 0.45 -1
2 36 43 45 0.3 -1
2   45 0.3 -1
2 11  46 0.8 -1
2   47 1.2 -1
2   48 1.2 -1
2 78 6 49 0.3 -1
2 26 38 49 0.3 -1
2   49 0.2 -1
2 0 55 50 0.514286 -1
2 16  50 0.685714 -1
2 46 26 51 0.8 -1
2 74 13 52 0.8 -1
2 16  53 0.533333 -1
2   53 0.266667 -1
2 3 51 54 0.3 -1
2   54 0.3 -1
2 57 58 54 0.45 -1
2   55 0.8 -1
2 11 21 56 0.48 -1
2   56 0.48 -1
2 9  57 0.48 -1
2 1  57 0.32 -1
2   57 0.16 -1
2 51 67 58 0.6 -1
2 55 40 58 0.4 -1
2 26 72 59 0.24 -1
2 38  59 0.32 -1
2 37 71 59 0.24 -1
2   60 1.2 -1
2 15  61 1.2 -1
2 31 43 62 0.4 -1
2 59 33 62 0.4 -1
2 43  63 1.2 -1
2 67  64 0.8 -1
2 54  65 0.4 -1
2 1  65 0.266667 -1
2 24  65 0.266667 -1
2 53  66 1.2 -1
2 29  67 0.32 -1
2   67 0.24 -1
2 26  67 0.32 -1
2 59 50 68 0.72 -1
2   68 0.48 -1
2   69 0.32 -1
2 75 36 69 0.48 -1
2 16 11 70 0.4 -1
2   70 0.177778 -1
2 35  70 0.533333 -1
2   71 1.2 -1
2   72 0.266667 -1
2 62  72 0.533333 -1
2 0 35 72 0.4 -1
2   73 0.8 -1
2 58  74 0.8 -1
2   75 0.177778 -1
2 59 35 75 0.4 -1
2 36  75 0.533333 -1
2 29  76 0.436364 -1
2 7  76 0.436364 -1
2 5 43 76 0.327273 -1
2   77 0.48 -1
2 37 42 77 0.48 -1
2   78 0.8 -1
2 78 17 79 0.36 -1
2 34  79 0.48 -1
2 58 72 79 0.36 -1
3 36 37 0 0.45 -1
3   0 0.2 -1
3 59 6 0 0.45 -1
3 29  1 0.8 -1
3   2 0.8 -1
3 31  4 0.6 -1
3 17  4 0.6 -1
3 63 16 5 0.514286 -1
3   5 0.342857 -1
3   5 0.228571 -1
3 10 46 6 1.2 -1
3 20  7 0.457143 -1
3 5 58 7 0.342857 -1
3 0  8 0.4 -1
3   8 0.3 -1
3   8 0.2 -1
3 43 46 9 0.342857 -1
3 58  9 0.685714 -1
3 64 1 10 0.36 -1
3 37  10 0.48 -1
3 72 46 10 0.24 -1
3   11 0.8 -1
3   12 1.2 -1
3 16  13 0.8 -1
3 68 50 14 0.48 -1
3   14 0.48 -1
3 5  15 0.6 -1
3 38  15 0.4 -1
3 53 33 16 1.2 -1
3   17 0.4 -1
3   17 0.266667 -1
3   17 0.266667 -1
3 70 11 18 0.6 -1
3 55 54 18 0.6 -1
3   19 1.2 -1
3 33  20 0.32 -1
3 75 25 20 0.24 -1
3 23 33 20 0.24 -1
3   21 0.2 -1
3 39 60 21 0.3 -1
3 49 37 21 0.45 -1
3 16  22 0.32 -1
3 1  22 0.48 -1
3   22 0.16 -1
3 41 63 23 1.2 -1
3 65 43 24 0.8 -1
3 50 6 25 0.8 -1
3 25  26 0.6 -1
3 43  26 0.6 -1
3 13  27 0.533333 -1
3   27 0.266667 -1
3 68 61 27 0.4 -1
3   28 0.4 -1
3 60  28 0.533333 -1
3 65  29 1.2 -1
3 60  30 0.8 -1
3 26  31 0.8 -1
3   32 0.2 -1
3 58 73 32 0.3 -1
3 29 52 32 0.3 -1
3 44  33 0.8 -1
3 1  34 0.32 -1
3 54 4 34 0.24 -1
3 33 36 34 0.36 -1
3   35 0.8 -1
3   36 0.8 -1
3 35  37 0.8 -1
3 19 13 38 0.514286 -1
3 55  38 0.685714 -1
3   39 0.4 -1
3 65  39 0.533333 -1
3   40 0.48 -1
3 58 7 40 0.72 -1
3   41 0.4 -1
3   41 0.266667 -1
3   41 0.4 -1
3 14 75 42 0.48 -1
3   42 0.48 -1
3   43 0.4 -1
3   43 0.6 -1
3 43  44 1.2 -1
3 10 16 45 0.342857 -1
3 5  45 0.457143 -1
3 36  46 1.2 -1
3 41  47 0.533333 -1
3   47 0.266667 -1
3 30 53 48 0.4 -1
3   48 0.266667 -1
3 47  48 0.355556 -1
3   49 0.8 -1
3 52  50 0.685714 -1
3 13 33 50 0.342857 -1
3   51 1.2 -1
3 35 1 52 0.36 -1
3 36 9 52 0.24 -1
3 36  52 0.48 -1
3   53 0.32 -1
3 10 51 53 0.48 -1
3   54 1.2 -1
3   55 0.8 -1
3   56 0.32 -1
3 49 6 56 0.48 -1
3 75 70 57 0.4 -1
3 9 25 57 0.266667 -1
3 26 7 57 0.4 -1
3   58 0.2 -1
3   58 0.3 -1
3 0  58 0.4 -1
3 30  59 1.2 -1
3   60 0.6 -1
3   60 0.4 -1
3 37  61 0.8 -1
3 16 35 62 0.8 -1
3 36  63 0.8 -1
3 24 75 64 0.4 -1
3 53 57 64 0.4 -1
3 70 16 64 0.4 -1
3 35 69 65 0.8 -1
3 9 26 66 0.4 -1
3   66 0.266667 -1
3 70  66 0.533333 -1
3   67 0.4 -1
3 51  67 0.533333 -1
3 1  68 0.533333 -1
3   68 0.4 -1
3 68  69 0.4 -1
3 17  69 0.4 -1
3 51  70 0.8 -1
3   71 0.4 -1
3 70  71 0.8 -1
3 17 20 72 0.266667 -1
3   72 0.177778 -1
3 17  72 0.355556 -1
3 0 11 73 0.342857 -1
3   73 0.228571 -1
3   73 0.342857 -1
3 38  74 0.290909 -1
3 65 0 74 0.218182 -1
3 13  74 0.436364 -1
3 9 60 75 0.6 -1
3 47 26 75 0.4 -1
3   76 0.2 -1
3 45 41 76 0.3 -1
3 59 15 76 0.3 -1
3   77 0.177778 -1
3 20  77 0.533333 -1
3 26 15 77 0.266667 -1
3   78 0.342857 -1
3 60 25 78 0.342857 -1
3   78 0.342857 -1
3 75  79 0.8 -1
4   0 0.8 -1
4 55  1 0.685714 -1
4 31 45 1 0.342857 -1
4 59  2 0.533333 -1
4   2 0.4 -1
4 17 50 3 1.2 -1
4 75  5 0.32 -1
4   5 0.16 -1
4 20  5 0.48 -1
4 61  6 0.4 -1
4   6 0.3 -1
4   6 0.3 -1
4   7 0.8 -1
4   8 1.2 -1
4   9 1.2 -1
4   10 0.4 -1
4 1  10 0.533333 -1
4 55  11 0.457143 -1
4 63 57 11 0.514286 -1
4 61 78 12 1.2 -1
4 35 65 13 0.36 -1
4 31 43 13 0.36 -1
4 45  13 0.48 -1
4   14 0.6 -1
4   14 0.4 -1
4 43 55 15 1.2 -1
4 6 65 16 0.4 -1
4 58 17 16 0.6 -1
4   17 0.4 -1
4   17 0.6 -1
4   18 1.2 -1
4 62  19 0.685714 -1
4 38 60 19 0.342857 -1
4 55  20 0.48 -1
4 31 47 20 0.24 -1
4 22 10 20 0.36 -1
4   21 0.8 -1
4 45 43 22 0.72 -1
4   22 0.32 -1
4 17 10 23 0.342857 -1
4 53  23 0.685714 -1
4 78 15 24 0.4 -1
4 35 38 24 0.4 -1
4   25 0.8 -1
4 41 68 26 0.48 -1
4   26 0.32 -1
4 31 20 27 1.2 -1
4 58  28 0.533333 -1
4 71 42 28 0.266667 -1
4   28 0.266667 -1
4 33  29 0.355556 -1
4 20 66 29 0.4 -1
4   29 0.177778 -1
4 49  30 1.2 -1
4   31 0.16 -1
4 25  31 0.32 -1
4 72  31 0.48 -1
4 59 25 32 0.4 -1
4 15  32 0.533333 -1
4   32 0.177778 -1
4   33 1.2 -1
4   34 0.3 -1
4 26 55 34 0.3 -1
4 17 68 34 0.45 -1
4   35 0.4 -1
4 10  35 0.8 -1
4 55  36 0.4 -1
4 51  36 0.6 -1
4   37 0.6 -1
4   37 0.4 -1
4 11  38 0.32 -1
4   38 0.24 -1
4 15  38 0.48 -1
4   39 0.4 -1
4 68  39 0.8 -1
4   40 0.4 -1
4   40 0.4 -1
4   40 0.266667 -1
4 38  41 0.32 -1
4   41 0.16 -1
4 10  41 0.32 -1
4 7 37 42 0.266667 -1
4 29 25 42 0.266667 -1
4 20 25 42 0.266667 -1
4 16 2 43 0.6 -1
4 24 70 43 0.6 -1
4 75  44 0.533333 -1
4 26 15 44 0.4 -1
4   44 0.266667 -1
4 65  45 0.533333 -1
4   45 0.4 -1
4   46 0.32 -1
4 61 45 46 0.48 -1
4 51  47 0.685714 -1
4 62 31 47 0.514286 -1
4 20 76 48 0.36 -1
4 58  48 0.48 -1
4 32 37 48 0.24 -1
4 72 52 49 0.24 -1
4 59  49 0.32 -1
4 60 25 49 0.24 -1
4 30 37 50 0.45 -1
4 65 57 50 0.3 -1
4   50 0.3 -1
4   51 0.3 -1
4   51 0.2 -1
4 1  51 0.4 -1
4   52 0.8 -1
4 17  53 1.2 -1
4 29 20 54 0.4 -1
4 15 63 54 0.4 -1
4 1 46 55 1.2 -1
4 30 69 56 0.4 -1
4 5  56 0.355556 -1
4   56 0.266667 -1
4 17 19 57 0.45 -1
4   57 0.3 -1
4 75 25 57 0.45 -1
4 14 26 58 1.2 -1
4 21 58 59 0.514286 -1
4 78  59 0.457143 -1
4 26  60 0.533333 -1
4   60 0.4 -1
4 59 24 61 0.48 -1
4   61 0.32 -1
4 14  62 0.457143 -1
4 63 11 62 0.514286 -1
4   63 0.266667 -1
4 40  63 0.533333 -1
4 59  64 0.290909 -1
4 53  64 0.290909 -1
4 43 24 64 0.218182 -1
4   65 1.2 -1
4 52  66 0.436364 -1
4 38  66 0.436364 -1
4 40 38 66 0.218182 -1
4 1  67 0.8 -1
4   67 0.4 -1
4   68 0.8 -1
4   69 0.8 -1
4 64  70 0.6 -1
4 23  70 0.4 -1
4 57 31 71 1.2 -1
4 17 49 72 1.2 -1
4 9 26 73 1.2 -1
4 77 55 74 0.45 -1
4   74 0.3 -1
4 39 32 74 0.45 -1
4   75 0.8 -1
4 50 67 76 0.8 -1
4 45 67 77 1.2 -1
4   78 0.6 -1
4   78 0.4 -1
4 16  79 0.8 -1
5 66  0 0.8 -1
5 6 50 1 0.8 -1
5 46 44 2 0.8 -1
5 25 78 3 0.6 -1
5 32 15 3 0.4 -1
5 14 0 4 0.8 -1
5 38  6 0.436364 -1
5 51  6 0.290909 -1
5 64 41 6 0.327273 -1
5   7 1.2 -1
5   8 0.8 -1
5 42  9 1.2 -1
5 78  10 0.48 -1
5 9 58 10 0.36 -1
5 13 4 10 0.24 -1
5 41  11 0.8 -1
5 3  12 0.685714 -1
5 14 20 12 0.514286 -1
5 4  13 1.2 -1
5 25  14 1.2 -1
5 69  15 0.8 -1
5   15 0.266667 -1
5   16 0.228571 -1
5   16 0.228571 -1
5 33 72 16 0.514286 -1
5 20  17 0.6 -1
5   17 0.2 -1
5   17 0.3 -1
5   18 0.177778 -1
5 25 55 18 0.4 -1
5 75  18 0.355556 -1
5 10 47 19 0.48 -1
5   19 0.48 -1
5 17  20 0.8 -1
5 50  21 0.290909 -1
5 15 10 21 0.218182 -1
5 40  21 0.436364 -1
5 54 58 22 0.8 -1
5 16 42 23 0.342857 -1
5   23 0.228571 -1
5   23 0.228571 -1
5 59 53 24 0.24 -1
5 55  24 0.32 -1
5 65 69 24 0.36 -1
5 35 49 25 0.8 -1
5 0  26 1.2 -1
5 36  27 1.2 -1
5 14  28 0.457143 -1
5 33 63 28 0.342857 -1
5 64 36 29 0.4 -1
5 11 13 29 0.266667 -1
5 47 46 29 0.4 -1
5 21 67 30 0.8 -1
5 62 33 31 1.2 -1
5 4 59 32 1.2 -1
5 26  33 0.48 -1
5   33 0.24 -1
5 13  33 0.48 -1
5 65 15 34 0.4 -1
5 16 37 34 0.4 -1
5 55 75 34 0.266667 -1
5 63 0 35 0.6 -1
5 42 69 35 0.4 -1
5 50 16 36 0.36 -1
5 17  36 0.48 -1
5 26 37 36 0.36 -1
5   37 0.4 -1
5   37 0.4 -1
5 71  38 0.355556 -1
5   38 0.266667 -1
5 59 54 38 0.266667 -1
5 11  39 0.533333 -1
5   39 0.4 -1
5 50  40 0.48 -1
5 45 64 40 0.36 -1
5 38 1 40 0.24 -1
5   41 0.4 -1
5   41 0.4 -1
5 61 6 42 0.514286 -1
5   42 0.342857 -1
5   42 0.228571 -1
5   43 0.8 -1
5 14 34 44 0.3 -1
5 47 16 44 0.3 -1
5   44 0.2 -1
5   45 0.48 -1
5 19 38 45 0.72 -1
5 31  46 0.6 -1
5   46 0.3 -1
5   46 0.3 -1
5   47 0.228571 -1
5 51 18 47 0.514286 -1
5   47 0.342857 -1
5 72 76 48 0.45 -1
5   48 0.3 -1
5 7 42 48 0.45 -1
5   49 0.6 -1
5   49 0.4 -1
5   50 0.48 -1
5 9 54 50 0.48 -1
5   51 0.6 -1
5   51 0.4 -1
5   52 0.266667 -1
5 33  52 0.8 -1
5 75  53 0.8 -1
5 78  54 0.436364 -1
5 36  54 0.436364 -1
5 28 57 54 0.218182 -1
5 30  55 0.290909 -1
5 54  55 0.290909 -1
5 49 4 55 0.327273 -1
5 44 63 56 0.48 -1
5   56 0.48 -1
5 38 64 57 1.2 -1
5 71  58 0.48 -1
5 14 35 58 0.24 -1
5 51 33 58 0.36 -1
5 15 35 59 0.8 -1
5 67  60 0.4 -1
5 68  60 0.4 -1
5   61 0.4 -1
5   61 0.6 -1
5   62 0.8 -1
5 56 72 63 0.342857 -1
5 0  63 0.685714 -1
5   64 0.24 -1
5 16  64 0.48 -1
5 35  64 0.48 -1
5 69 29 65 0.24 -1
5 9 28 65 0.24 -1
5 75  65 0.32 -1
5   66 0.4 -1
5   66 0.6 -1
5   67 1.2 -1
5   68 0.6 -1
5   68 0.6 -1
5 6  69 0.290909 -1
5 50 9 69 0.218182 -1
5 31  69 0.436364 -1
5 0  70 0.266667 -1
5 1  70 0.4 -1
5 32  70 0.266667 -1
5 68  71 1.2 -1
5 35  72 0.533333 -1
5   72 0.266667 -1
5 40 68 72 0.4 -1
5 11  73 0.533333 -1
5 57 23 73 0.266667 -1
5   73 0.177778 -1
5 31  74 0.8 -1
5   75 0.3 -1
5 14 65 75 0.45 -1
5 29 31 75 0.45 -1
5   76 0.32 -1
5 54 9 76 0.48 -1
5   77 0.177778 -1
5 31 20 77 0.266667 -1
5 18  77 0.355556 -1
5 17  78 0.4 -1
5 1  78 0.4 -1
5   79 1.2 -1
6 25 45 0 0.6 -1
6 15 42 0 0.4 -1
6 33  1 0.8 -1
6   2 0.4 -1
6 15  2 0.8 -1
6   3 0.48 -1
6 11 54 3 0.72 -1
6 70 11 4 0.6 -1
6 37 32 4 0.4 -1
6 76 61 5 0.8 -1
6 33  7 0.533333 -1
6   7 0.4 -1
6   8 1.2 -1
6 72 63 9 0.4 -1
6   9 0.177778 -1
6 19  9 0.355556 -1
6 61  10 0.266667 -1
6 50  10 0.266667 -1
6 45  10 0.4 -1
6 15 55 11 0.36 -1
6 60 44 11 0.24 -1
6 4  11 0.32 -1
6   12 0.228571 -1
6 21 46 12 0.514286 -1
6   12 0.342857 -1
6 64  13 0.457143 -1
6 15 74 13 0.342857 -1
6 31 52 14 0.6 -1
6 68 52 14 0.4 -1
6 29 14 15 0.8 -1
6 59 58 16 0.266667 -1
6 37  16 0.533333 -1
6   16 0.177778 -1
6 5 36 17 0.3 -1
6 7 57 17 0.3 -1
6   17 0.2 -1
6 51 1 18 0.4 -1
6 55 17 18 0.266667 -1
6 35 76 18 0.4 -1
6 35  19 0.533333 -1
6   19 0.4 -1
6 72  20 0.290909 -1
6 71  20 0.436364 -1
6 30 59 20 0.218182 -1
6 15  21 0.457143 -1
6 0 75 21 0.514286 -1
6 73  22 0.8 -1
6 35 40 23 0.24 -1
6 25 33 23 0.24 -1
6 1  23 0.48 -1
6 30  24 0.8 -1
6 35  25 0.48 -1
6 51 61 25 0.24 -1
6 65 43 25 0.24 -1
6 59  26 1.2 -1
6 18  27 1.2 -1
6   28 0.24 -1
6 64  28 0.48 -1
6 51  28 0.32 -1
6 48  29 0.457143 -1
6 64 54 29 0.514286 -1
6   30 1.2 -1
6   31 0.32 -1
6 4 13 31 0.72 -1
6 31  32 0.457143 -1
6 43 49 32 0.342857 -1
6   33 0.32 -1
6 20 41 33 0.72 -1
6 16 29 34 0.3 -1
6 43 75 34 0.3 -1
6   34 0.2 -1
6 38 43 35 0.36 -1
6 73  35 0.32 -1
6 26 61 35 0.24 -1
6 43  36 0.8 -1
6 9  37 0.8 -1
6 49  38 0.4 -1
6 59  38 0.6 -1
6   39 1.2 -1
6 17  40 0.8 -1
6   41 0.8 -1
6   42 0.6 -1
6   42 0.4 -1
6   43 1.2 -1
6 70 51 44 0.45 -1
6 0 77 44 0.3 -1
6   44 0.2 -1
6 26  45 0.6 -1
6   45 0.3 -1
6   45 0.2 -1
6 5  46 1.2 -1
6   47 0.228571 -1
6 16 1 47 0.342857 -1
6   47 0.228571 -1
6 63  48 0.8 -1
6   49 0.24 -1
6 41  49 0.32 -1
6 78  49 0.32 -1
6 59 41 50 0.8 -1
6   51 0.266667 -1
6 10 36 51 0.266667 -1
6 34  51 0.533333 -1
6   52 1.2 -1
6   53 0.32 -1
6 57 43 53 0.72 -1
6 15  54 0.8 -1
6 40  55 1.2 -1
6   56 0.8 -1
6 33  57 0.4 -1
6 24  57 0.4 -1
6 7 65 58 0.8 -1
6   59 0.342857 -1
6 23 63 59 0.514286 -1
6   59 0.228571 -1
