0 71  1 1.2 -1
1 87  6 0.8 -1
1 72  7 0.48 -1
1   7 0.16 -1
1 12  7 0.48 -1
1   8 1.2 -1
1 58 80 9 0.6 -1
1 87 56 9 0.4 -1
1 7 33 10 0.24 -1
1 67 29 10 0.24 -1
1 62  10 0.48 -1
1 86  11 0.6 -1
1 82  11 0.4 -1
1 4 58 12 0.266667 -1
1 89  12 0.533333 -1
1   12 0.266667 -1
1 26 8 13 0.24 -1
1 44  13 0.32 -1
1 81 70 13 0.36 -1
1 32  14 0.4 -1
1 75  14 0.6 -1
1 14  15 0.8 -1
1 58  16 0.533333 -1
1   16 0.266667 -1
1 6  17 0.8 -1
1 24 75 18 0.514286 -1
1 42  18 0.685714 -1
1 2 18 19 0.4 -1
1 97 77 19 0.4 -1
1 88  20 0.8 -1
1   20 0.4 -1
1 71 61 21 0.6 -1
1 19 99 21 0.4 -1
1 24 5 22 1.2 -1
1 64  23 0.4 -1
1 41  23 0.4 -1
1   24 1.2 -1
1 56  25 0.533333 -1
1   25 0.4 -1
1 80  26 0.8 -1
1   27 0.32 -1
1 93 8 27 0.48 -1
1   28 0.32 -1
1 72 40 28 0.72 -1
1   29 0.8 -1
1 33 54 30 0.72 -1
1   30 0.48 -1
1 60  31 0.8 -1
1   32 1.2 -1
1   33 0.228571 -1
1 48 93 33 0.514286 -1
1   33 0.342857 -1
1   34 0.6 -1
1   34 0.6 -1
1 60  35 0.355556 -1
1   35 0.266667 -1
1 49 93 35 0.4 -1
1 40  36 0.8 -1
1 19  37 0.6 -1
1 46  37 0.4 -1
1 49  38 0.685714 -1
1 93 27 38 0.342857 -1
1   39 0.4 -1
1 62  39 0.533333 -1
1   40 0.8 -1
1 52 94 41 0.4 -1
1 56 73 41 0.266667 -1
1 45 89 41 0.266667 -1
1 46  42 0.8 -1
1 89 86 43 0.266667 -1
1 96  43 0.355556 -1
1   43 0.266667 -1
1 87 43 44 0.8 -1
1   45 0.266667 -1
1 30 57 45 0.4 -1
1 34  45 0.533333 -1
1 62 88 46 1.2 -1
1   47 0.342857 -1
1 61 89 47 0.514286 -1
1   47 0.228571 -1
1 7 6 48 1.2 -1
1 83 26 49 0.4 -1
1 53 87 49 0.6 -1
1   50 1.2 -1
1   51 0.3 -1
1 58  51 0.4 -1
1   51 0.2 -1
1 88  52 0.8 -1
1   52 0.266667 -1
1   53 0.228571 -1
1   53 0.342857 -1
1 34 64 53 0.342857 -1
1 37 9 54 1.2 -1
1   55 0.6 -1
1   55 0.4 -1
1   56 0.2 -1
1 45 39 56 0.45 -1
1 15 33 56 0.45 -1
1 25 27 57 1.2 -1
1   58 0.342857 -1
1   58 0.228571 -1
1 5 93 58 0.514286 -1
1 53 34 59 1.2 -1
1   60 0.8 -1
1 46 89 61 1.2 -1
1 56 30 62 0.24 -1
1 81  62 0.48 -1
1 75 74 62 0.24 -1
1 81  63 0.8 -1
1 3  64 1.2 -1
1   65 0.266667 -1
1 89  65 0.533333 -1
1   66 1.2 -1
1 26 28 67 0.45 -1
1   67 0.2 -1
1 32 58 67 0.3 -1
1   68 0.8 -1
1 33 30 69 0.266667 -1
1 20  69 0.533333 -1
1   69 0.266667 -1
1 76  70 0.8 -1
1   70 0.4 -1
1   71 1.2 -1
1 6  72 1.2 -1
1   73 0.6 -1
1   73 0.6 -1
1 32 20 74 0.8 -1
1 22  75 0.48 -1
1 71  75 0.48 -1
1   75 0.16 -1
1   76 0.4 -1
1 49  76 0.533333 -1
1 27 97 77 0.36 -1
1 80 48 77 0.24 -1
1 72  77 0.48 -1
1   78 1.2 -1
1 31  79 0.4 -1
1 11  79 0.266667 -1
1 90  79 0.266667 -1
1 6 33 80 0.8 -1
1 97  81 0.685714 -1
1 77 71 81 0.342857 -1
1 53  82 0.533333 -1
1   82 0.266667 -1
1 82  83 0.8 -1
1 90  84 0.290909 -1
1 81  84 0.290909 -1
1 88 14 84 0.218182 -1
1 48 75 85 0.48 -1
1   85 0.48 -1
1   86 0.2 -1
1 88 47 86 0.3 -1
1 38 78 86 0.45 -1
1 3 68 87 0.4 -1
1 80  87 0.533333 -1
1   87 0.177778 -1
1 26 31 88 0.8 -1
1 61  89 0.533333 -1
1   89 0.266667 -1
1 58  90 0.436364 -1
1 47  90 0.290909 -1
1 89 32 90 0.327273 -1
1 82 34 91 0.342857 -1
1 28  91 0.457143 -1
1   92 0.48 -1
1 2 53 92 0.72 -1
1 33 35 93 0.6 -1
1 25 61 93 0.6 -1
1   94 1.2 -1
1 53 13 95 0.8 -1
1 35 9 96 0.514286 -1
1   96 0.342857 -1
1   96 0.342857 -1
1 15  97 0.355556 -1
1   97 0.266667 -1
1 56 80 97 0.4 -1
1 31 13 98 0.342857 -1
1 65  98 0.685714 -1
1 5 92 99 0.48 -1
1   99 0.48 -1
2   0 0.8 -1
2 30 39 1 0.8 -1
2 62  3 0.8 -1
2 99  4 0.533333 -1
2   4 0.266667 -1
2   5 0.8 -1
2 28 45 6 0.514286 -1
2   6 0.342857 -1
2   6 0.228571 -1
2 36 70 7 0.266667 -1
2 40 53 7 0.4 -1
2 14 33 7 0.4 -1
2 93  8 0.6 -1
2 89  8 0.4 -1
2   9 0.8 -1
2   10 0.3 -1
2 31 41 10 0.45 -1
2 40 70 10 0.3 -1
2 43 97 11 0.72 -1
2   11 0.48 -1
2 85 99 12 0.45 -1
2   12 0.2 -1
2 31 16 12 0.45 -1
2 39  13 0.8 -1
2   13 0.4 -1
2 74  14 0.266667 -1
2 82  14 0.4 -1
2 0  14 0.266667 -1
2   15 0.4 -1
2   15 0.6 -1
2 14  16 0.4 -1
2 71  16 0.4 -1
2   17 0.6 -1
2   17 0.4 -1
2   18 0.4 -1
2 20  18 0.8 -1
2   19 0.228571 -1
2   19 0.342857 -1
2 61 6 19 0.342857 -1
2 34 21 20 0.4 -1
2 93 56 20 0.4 -1
2 31 58 20 0.4 -1
2 29  21 0.32 -1
2   21 0.24 -1
2 46  21 0.48 -1
2 39  22 1.2 -1
2 8  23 1.2 -1
2 18  24 0.457143 -1
2 93 7 24 0.514286 -1
2 97  25 0.48 -1
2   25 0.16 -1
2 18  25 0.32 -1
2 87 98 26 0.8 -1
2   27 0.48 -1
2 97 93 27 0.48 -1
2 48 3 28 0.36 -1
2 19  28 0.32 -1
2 55 71 28 0.24 -1
2 70 31 29 0.48 -1
2   29 0.32 -1
2   30 0.4 -1
2 47  30 0.533333 -1
2   31 0.3 -1
2   31 0.2 -1
2 29  31 0.6 -1
2   32 0.8 -1
2   33 0.2 -1
2 66 62 33 0.3 -1
2 81 30 33 0.45 -1
2 81 32 34 0.4 -1
2 44 87 34 0.4 -1
2   35 0.4 -1
2   35 0.6 -1
2 99 46 36 1.2 -1
2 82 27 37 0.6 -1
2 44 95 37 0.6 -1
2   38 0.342857 -1
2   38 0.228571 -1
2 0 16 38 0.342857 -1
2 81  39 0.8 -1
2 53 70 40 1.2 -1
2   41 0.177778 -1
2 81 53 41 0.4 -1
2 77  41 0.533333 -1
2   42 0.32 -1
2 32 92 42 0.72 -1
2   43 0.8 -1
2 46  44 0.685714 -1
2 1 43 44 0.514286 -1
2   45 0.4 -1
2 39  45 0.533333 -1
2 17  46 0.8 -1
2 22  47 0.6 -1
2 33  47 0.4 -1
2 31  48 0.8 -1
2   49 1.2 -1
2 61 20 50 0.36 -1
2 40 48 50 0.36 -1
2 39  50 0.48 -1
2 85  51 1.2 -1
2 58  52 0.457143 -1
2 26 20 52 0.342857 -1
2   53 0.266667 -1
2 77 82 53 0.266667 -1
2 46  53 0.355556 -1
2 94  54 0.685714 -1
2 93 88 54 0.342857 -1
2 83  55 0.533333 -1
2   55 0.4 -1
2   56 0.8 -1
2 17  57 0.685714 -1
2 99 29 57 0.342857 -1
2   58 1.2 -1
2 1  59 0.4 -1
2 87  59 0.4 -1
2 7  59 0.266667 -1
2   60 0.8 -1
2 9 89 61 0.342857 -1
2 33  61 0.457143 -1
2   62 0.4 -1
2   62 0.6 -1
2   63 0.228571 -1
2   63 0.342857 -1
2 74 45 63 0.342857 -1
2   64 0.3 -1
2 81  64 0.4 -1
2   64 0.2 -1
2   65 0.266667 -1
2 26 43 65 0.4 -1
2 72  65 0.533333 -1
2   66 0.8 -1
2   67 0.228571 -1
2   67 0.228571 -1
2 28 46 67 0.342857 -1
2   68 0.2 -1
2 3  68 0.6 -1
2   68 0.3 -1
2 18 34 69 0.6 -1
2 6 74 69 0.6 -1
2 9  70 0.6 -1
2 86  70 0.4 -1
2 16 89 71 0.8 -1
2   72 0.8 -1
2 82 29 73 0.8 -1
2 92  74 0.457143 -1
2 53 6 74 0.514286 -1
2 83 99 75 0.8 -1
2   76 0.2 -1
2 95  76 0.6 -1
2   76 0.2 -1
2 33  77 0.266667 -1
2 48  77 0.266667 -1
2 87  77 0.4 -1
2 77  78 0.8 -1
2   78 0.4 -1
2   79 0.266667 -1
2 87 13 79 0.4 -1
2 40  79 0.533333 -1
2   80 0.2 -1
2 58 53 80 0.45 -1
2 18 89 80 0.45 -1
2 38 46 81 0.6 -1
2 60 89 81 0.4 -1
2 61 98 82 0.45 -1
2 1 7 82 0.45 -1
2   82 0.3 -1
2   83 0.4 -1
2   83 0.4 -1
2 70 72 84 0.8 -1
2 45  85 0.533333 -1
2   85 0.266667 -1
2   86 0.48 -1
2 67 85 86 0.72 -1
2 12 26 87 0.342857 -1
2 31  87 0.685714 -1
2 50  88 1.2 -1
2 71 82 89 0.266667 -1
2 40 22 89 0.266667 -1
2 27 56 89 0.4 -1
2 47  90 0.457143 -1
2 9 89 90 0.514286 -1
2   91 0.342857 -1
2 92 33 91 0.342857 -1
2   91 0.342857 -1
2 48  92 0.290909 -1
2 17  92 0.436364 -1
2 33 74 92 0.327273 -1
2 61  93 0.8 -1
2   93 0.266667 -1
2 70 49 94 0.4 -1
2 19 87 94 0.266667 -1
2 71 83 94 0.266667 -1
2   95 0.266667 -1
2 70  95 0.533333 -1
2   96 0.8 -1
2 85 93 97 0.8 -1
2   98 0.48 -1
2 24 77 98 0.72 -1
2 7  99 0.6 -1
2 1  99 0.4 -1
3 22  0 1.2 -1
3 43 48 1 0.45 -1
3   1 0.3 -1
3 29 44 1 0.3 -1
3 17 13 2 0.266667 -1
3 45  2 0.533333 -1
3   2 0.266667 -1
3 48 85 4 0.4 -1
3 78  4 0.533333 -1
3   4 0.266667 -1
3 93 89 5 1.2 -1
3 73 89 6 0.3 -1
3 55 68 6 0.45 -1
3   6 0.2 -1
3 30 24 7 1.2 -1
3 29 13 8 0.48 -1
3   8 0.48 -1
3 56 63 9 0.24 -1
3 22  9 0.32 -1
3 84 22 9 0.36 -1
3 54  10 0.8 -1
3   10 0.4 -1
3 12 90 11 0.72 -1
3   11 0.32 -1
3   12 1.2 -1
3   13 0.6 -1
3   13 0.6 -1
3 17  14 0.457143 -1
3 81 39 14 0.342857 -1
3 82 14 15 0.514286 -1
3 93  15 0.685714 -1
3   16 1.2 -1
3   17 0.342857 -1
3 48 37 17 0.342857 -1
3   17 0.342857 -1
3 20 97 18 1.2 -1
3 33  19 0.533333 -1
3   19 0.4 -1
3   20 0.8 -1
3 6  21 0.290909 -1
3 87 82 21 0.327273 -1
3 53  21 0.290909 -1
3 69 43 22 0.218182 -1
3 24  22 0.436364 -1
3 39  22 0.290909 -1
3 30 88 23 0.514286 -1
3 94  23 0.685714 -1
3 70  24 1.2 -1
3 6  25 0.48 -1
3 33  25 0.32 -1
3   25 0.24 -1
3   26 0.48 -1
3 80 31 26 0.48 -1
3 37 56 27 0.4 -1
3 84 82 27 0.4 -1
3 24 64 27 0.4 -1
3   28 1.2 -1
3 14 89 29 0.514286 -1
3 7  29 0.457143 -1
3 62  30 0.8 -1
3 20 7 31 0.8 -1
3   32 0.3 -1
3 18  32 0.6 -1
3   32 0.2 -1
3 74  33 0.6 -1
3   33 0.3 -1
3   33 0.2 -1
3 94 9 34 0.45 -1
3   34 0.2 -1
3 61 58 34 0.3 -1
3   35 0.4 -1
3 80  35 0.533333 -1
3   36 0.4 -1
3   36 0.4 -1
3   36 0.266667 -1
3 53  37 0.8 -1
3 35 27 38 0.8 -1
3   39 1.2 -1
3 92  40 0.457143 -1
3 22 48 40 0.342857 -1
3   41 0.8 -1
3   42 0.177778 -1
3 82  42 0.533333 -1
3 72 14 42 0.4 -1
3 99  43 0.685714 -1
3 33 18 43 0.342857 -1
3 1 86 44 1.2 -1
3 30  45 0.8 -1
3   45 0.266667 -1
3 68  46 0.8 -1
3   47 0.48 -1
3 83 55 47 0.72 -1
3   48 0.48 -1
3 6 33 48 0.48 -1
3 98 71 49 0.218182 -1
3 93  49 0.436364 -1
3 55  49 0.436364 -1
3 70  50 0.533333 -1
3   50 0.4 -1
3   51 1.2 -1
3   52 0.32 -1
3 9 87 52 0.72 -1
3 28 66 53 0.6 -1
3 93 48 53 0.4 -1
3 45  54 1.2 -1
3 79 50 55 0.6 -1
3 61 78 55 0.6 -1
3   56 0.3 -1
3   56 0.2 -1
3 83  56 0.4 -1
3   57 0.6 -1
3   57 0.4 -1
3 0  58 1.2 -1
3   59 0.48 -1
3 81 20 59 0.72 -1
3   60 1.2 -1
3 46 33 61 0.3 -1
3 24 13 61 0.45 -1
3   61 0.3 -1
3 19  62 0.685714 -1
3 6 12 62 0.514286 -1
3 64 98 63 0.266667 -1
3 37 81 63 0.4 -1
3 17 12 63 0.266667 -1
3 16 32 64 1.2 -1
3 53  65 0.32 -1
3   65 0.24 -1
3 72  65 0.48 -1
3   66 1.2 -1
3   67 0.4 -1
3 27  67 0.533333 -1
3 20  68 0.4 -1
3 84  68 0.6 -1
3 17  69 1.2 -1
3   70 0.4 -1
3   70 0.4 -1
3   71 0.8 -1
3   72 0.266667 -1
3 6 96 72 0.4 -1
3 9  72 0.533333 -1
3 39  73 1.2 -1
3   74 0.4 -1
3   74 0.4 -1
3   74 0.266667 -1
3 74 72 75 0.8 -1
3 27  76 0.8 -1
3 9 94 77 0.4 -1
3 56 86 77 0.4 -1
3   78 1.2 -1
3 84  79 0.6 -1
3 28  79 0.6 -1
3 34 89 80 0.266667 -1
3 32  80 0.355556 -1
3   80 0.266667 -1
3 65 97 81 0.8 -1
3   82 0.4 -1
3 72  82 0.8 -1
3 92 43 83 0.3 -1
3 24 16 83 0.3 -1
3   83 0.2 -1
3 22 58 84 1.2 -1
3 7  85 1.2 -1
3 30  86 0.8 -1
3   86 0.266667 -1
3 76  87 0.457143 -1
3 95 93 87 0.514286 -1
3 90  88 0.8 -1
3   89 0.4 -1
3 41  89 0.8 -1
3   90 0.6 -1
3   90 0.6 -1
3   91 0.228571 -1
3   91 0.342857 -1
3 2 25 91 0.342857 -1
3 55 1 92 0.6 -1
3 19 7 92 0.6 -1
3   93 0.342857 -1
3 39 94 93 0.342857 -1
3   93 0.342857 -1
3 77  94 0.4 -1
3 79  94 0.6 -1
3 12  95 0.8 -1
3 23 77 96 0.266667 -1
3   96 0.266667 -1
3 85  96 0.355556 -1
3 43 85 97 0.327273 -1
3 22  97 0.290909 -1
3 71  97 0.436364 -1
3   98 0.8 -1
3   99 0.4 -1
3   99 0.4 -1
4   0 0.266667 -1
4 22  0 0.533333 -1
4 74 16 0 0.266667 -1
4 34  1 0.6 -1
4 72  1 0.6 -1
4 82 10 2 0.514286 -1
4 53  2 0.685714 -1
4 88 53 3 1.2 -1
4   5 0.4 -1
4   5 0.6 -1
4   6 0.342857 -1
4 46 34 6 0.514286 -1
4   6 0.342857 -1
4 32 27 7 0.4 -1
4   7 0.266667 -1
4 18  7 0.533333 -1
4   8 0.228571 -1
4 15 70 8 0.514286 -1
4   8 0.228571 -1
4 39 24 9 0.45 -1
4   9 0.3 -1
4 3 69 9 0.45 -1
4   10 0.177778 -1
4 78 45 10 0.266667 -1
4 32  10 0.355556 -1
4   11 0.4 -1
4   11 0.4 -1
4 71  12 0.48 -1
4 45  12 0.32 -1
4   12 0.24 -1
4 53 62 13 0.8 -1
4 92  14 0.8 -1
4 85 25 15 1.2 -1
4 61  16 0.8 -1
4 7  17 0.8 -1
4   17 0.266667 -1
4   18 0.266667 -1
4 36  18 0.533333 -1
4 32 34 19 0.8 -1
4   20 1.2 -1
4 63  21 0.457143 -1
4 8 86 21 0.514286 -1
4 45  22 0.8 -1
4 56  23 0.685714 -1
4 19 87 23 0.514286 -1
4   24 0.4 -1
4   24 0.4 -1
4   25 0.48 -1
4 26 89 25 0.72 -1
4   26 0.4 -1
4   26 0.6 -1
4 25  27 0.4 -1
4 41  27 0.4 -1
4 13 3 28 0.8 -1
4 6 3 29 0.48 -1
4   29 0.32 -1
4 71 79 30 0.36 -1
4 97  30 0.32 -1
4 81 98 30 0.36 -1
4 41 15 31 0.8 -1
4   32 1.2 -1
4 1 45 33 0.4 -1
4   33 0.177778 -1
4 17  33 0.355556 -1
4 64 20 34 0.266667 -1
4 79  34 0.533333 -1
4   34 0.177778 -1
4   35 0.4 -1
4 70  35 0.8 -1
4 31  36 0.32 -1
4   36 0.16 -1
4 14  36 0.32 -1
4   37 0.266667 -1
4   37 0.266667 -1
4   37 0.4 -1
4 56  38 0.457143 -1
4 73 1 38 0.514286 -1
4   39 0.48 -1
4 33 66 39 0.48 -1
4 97  40 0.457143 -1
4 5 47 40 0.342857 -1
4 20 68 41 0.24 -1
4 7  41 0.32 -1
4 64 7 41 0.24 -1
4   42 0.8 -1
4   43 0.3 -1
4   43 0.3 -1
4 22  43 0.4 -1
4 30  44 0.533333 -1
4   44 0.4 -1
4 31  45 0.32 -1
4   45 0.24 -1
4 71  45 0.48 -1
4 59 87 46 0.3 -1
4   46 0.2 -1
4 22 87 46 0.3 -1
4 81  47 0.8 -1
4   48 0.48 -1
4 26 31 48 0.72 -1
4 53  49 0.8 -1
4   49 0.4 -1
4 16  50 0.4 -1
4 43  50 0.6 -1
4 31 77 51 0.6 -1
4 86 79 51 0.4 -1
4 85 31 52 0.3 -1
4   52 0.3 -1
4 65 85 52 0.3 -1
4 27 60 53 0.36 -1
4 80  53 0.48 -1
4 97 12 53 0.24 -1
4 46  54 0.6 -1
4 30  54 0.6 -1
4 53 74 55 0.342857 -1
4 19  55 0.457143 -1
4   56 0.342857 -1
4 17 73 56 0.342857 -1
4   56 0.228571 -1
4   57 1.2 -1
4   58 0.4 -1
4   58 0.6 -1
4   59 0.32 -1
4 24 33 59 0.72 -1
4 76  60 1.2 -1
4 46 73 61 0.4 -1
4 39 13 61 0.6 -1
4 88 20 62 0.6 -1
4 6 63 62 0.4 -1
4 20 14 63 1.2 -1
4   64 1.2 -1
4 75  65 0.685714 -1
4 3 53 65 0.514286 -1
4   66 0.16 -1
4 32  66 0.48 -1
4 53  66 0.32 -1
4 61  67 0.6 -1
4 31  67 0.4 -1
4 8  68 0.8 -1
4   69 0.8 -1
4   70 0.4 -1
4   70 0.4 -1
4   71 1.2 -1
4 39  72 0.533333 -1
4   72 0.266667 -1
4 60 93 72 0.4 -1
4 82 30 73 0.48 -1
4   73 0.48 -1
4 3  74 0.685714 -1
4 92 1 74 0.514286 -1
4 72  75 0.533333 -1
4   75 0.266667 -1
4 31  76 0.355556 -1
4 45 53 76 0.4 -1
4   76 0.266667 -1
4 19 79 77 0.266667 -1
4 27  77 0.355556 -1
4   77 0.177778 -1
4   78 1.2 -1
4 49  79 1.2 -1
4 3  80 0.8 -1
4 88  81 0.457143 -1
4 29 6 81 0.514286 -1
4 24  82 0.6 -1
4   82 0.2 -1
4   82 0.3 -1
4   83 0.24 -1
4 72  83 0.32 -1
4 62  83 0.32 -1
4 82 9 84 0.8 -1
4 58 13 85 0.4 -1
4   85 0.266667 -1
4 53  85 0.355556 -1
4   86 0.8 -1
4 80  87 0.4 -1
4 20  87 0.4 -1
4   88 0.342857 -1
4   88 0.342857 -1
4 16 75 88 0.514286 -1
4 52  89 0.4 -1
4 33  89 0.4 -1
4 45  90 0.290909 -1
4 9  90 0.290909 -1
4 89 31 90 0.218182 -1
4 89 78 91 0.48 -1
4   91 0.32 -1
4 56  92 0.48 -1
4   92 0.24 -1
4 46  92 0.32 -1
4   93 0.6 -1
4   93 0.4 -1
4   94 0.4 -1
4 92  94 0.533333 -1
4 69  95 0.457143 -1
4 41 60 95 0.514286 -1
4   96 1.2 -1
4   97 0.4 -1
4   97 0.6 -1
4   98 0.8 -1
4 29 74 99 0.8 -1
5 32 45 0 1.2 -1
5 56  1 0.685714 -1
5 72 13 1 0.342857 -1
5 55 8 2 0.342857 -1
5   2 0.228571 -1
5   2 0.228571 -1
5 81 70 3 1.2 -1
5 22  4 0.533333 -1
5   4 0.266667 -1
5 7  6 0.533333 -1
5   6 0.266667 -1
5 80 44 7 0.48 -1
5   7 0.32 -1
5   8 0.266667 -1
5   8 0.4 -1
5   8 0.266667 -1
5 43  9 0.290909 -1
5 76  9 0.436364 -1
5 20 16 9 0.218182 -1
5   10 1.2 -1
5 93  11 0.436364 -1
5 66 97 11 0.218182 -1
5 13  11 0.290909 -1
5   12 0.2 -1
5   12 0.2 -1
5 37  12 0.6 -1
5 87 81 13 0.4 -1
5 68 50 13 0.6 -1
5   14 0.24 -1
5 8  14 0.32 -1
5 47  14 0.32 -1
5 39 8 15 0.4 -1
5 30 27 15 0.4 -1
5   16 0.266667 -1
5   16 0.4 -1
5   16 0.4 -1
5   17 0.3 -1
5 71 6 17 0.45 -1
5 77 40 17 0.3 -1
5 22 76 18 1.2 -1
5   19 0.8 -1
5 72  20 0.8 -1
5 2 35 21 0.342857 -1
5 29  21 0.685714 -1
5 58  22 0.4 -1
5 2  22 0.266667 -1
5 20  22 0.266667 -1
5 49  23 0.355556 -1
5   23 0.177778 -1
5 14 31 23 0.4 -1
5 32  24 0.6 -1
5 8  24 0.4 -1
5 37 64 25 0.266667 -1
5   25 0.177778 -1
5 73  25 0.533333 -1
5   26 0.2 -1
5   26 0.2 -1
5 44  26 0.4 -1
5 39 26 27 0.6 -1
5 54 25 27 0.6 -1
5 74  28 0.8 -1
5 65 18 29 1.2 -1
5 82  30 0.355556 -1
5   30 0.177778 -1
5 22 3 30 0.266667 -1
5   31 1.2 -1
5   32 0.177778 -1
5 41  32 0.355556 -1
5 65 34 32 0.4 -1
5 58 97 33 0.6 -1
5 82 89 33 0.6 -1
5   34 0.266667 -1
5 82 52 34 0.266667 -1
5 43  34 0.355556 -1
5   35 0.8 -1
5 17 89 36 0.24 -1
5 15 25 36 0.24 -1
5 77  36 0.32 -1
5 82  37 0.32 -1
5 93  37 0.48 -1
5   37 0.16 -1
5 37 60 38 0.8 -1
5 17  39 0.8 -1
5 65 1 40 0.4 -1
5 61 70 40 0.4 -1
5 62 48 40 0.4 -1
5   41 0.3 -1
5   41 0.2 -1
