0 21  1 0.457143 -1
2 21  3 0.290909 -1
2 18  3 0.436364 -1
2   4 0.2 -1
2 14 6 4 0.45 -1
2 15 7 4 0.3 -1
2   5 0.4 -1
2 26  5 0.8 -1
2 11  6 0.8 -1
2   6 0.266667 -1
2   7 0.266667 -1
2 16  7 0.533333 -1
2 4 9 7 0.4 -1
2 11  8 0.533333 -1
2   8 0.266667 -1
2 18  9 0.4 -1
2 19  9 0.4 -1
2   10 1.2 -1
2 13 4 11 0.24 -1
2 19 17 11 0.36 -1
2 15  11 0.32 -1
2   12 0.4 -1
2   12 0.6 -1
2   13 0.8 -1
2   14 1.2 -1
2 18 5 15 1.2 -1
2 15  16 0.48 -1
2 5 22 16 0.36 -1
2 19 22 16 0.36 -1
2   17 0.8 -1
2 5 29 18 0.342857 -1
2 27  18 0.685714 -1
2 14  19 0.8 -1
2   20 0.8 -1
2 17 13 21 0.48 -1
2   21 0.48 -1
2 23  22 1.2 -1
2 29 4 23 0.48 -1
2   23 0.48 -1
2 23  24 0.290909 -1
2 29  24 0.436364 -1
2 5 12 24 0.218182 -1
2 11 6 25 0.8 -1
2 25 22 26 0.514286 -1
2 4  26 0.685714 -1
2 26 5 27 0.36 -1
2 26 17 27 0.24 -1
2 28  27 0.32 -1
2 6 24 28 0.6 -1
2 26 13 28 0.4 -1
2 25  29 0.32 -1
2 12  29 0.32 -1
2   29 0.16 -1
3 17  0 0.8 -1
3   0 0.4 -1
3   1 0.4 -1
3 11  1 0.8 -1
3   2 0.8 -1
3 29 25 4 0.72 -1
3   4 0.32 -1
3 11  5 0.8 -1
3   6 0.24 -1
3 22  6 0.48 -1
3 16  6 0.32 -1
3   7 0.4 -1
3   7 0.4 -1
3 6  8 0.48 -1
3 25  8 0.48 -1
3   8 0.24 -1
3 4 22 9 0.8 -1
3   10 0.342857 -1
3   10 0.228571 -1
3 8 12 10 0.514286 -1
3   11 0.48 -1
3 23 1 11 0.48 -1
3 25 15 12 1.2 -1
3 7 15 13 0.4 -1
3 10 1 13 0.6 -1
3 29  14 0.32 -1
3 11  14 0.48 -1
3   14 0.24 -1
3 16 18 15 0.24 -1
3 29 17 15 0.36 -1
3 24  15 0.48 -1
3   16 0.4 -1
3   16 0.266667 -1
3   16 0.266667 -1
3   17 0.3 -1
3 26 13 17 0.3 -1
3 8 21 17 0.45 -1
3 24  18 0.8 -1
3 13 11 19 1.2 -1
3 15  20 0.8 -1
3   21 0.2 -1
3   21 0.2 -1
3 1  21 0.4 -1
3 29  22 0.8 -1
3   23 0.8 -1
3 26 8 24 0.514286 -1
3 13  24 0.685714 -1
3 19  25 0.457143 -1
3 6 20 25 0.342857 -1
3 13 6 26 0.8 -1
3 11  27 0.8 -1
3 4 2 28 0.4 -1
3 25 17 28 0.4 -1
3 22 10 29 0.8 -1
4 25 22 0 0.342857 -1
4 20  0 0.457143 -1
4 6  1 1.2 -1
4 13  2 0.32 -1
4 0  2 0.32 -1
4   2 0.16 -1
4 23  3 1.2 -1
4 19  5 0.533333 -1
4   5 0.4 -1
4 5  6 1.2 -1
4   7 0.8 -1
4 26  8 1.2 -1
4 11  9 0.533333 -1
4   9 0.4 -1
4   10 0.32 -1
4 27 7 10 0.48 -1
4 17  11 0.6 -1
4 29  11 0.4 -1
4   12 0.16 -1
4 25  12 0.48 -1
4 29  12 0.32 -1
4   13 0.4 -1
4   13 0.6 -1
4 28 13 14 0.3 -1
4 22 6 14 0.3 -1
4   14 0.3 -1
4 14 21 15 0.327273 -1
4 19  15 0.290909 -1
4 12  15 0.290909 -1
4   16 0.177778 -1
4 3 1 16 0.4 -1
4 27  16 0.355556 -1
4 1  17 0.8 -1
4   18 1.2 -1
4   19 0.48 -1
4 25 15 19 0.72 -1
4 19  20 0.32 -1
4 17 19 20 0.36 -1
4 7 29 20 0.24 -1
4 27 12 21 0.48 -1
4   21 0.32 -1
4   22 0.342857 -1
4   22 0.342857 -1
4 5 21 22 0.342857 -1
4 26 5 23 0.342857 -1
4 13  23 0.685714 -1
4   24 0.177778 -1
4 9  24 0.533333 -1
4 20 7 24 0.4 -1
4   25 0.2 -1
4   25 0.3 -1
4 27  25 0.4 -1
4 0 24 26 0.8 -1
4 13  27 0.8 -1
4   28 0.8 -1
4 22 12 29 1.2 -1
5   0 0.342857 -1
5 22 14 0 0.342857 -1
5   0 0.228571 -1
5 24 29 1 0.4 -1
5 15  1 0.355556 -1
5   1 0.266667 -1
5   2 0.228571 -1
5 17 6 2 0.514286 -1
5   2 0.228571 -1
5 13 22 3 0.6 -1
5 24 6 3 0.6 -1
5 26 7 4 0.327273 -1
5 10  4 0.436364 -1
5 27  4 0.290909 -1
5   6 0.342857 -1
5   6 0.228571 -1
5 22 15 6 0.342857 -1
5 13 12 7 0.45 -1
5 15 10 7 0.3 -1
5   7 0.2 -1
5 13 20 8 0.6 -1
5 13 14 8 0.6 -1
5 11  9 1.2 -1
5 12  10 0.8 -1
5 8  11 0.48 -1
5 7  11 0.32 -1
5   11 0.16 -1
5 24  12 0.8 -1
5   12 0.266667 -1
5 29  13 0.4 -1
5 17  13 0.4 -1
5 19 3 14 0.24 -1
5 10 4 14 0.24 -1
5 1  14 0.48 -1
5 14 22 15 1.2 -1
5   16 0.6 -1
5   16 0.6 -1
5 19  17 0.32 -1
5 29  17 0.48 -1
5   17 0.16 -1
5 7 25 18 0.4 -1
5 12 11 18 0.6 -1
5   19 0.2 -1
5 17 0 19 0.45 -1
5 28 12 19 0.45 -1
5 13 17 20 0.8 -1
5 14  21 0.533333 -1
5   21 0.4 -1
5   22 0.177778 -1
5 24  22 0.355556 -1
5 25 21 22 0.266667 -1
5   23 0.3 -1
5 14  23 0.6 -1
5   23 0.3 -1
5 4 19 24 0.48 -1
5   24 0.48 -1
5 20  25 1.2 -1
5 11  26 0.290909 -1
5 27  26 0.290909 -1
5 1 15 26 0.218182 -1
5 1  27 0.685714 -1
5 11 1 27 0.514286 -1
5 17  28 0.533333 -1
5 4 13 28 0.266667 -1
5   28 0.266667 -1
5   29 1.2 -1
6   0 0.4 -1
6 26  0 0.533333 -1
6 29  1 1.2 -1
6 23  2 0.8 -1
6 19 8 3 0.36 -1
6 2 19 3 0.36 -1
6 5  3 0.48 -1
6 8  4 0.8 -1
6 11 1 5 0.48 -1
6   5 0.48 -1
6   7 0.266667 -1
6 11  7 0.355556 -1
6 29 19 7 0.266667 -1
6 29 23 8 0.36 -1
6 20  8 0.32 -1
6 4 7 8 0.36 -1
6 23  9 0.8 -1
6 22  10 1.2 -1
6   11 0.3 -1
6   11 0.3 -1
6 17  11 0.4 -1
6 26 15 12 0.6 -1
6 16 19 12 0.6 -1
6   13 0.48 -1
6 25 17 13 0.48 -1
6   14 1.2 -1
6 24  15 1.2 -1
6 12 3 16 0.4 -1
6 22  16 0.355556 -1
6   16 0.266667 -1
6 15  17 0.355556 -1
6 11 4 17 0.266667 -1
6   17 0.266667 -1
6 5  18 0.48 -1
6   18 0.24 -1
6 15  18 0.32 -1
6   19 0.8 -1
6 19 8 20 1.2 -1
6   21 0.2 -1
6   21 0.3 -1
6 29  21 0.4 -1
6   22 0.8 -1
6   23 0.266667 -1
6 15 8 23 0.266667 -1
6 5  23 0.355556 -1
6 26 20 24 0.36 -1
6 15 5 24 0.24 -1
6 17  24 0.32 -1
6 23  25 0.457143 -1
6 9 12 25 0.342857 -1
6   26 0.3 -1
6 24 21 26 0.3 -1
6 9 24 26 0.45 -1
6 5  27 0.685714 -1
6 7 17 27 0.514286 -1
6 0  28 0.290909 -1
6 2  28 0.436364 -1
6 20 14 28 0.327273 -1
6   29 0.266667 -1
6 0  29 0.8 -1
7 12 4 0 0.8 -1
7 25  1 0.457143 -1
7 22 19 1 0.514286 -1
7   2 0.48 -1
7 11 4 2 0.72 -1
7   3 0.266667 -1
7 11  3 0.533333 -1
7 9 25 4 1.2 -1
7   5 0.266667 -1
7 17 27 5 0.266667 -1
7 19  5 0.533333 -1
7   6 0.6 -1
7   6 0.4 -1
7 17 1 8 0.266667 -1
7   8 0.177778 -1
7 26  8 0.355556 -1
7   9 0.6 -1
7   9 0.4 -1
7 22 21 10 0.24 -1
7 6  10 0.32 -1
7 25 22 10 0.24 -1
7 13  11 0.290909 -1
7 19  11 0.290909 -1
7 6 26 11 0.218182 -1
7 19  12 0.685714 -1
7 10 23 12 0.514286 -1
7 20  13 0.290909 -1
7 12  13 0.436364 -1
7 5 14 13 0.218182 -1
7 12  14 0.290909 -1
7 13 24 14 0.327273 -1
7 17  14 0.290909 -1
7 18  15 0.290909 -1
7 26 6 15 0.218182 -1
7 22  15 0.436364 -1
7 25 14 16 0.342857 -1
7 17  16 0.685714 -1
7 11  17 0.533333 -1
7   17 0.4 -1
7   18 0.2 -1
7 27 12 18 0.3 -1
7 22 0 18 0.3 -1
7 25 14 19 0.4 -1
7 5 23 19 0.4 -1
7 11  20 0.6 -1
7   20 0.3 -1
7   20 0.3 -1
7 22  21 1.2 -1
7 26 12 22 0.514286 -1
7   22 0.228571 -1
7   22 0.342857 -1
7   23 0.3 -1
7 26 13 23 0.3 -1
7 27 20 23 0.45 -1
7   24 0.4 -1
7 22  24 0.533333 -1
7 14  25 0.355556 -1
7   25 0.266667 -1
7 15 4 25 0.4 -1
7 19 4 26 0.48 -1
7   26 0.32 -1
7 22  27 0.8 -1
7   28 0.4 -1
7 6  28 0.8 -1
7 14 20 29 0.342857 -1
7   29 0.228571 -1
7   29 0.342857 -1
8   0 0.24 -1
8 6  0 0.48 -1
8 14  0 0.48 -1
8 19  1 0.355556 -1
8 7 15 1 0.266667 -1
8   1 0.266667 -1
8 13  2 0.32 -1
8 24 23 2 0.24 -1
8 6 26 2 0.24 -1
8 1 29 3 0.8 -1
8 13  4 1.2 -1
8 0  5 1.2 -1
8 15  6 0.8 -1
8 22  7 0.32 -1
8   7 0.16 -1
8 0  7 0.48 -1
8 7  9 0.4 -1
8 6  9 0.6 -1
8 17  10 0.8 -1
8   11 0.8 -1
8 22 6 12 0.342857 -1
8 7  12 0.685714 -1
8 14 7 13 0.4 -1
8 25  13 0.355556 -1
8   13 0.177778 -1
8 5 4 14 0.266667 -1
8 6 13 14 0.266667 -1
8 0 1 14 0.266667 -1
8 14 13 15 0.266667 -1
8   15 0.177778 -1
8 19  15 0.355556 -1
8 15 23 16 0.8 -1
8 4 5 17 0.45 -1
8   17 0.3 -1
8 7 22 17 0.3 -1
8 27 29 18 0.266667 -1
8 13  18 0.355556 -1
8   18 0.177778 -1
8 9 12 19 0.266667 -1
8   19 0.266667 -1
8 15  19 0.355556 -1
8   20 0.266667 -1
8 5  20 0.355556 -1
8 26 12 20 0.4 -1
8   21 0.266667 -1
8 23  21 0.8 -1
8 6 13 22 1.2 -1
8 22 25 23 0.4 -1
8   23 0.266667 -1
8 14  23 0.355556 -1
8 20 23 24 0.36 -1
8 12 1 24 0.36 -1
8 29  24 0.32 -1
8 19  25 0.355556 -1
8 13 15 25 0.4 -1
8   25 0.177778 -1
8 22  26 0.8 -1
8 6 29 27 0.24 -1
8 22 25 27 0.36 -1
8 24  27 0.48 -1
8 29 15 28 0.3 -1
8   28 0.2 -1
8 5 29 28 0.3 -1
8   29 0.2 -1
8 17  29 0.6 -1
8   29 0.2 -1
9 8  0 1.2 -1
9 25 13 1 0.4 -1
9 11 29 1 0.266667 -1
9 4 26 1 0.4 -1
9 23 4 2 0.4 -1
9 13 23 2 0.266667 -1
9 3 19 2 0.4 -1
9   3 0.8 -1
9   4 0.48 -1
9 14 5 4 0.48 -1
9 7 29 5 1.2 -1
9 26  6 1.2 -1
9 15  7 0.48 -1
9 25 2 7 0.36 -1
9 12 23 7 0.24 -1
9 11 26 8 0.8 -1
9   10 0.266667 -1
9 28  10 0.8 -1
9 19 27 11 0.266667 -1
9   11 0.266667 -1
9 13  11 0.533333 -1
9 4 13 12 0.3 -1
9 29 0 12 0.45 -1
9   12 0.3 -1
9 19  13 0.6 -1
9 10  13 0.4 -1
9 19  14 1.2 -1
9   15 0.8 -1
9 11  16 0.6 -1
9   16 0.2 -1
9   16 0.2 -1
9   17 0.4 -1
9 22  17 0.8 -1
9 14 13 18 0.6 -1
9 19 26 18 0.6 -1
9 15  19 0.266667 -1
9 5  19 0.266667 -1
9 22  19 0.4 -1
9   20 0.2 -1
9 16  20 0.4 -1
9   20 0.2 -1
9 23  21 1.2 -1
9 25  22 0.4 -1
9 15  22 0.4 -1
9   23 0.4 -1
9 20  23 0.8 -1
9 12 14 24 0.8 -1
9   25 0.8 -1
9 4 17 26 0.48 -1
9   26 0.48 -1
9 26 22 27 0.514286 -1
9 24  27 0.457143 -1
9 6  28 0.8 -1
9 13  29 0.533333 -1
9   29 0.266667 -1
10 26 2 0 0.8 -1
10 26 3 1 0.3 -1
10 13 8 1 0.3 -1
10   1 0.3 -1
10   2 0.32 -1
10 22 12 2 0.72 -1
10 23 24 3 0.72 -1
10   3 0.48 -1
10 7 23 4 0.8 -1
10 22  5 0.685714 -1
10 14 11 5 0.342857 -1
10 20 22 6 0.342857 -1
10 1  6 0.457143 -1
10 12 5 7 0.8 -1
10 1  8 0.8 -1
10 17 25 9 0.48 -1
10   9 0.32 -1
10 9  11 0.4 -1
10 14  11 0.6 -1
10 25  12 0.8 -1
10 24 29 13 0.8 -1
10 26 1 14 0.4 -1
10 19  14 0.355556 -1
10   14 0.177778 -1
10   15 0.8 -1
10 8  16 0.32 -1
10 12 4 16 0.24 -1
10 21 6 16 0.24 -1
10 4 18 17 0.514286 -1
10 29  17 0.457143 -1
10   18 0.32 -1
10 5 19 18 0.72 -1
10 4  19 1.2 -1
10 12  20 0.8 -1
10 5 4 21 0.4 -1
10 14 24 21 0.6 -1
10 28 5 22 0.4 -1
10 6 25 22 0.266667 -1
10 5 26 22 0.266667 -1
10   23 1.2 -1
10   24 0.8 -1
10   25 0.266667 -1
10 15 5 25 0.4 -1
10 8  25 0.533333 -1
10 12 19 26 0.218182 -1
10 15  26 0.436364 -1
10 27  26 0.290909 -1
10   27 0.266667 -1
10 13 14 27 0.266667 -1
10 26  27 0.355556 -1
10 4 6 28 0.514286 -1
10 26  28 0.685714 -1
10 19  29 0.8 -1
11   0 0.8 -1
11   1 0.266667 -1
11 15  1 0.8 -1
11 8 27 2 0.8 -1
11   3 0.6 -1
11   3 0.6 -1
11   4 0.8 -1
11   5 1.2 -1
11 9 23 6 0.24 -1
11 25 7 6 0.24 -1
11 3  6 0.32 -1
11 13  7 0.533333 -1
11 25 19 7 0.4 -1
11   7 0.266667 -1
11   8 0.228571 -1
11   8 0.342857 -1
11 17 14 8 0.342857 -1
11 4  9 1.2 -1
11 19 18 10 1.2 -1
11 25  12 0.4 -1
11 15  12 0.6 -1
11   13 0.6 -1
11   13 0.6 -1
11 13 5 14 0.8 -1
11 4  15 0.48 -1
11   15 0.16 -1
11 13  15 0.48 -1
11 5 14 16 0.8 -1
11 29  17 0.6 -1
11 10  17 0.4 -1
11 27 20 18 0.3 -1
11 7 15 18 0.45 -1
11   18 0.3 -1
11 4  19 0.8 -1
11 26  20 0.290909 -1
11 19  20 0.290909 -1
11 22 0 20 0.327273 -1
11 14  21 0.6 -1
11 17  21 0.4 -1
11 1  22 0.8 -1
11   22 0.266667 -1
11 20  23 1.2 -1
11   24 0.266667 -1
11 19  24 0.533333 -1
11 24 8 25 0.4 -1
11 13 29 25 0.6 -1
11 4 14 26 0.6 -1
11 13 29 26 0.6 -1
11 20  27 1.2 -1
11 8 17 28 1.2 -1
11 12  29 0.6 -1
11 20  29 0.6 -1
12 5  0 0.6 -1
12 6  0 0.4 -1
12 19  1 0.533333 -1
12   1 0.266667 -1
12   2 0.266667 -1
12 15  2 0.533333 -1
12 29  3 0.32 -1
12 26 22 3 0.36 -1
12 14 29 3 0.24 -1
12 23  4 0.8 -1
12   4 0.4 -1
12   5 0.4 -1
12   5 0.4 -1
12   6 0.266667 -1
12   6 0.266667 -1
12   6 0.4 -1
12 13 17 7 1.2 -1
12 19 23 8 1.2 -1
12 24 7 9 0.266667 -1
12 18  9 0.355556 -1
12   9 0.177778 -1
12   10 0.3 -1
12 13  10 0.6 -1
12   10 0.2 -1
12 1 28 11 0.266667 -1
12 7  11 0.533333 -1
12   11 0.266667 -1
12   13 0.228571 -1
12   13 0.342857 -1
12 24 14 13 0.514286 -1
12   14 0.24 -1
12 5  14 0.48 -1
12 10  14 0.48 -1
12 11  15 0.48 -1
12 26  15 0.32 -1
12   15 0.16 -1
12 15  16 0.4 -1
12   16 0.3 -1
12   16 0.2 -1
12   17 1.2 -1
12 15  18 0.8 -1
12   19 1.2 -1
12 19  20 1.2 -1
12 2  21 0.8 -1
12   21 0.4 -1
12 15 28 22 0.6 -1
12 27 17 22 0.6 -1
12 5  23 0.457143 -1
12 8 17 23 0.514286 -1
12 4  24 0.48 -1
12 19  24 0.32 -1
12   24 0.16 -1
12 8  25 0.290909 -1
12 26 13 25 0.327273 -1
12 3  25 0.436364 -1
12 14  26 0.533333 -1
12 27 15 26 0.266667 -1
12   26 0.177778 -1
12 25  27 1.2 -1
12 24 11 28 1.2 -1
12 19  29 0.533333 -1
12 17 19 29 0.266667 -1
12   29 0.177778 -1
13 26  0 0.6 -1
13 25  0 0.6 -1
13   1 0.8 -1
13 22 25 2 0.24 -1
13 6  2 0.32 -1
13 7 5 2 0.36 -1
13   3 1.2 -1
13   4 0.4 -1
13 26  4 0.533333 -1
13   5 0.8 -1
13   6 0.48 -1
13 29 4 6 0.72 -1
13   7 0.8 -1
13   8 0.266667 -1
13   8 0.266667 -1
13   8 0.4 -1
13   9 0.24 -1
13 17  9 0.48 -1
13 19  9 0.32 -1
13 17  10 0.8 -1
13   10 0.4 -1
13   11 0.4 -1
13   11 0.6 -1
13 14 21 12 0.48 -1
13   12 0.32 -1
13 29  14 0.533333 -1
13   14 0.266667 -1
13 16 25 14 0.4 -1
13 29  15 1.2 -1
13 8 14 16 0.342857 -1
13 5  16 0.685714 -1
13   17 1.2 -1
13 22  18 0.32 -1
13 16 15 18 0.24 -1
13 4 17 18 0.36 -1
13   19 0.32 -1
13 5 1 19 0.72 -1
13 19 23 20 1.2 -1
13 22 19 21 0.4 -1
13 17 11 21 0.4 -1
13 2 5 22 0.218182 -1
13 12  22 0.290909 -1
13 25  22 0.436364 -1
13 12  23 0.685714 -1
13 27 29 23 0.514286 -1
13 26 14 24 1.2 -1
13   25 0.8 -1
13 15  26 0.6 -1
13 9  26 0.6 -1
13   27 0.8 -1
13 4 26 28 0.8 -1
13 24 4 29 0.4 -1
13 24 12 29 0.6 -1
14   0 0.266667 -1
14 4  0 0.355556 -1
14 23 5 0 0.4 -1
14   1 0.8 -1
14 12  2 0.266667 -1
14 26  2 0.4 -1
14 6  2 0.4 -1
14 13  3 1.2 -1
14 29 6 4 0.4 -1
14 19 17 4 0.6 -1
14 23  5 0.32 -1
14 2 28 5 0.36 -1
14 22 6 5 0.24 -1
14 11  6 0.266667 -1
14 19  6 0.266667 -1
14 29  6 0.266667 -1
14   7 0.32 -1
14 1 5 7 0.48 -1
14 19 6 8 0.514286 -1
14 25  8 0.457143 -1
14 11  9 0.4 -1
14 12  9 0.6 -1
14 21  10 1.2 -1
14 25  11 0.32 -1
14 23 3 11 0.24 -1
14 24 17 11 0.36 -1
14   12 1.2 -1
14 22 12 13 0.514286 -1
14 19  13 0.685714 -1
14   15 0.48 -1
14 24 13 15 0.72 -1
14 19 9 16 0.218182 -1
14 12  16 0.436364 -1
14 15  16 0.290909 -1
14   17 0.228571 -1
14   17 0.342857 -1
14 13 9 17 0.514286 -1
14 21  18 0.4 -1
14 3  18 0.266667 -1
14 4  18 0.266667 -1
14 12  19 0.32 -1
14   19 0.16 -1
14 29  19 0.32 -1
14   20 0.8 -1
14   21 0.6 -1
14   21 0.6 -1
14   22 0.266667 -1
14   22 0.266667 -1
14   22 0.266667 -1
14 20 6 23 0.8 -1
14 1 13 24 0.8 -1
14 20 10 25 0.36 -1
14 16  25 0.32 -1
14 20 1 25 0.24 -1
14 25 29 26 1.2 -1
14   27 0.6 -1
14   27 0.4 -1
14 17  28 1.2 -1
14   29 0.8 -1
15   0 0.266667 -1
15 25  0 0.533333 -1
15   1 0.266667 -1
15 20 9 1 0.4 -1
15 2  1 0.533333 -1
15 8 19 2 0.514286 -1
15 26  2 0.685714 -1
15 28 22 3 0.48 -1
15   3 0.48 -1
15 24 5 4 0.45 -1
15 11 12 4 0.45 -1
15   4 0.3 -1
15 19 22 5 0.4 -1
15 12 10 5 0.4 -1
15 6 7 5 0.266667 -1
15 2  6 0.355556 -1
15 5 4 6 0.266667 -1
15   6 0.177778 -1
15 13 11 7 0.72 -1
15   7 0.32 -1
15   8 0.8 -1
15   9 0.24 -1
15 14  9 0.48 -1
15 17  9 0.32 -1
15 25 18 10 0.36 -1
15 23  10 0.48 -1
15 12 27 10 0.36 -1
15 18 2 11 0.4 -1
15 29 12 11 0.4 -1
15   12 0.4 -1
15   12 0.4 -1
15   13 0.177778 -1
15 7  13 0.533333 -1
15 26 17 13 0.4 -1
15   14 0.8 -1
15 25  16 0.533333 -1
15   16 0.266667 -1
15 4 22 16 0.4 -1
15 6 27 17 0.8 -1
15 29 14 18 0.4 -1
15 6 16 18 0.6 -1
15 13  19 0.4 -1
15 17  19 0.4 -1
15 29  20 1.2 -1
15 13  21 0.266667 -1
15 26  21 0.4 -1
15 16  21 0.266667 -1
15   22 1.2 -1
15 22 29 23 0.4 -1
15 7 25 23 0.266667 -1
15 19 10 23 0.4 -1
15 25 26 24 1.2 -1
15 1 14 25 0.514286 -1
15 9  25 0.457143 -1
15   26 1.2 -1
15   27 0.177778 -1
15 4 24 27 0.266667 -1
15 25  27 0.355556 -1
15   28 1.2 -1
15   29 0.6 -1
15   29 0.4 -1
16 29  0 0.8 -1
16 17  1 1.2 -1
16 25  2 1.2 -1
16 1  3 1.2 -1
16   4 0.6 -1
16   4 0.6 -1
16   5 0.4 -1
16 29  5 0.8 -1
16 1 11 6 0.24 -1
16 29  6 0.48 -1
16 8 12 6 0.36 -1
16 3 20 7 0.3 -1
16 6 22 7 0.45 -1
16   7 0.3 -1
16 15  8 0.8 -1
16 22  9 0.8 -1
16 11  10 1.2 -1
16 19 6 11 1.2 -1
16 19  12 0.685714 -1
16 25 24 12 0.514286 -1
16   13 0.3 -1
16 1  13 0.4 -1
16   13 0.3 -1
16   14 0.48 -1
16 13 20 14 0.48 -1
16 26  15 0.8 -1
16 12  17 0.48 -1
16   17 0.16 -1
16 14  17 0.48 -1
16   18 0.32 -1
16 26 5 18 0.48 -1
16 8 29 19 0.8 -1
16 14  20 0.8 -1
16   20 0.266667 -1
16 8  21 0.8 -1
16 20 1 22 0.342857 -1
16 25  22 0.685714 -1
16 15  23 1.2 -1
16 26  24 0.533333 -1
16   24 0.4 -1
16 19  25 1.2 -1
16   26 0.8 -1
16 5  27 0.32 -1
16   27 0.16 -1
16 20  27 0.32 -1
16   28 0.3 -1
16   28 0.2 -1
16 22  28 0.4 -1
16   29 0.2 -1
16 15  29 0.4 -1
16   29 0.3 -1
17   0 0.8 -1
17 19 7 1 0.514286 -1
17   1 0.342857 -1
17   1 0.228571 -1
17 18  2 0.48 -1
17 6  2 0.48 -1
17   2 0.24 -1
17 25 6 3 0.4 -1
17 26 19 3 0.6 -1
17 25  4 0.436364 -1
17 21 7 4 0.327273 -1
17 15  4 0.436364 -1
17 6  5 0.533333 -1
17   5 0.266667 -1
17 18  6 0.457143 -1
17 29 26 6 0.342857 -1
17 15 4 7 0.4 -1
17   7 0.266667 -1
17 22  7 0.533333 -1
17 22  8 0.457143 -1
17 19 21 8 0.342857 -1
17 3 29 9 0.6 -1
17 22 2 9 0.6 -1
17 5  10 1.2 -1
17   11 0.8 -1
17 13  12 0.8 -1
17 27 19 13 0.3 -1
17 15 22 13 0.3 -1
17   13 0.2 -1
17 12  14 0.8 -1
17 14 5 15 0.8 -1
17   16 0.3 -1
17 15 29 16 0.45 -1
17 22 14 16 0.45 -1
17   18 0.6 -1
17   18 0.4 -1
17 13  19 0.457143 -1
17 25 10 19 0.342857 -1
17   20 0.266667 -1
17 23 4 20 0.4 -1
17 6  20 0.355556 -1
17 1 4 21 0.6 -1
17 11 27 21 0.6 -1
17   22 0.4 -1
17   22 0.4 -1
17 25 6 23 0.8 -1
17 13 7 24 0.24 -1
17 29  24 0.48 -1
17 25 8 24 0.24 -1
17 4  25 0.6 -1
17   25 0.3 -1
17   25 0.2 -1
17 15  26 0.6 -1
17 6  26 0.6 -1
17 5  27 1.2 -1
17 13 22 28 0.72 -1
17   28 0.32 -1
17 20  29 1.2 -1
18 23 6 0 0.8 -1
18   1 0.32 -1
