2254 2220 1954 2736 2514 2528 1328 2932 2256 2779 0 1845 1625 1291 2415 2020 1845 1979 2535 2623 1407 2546 1988 2752 2820 2494 1915 1152 1898 2600 1769 2418 2163 1858 2883 1763 2320 1367 1912 2268 1500 1131 2174 2370 2973 1487 2327 1482 2167 1470 
2050 2965 2516 2283 2852 2758 2915 2106 2601 2001 1251 0 1399 2885 1169 2644 1977 2940 2752 2647 2843 1251 1996 1589 1217 1397 1967 2128 1090 2210 1843 1639 2446 1032 2251 1928 2141 2154 1025 1226 1693 2138 2851 1364 1646 2266 2677 2325 1057 1465 
1474 2495 2618 1772 1365 2420 1085 1332 2718 2859 1218 2231 0 2421 2088 1632 2476 2833 2156 1529 1990 2045 2330 2822 2932 1775 1139 2813 1611 1881 2503 1469 2741 2393 1186 1406 2870 1862 1434 1229 2262 1541 1656 1846 2337 2684 2918 1783 2185 1164 
2019 1257 2473 1396 1156 1960 2996 2994 1810 2735 2976 1197 2855 0 2873 2705 2121 2049 2580 2335 1743 2649 2537 1480 1410 2297 2507 2123 1296 2553 1799 1274 1600 1641 1771 2459 1055 1038 1998 1832 1329 1360 1417 2685 2303 1197 2430 2757 1456 2026 
1762 2450 1383 1656 1141 1148 1690 2693 2573 1982 1248 1237 2541 2236 0 1973 2372 2621 2270 1587 1595 2997 2012 2137 2016 1063 2843 1855 2873 1913 1866 2460 2314 2459 2095 2145 2423 2205 1254 2821 1131 1931 2914 2300 1267 2491 2215 2313 1407 1948 
1844 2548 2773 2224 2536 2174 1672 2730 1528 2678 1168 2228 2133 2803 1652 0 2362 2973 2610 2196 1557 2284 2722 1514 1369 1297 2596 2407 1987 2161 2620 1471 2651 1142 1445 1377 2671 2356 1455 2822 2823 1469 1243 1795 1532 2016 1975 2340 2594 2801 
1333 2742 1629 2601 2438 2796 2930 1158 1990 2835 2361 2928 1578 2009 1122 2860 0 1800 1604 1403 2440 2778 2845 1506 1935 1686 1787 2506 2507 1703 1833 1891 1792 1533 1861 2283 2770 2678 1975 1650 2149 2147 2643 2430 1170 2097 2378 1391 1974 2473 
2117 1921 1699 1139 1465 1599 2198 2161 2934 2194 1291 2609 1528 1295 1431 1009 1210 0 2774 1476 2605 2171 1089 2500 1382 1001 2907 2273 2787 1957 2535 1200 2792 2544 1124 1305 1605 2883 1094 2195 2947 2248 2803 2336 2997 1593 2695 1396 2621 2371 
1876 1783 1015 1472 2598 1074 2311 2583 1310 1952 2592 1757 1714 1070 2800 2794 1292 2825 0 2806 1441 2506 1515 1920 1370 2450 2794 2251 2123 1420 2250 1744 1292 2186 2958 2222 2612 2986 1082 1266 1839 1247 1946 1112 1130 1612 1125 2969 1352 2886 
2108 1497 2417 2409 2053 1625 1419 1114 1427 2304 1964 1229 2766 1540 1279 1291 2167 1139 2087 0 1998 2394 1228 2652 2550 2916 1231 2561 1447 1942 2877 1421 1725 2091 1201 2227 1741 2452 2045 2799 2626 1603 1574 2393 2520 2883 1948 1682 1061 1010 
2001 1264 1542 1812 1039 1814 1964 2953 1913 2929 1280 1828 1667 2748 1812 2341 1834 1382 1082 2711 0 2379 1363 2705 2985 2392 2691 1273 2904 1311 1716 2831 1848 1558 2794 2298 2164 2670 1072 1200 2145 2694 2677 2068 2281 2585 1245 2770 2324 2284 
2046 1491 1919 2983 2830 2879 1591 1511 1665 1285 1382 2529 2578 2511 2441 1869 1102 2439 2500 1119 2050 0 2333 1222 2193 1512 1653 2954 1291 2433 1474 2474 1197 1600 2516 1034 2652 1844 2358 1097 1171 1134 2386 2718 1545 1475 2754 1987 2058 2825 
1474 1006 1096 1075 1878 2538 2971 2529 1969 2037 1561 2593 1040 1323 1712 2298 2337 1437 1213 2976 2968 2238 0 2872 2301 2858 1063 1904 1298 2392 1182 1854 1777 1906 1767 2615 2988 1444 2536 1415 1401 2680 1223 2705 1365 1340 1513 1205 2604 1014 
1699 1236 1432 1916 1013 2132 2754 2356 1626 1361 2841 1174 1673 2239 2058 2486 2759 2673 2701 2572 2695 1066 2051 0 1623 1917 2567 1018 1284 1880 3000 2830 2175 2529 1061 2605 2910 1856 2214 1920 1004 1070 2986 2502 2382 1128 2858 1278 1765 1078 
2867 1785 2666 1497 2937 2758 2710 2218 2422 2433 1329 2283 2259 2171 1048 1655 2442 2196 2064 2120 2753 1261 1502 2725 0 1167 2787 1514 1708 2463 2340 2269 2510 1743 1258 2228 2043 2379 2896 1429 2169 1630 1008 2049 1583 1504 2001 1436 1024 1251 
1741 2948 1471 2315 1042 1867 1727 2517 2057 2279 1960 2946 2828 2129 2631 2898 2845 2606 2949 1881 2601 2475 2061 2147 1861 0 1690 2452 2630 2616 2982 2178 2914 2478 2593 2611 1912 2273 1144 1249 2770 2180 1746 2196 1540 2588 2154 2074 1166 2572 
2827 2184 1060 1081 2842 1714 1076 1468 2167 2449 2931 1739 2853 2325 1229 1854 1249 1435 1230 1977 1931 1974 2546 1306 1806 1182 0 2027 2616 1844 2773 2384 1785 2587 1545 1625 1172 1641 1892 2237 1932 1027 2381 1983 1679 1017 2769 2336 1917 1084 
1425 1467 2610 2665 2238 2426 2971 2076 1572 1361 2088 1738 2271 1417 2260 1526 1485 1417 1056 2483 1385 2449 1595 2591 2569 1331 1862 0 2543 2309 2525 1782 1470 2318 1093 2645 2369 1947 1843 2361 2457 2552 1487 2165 2005 1996 1163 2002 1222 2603 
1862 1681 2100 1424 2504 1882 1735 2096 1176 1486 2926 2818 2647 1169 2672 2855 2137 2294 1275 1674 1453 1598 2929 1466 2056 2859 2514 2646 0 2857 2050 2044 2081 2840 2750 1723 2482 1419 2264 2675 2116 2898 2444 1550 1782 1017 2267 1099 1056 1821 
2297 1416 2828 1806 2959 2657 1229 1092 1853 1433 2871 1380 2953 2767 1950 2748 1240 2781 1687 2778 1533 2983 2788 1116 2746 2751 2939 1371 2611 0 1852 2628 2671 1922 1147 2410 2217 2767 2172 1130 2331 1743 1905 1387 1855 2436 1255 1508 1211 2787 
1316 2988 2487 1202 1093 1992 2027 1717 2205 1268 2000 1213 2244 2397 2694 2628 2984 2153 1073 2696 1180 1604 1002 1113 2436 1115 2339 1380 1037 2093 0 2698 2688 2273 2655 1590 2837 2028 2955 1773 2650 2231 2342 1514 2187 1912 1179 1610 2222 1402 
1857 1625 2215 2388 2468 1285 1422 1206 1601 1590 1717 1474 1855 1180 1761 1610 1541 2121 2084 1245 2945 2845 2368 2640 1084 1215 1006 2205 2323 2988 2891 0 1523 2826 2110 1418 2595 1637 2699 1734 2708 2248 2874 1069 2644 2608 2134 2924 2356 1799 
2197 2364 1359 1588 1513 2404 2168 2133 1982 1117 1524 2922 1407 1906 2839 2414 1342 2416 2301 1209 2345 1467 1117 2311 1010 2941 1871 2125 2083 2279 1952 2562 0 2055 1768 1184 1183 2039 1015 2334 2049 1099 1440 1212 1181 1069 1534 2302 1528 1932 
1046 2231 1766 2053 2859 2895 1619 2736 1453 2556 2185 1386 1596 1933 1732 1171 1156 2810 2191 1231 2547 1410 2690 1562 2927 1615 1390 2940 2061 2913 2460 1458 2864 0 2559 1620 2929 2797 1058 1942 1934 1457 1819 2094 1370 1781 2759 2482 1719 1715 
2499 2084 2773 2673 1217 1058 1403 2236 1681 1839 2073 2019 1700 1654 2720 2949 2622 1973 1032 2150 2125 1522 2641 1847 1534 2990 1577 2133 1479 2215 1674 2933 2581 1092 0 2522 1059 2644 2153 1008 2815 1886 1856 1177 1609 2837 1414 2161 1544 2460 
2687 1798 1190 2279 2770 1387 2807 2357 2246 1944 2170 1161 2469 1648 2774 2636 1429 1353 1165 1821 2689 2268 2474 1884 2425 1486 2833 2452 1143 1579 1799 1640 2570 2137 2032 0 2381 1301 1574 2145 2576 1940 2352 2088 2022 1370 1717 2162 1413 2927 
2668 2623 1366 2842 1636 2390 1733 1723 1723 1318 1265 1824 2905 2715 1311 2558 1239 1043 2632 1351 2102 2594 2802 2977 2756 1822 1754 2692 1725 2613 2424 2106 1545 2195 2831 1120 0 2963 1945 2865 2472 1470 2886 1569 2001 2142 2697 2350 1739 1086 
2946 2611 1028 1473 1695 2334 2967 2555 1515 2631 1933 2176 2897 1234 1322 2222 2291 2961 2206 2346 1815 1473 1646 2075 2263 1552 2221 2821 2795 1825 2633 1751 2658 2304 1841 1548 2106 0 2298 1806 2987 1704 1451 2105 2376 1890 2410 1629 1702 1286 
2609 1426 1722 1695 1653 1734 1105 1552 1998 1440 2948 2763 1080 1180 1004 1441 2913 2114 1673 1698 1218 1316 2926 1555 1060 2046 1135 2451 1876 2878 1106 2966 2506 2920 1846 1183 1057 2067 0 2292 1104 1476 1504 1640 1478 1112 2387 2888 2882 1730 
2385 2204 1634 1107 1341 2974 1923 2193 2752 1342 2287 2370 2352 2291 1370 2953 1767 1058 2268 2568 1557 2615 2404 1265 2500 1003 2625 1211 2572 2092 2764 1466 2479 1813 1627 2153 1659 2760 2239 0 2392 1481 2175 1907 2777 2502 1458 1543 1893 2802 
2517 1734 2635 2470 2242 2459 2736 1261 2128 2628 2958 2968 1369 2746 2321 1884 1165 3000 1296 1493 2906 2096 2404 1619 1464 2633 1772 2283 2125 1868 2952 1101 1614 1907 2451 1225 2951 2965 2181 2841 0 1688 2801 2612 1048 1919 2197 1953 1211 2763 
2698 1896 1558 1268 1607 1831 1424 2083 1036 1842 2301 2146 1712 1895 2704 2719 1183 2771 1010 2541 1453 2692 1895 2253 1029 2496 1672 1333 1218 1318 2167 1344 1011 2795 2990 2325 1735 1921 2401 1525 1422 0 2344 1948 2746 2045 2471 1429 2570 2403 
2618 1610 2014 1520 2066 1687 1434 2431 2278 1084 2360 1994 1611 1385 2757 1774 1473 1135 2680 2980 1304 1781 2918 2703 1070 2372 1708 1872 1404 2164 1365 1226 1827 2709 1237 1010 2351 2803 1129 2545 2611 1786 0 2297 2018 1289 1117 1719 1077 2792 
2230 1049 1542 2771 2521 1151 2623 1427 2535 2991 1837 1249 2775 1733 1450 2325 2535 1721 1733 1560 1800 1051 2929 2423 1005 1605 2469 2517 2129 2221 2915 2688 2985 1567 1009 2270 1842 1708 1480 1566 2764 2693 2253 0 1032 2249 2300 2622 1335 1358 
1039 2252 2954 2587 2432 1671 1478 1165 2325 2186 2496 2332 2519 1748 1286 1815 2028 1349 1236 2088 2222 1174 1130 2785 2951 2231 2771 1913 1538 2376 1465 1852 2226 2962 1100 2191 1321 2932 1359 2836 2946 1626 2014 1043 0 2842 1625 2543 2629 1599 
1047 2879 2184 2653 2676 1775 1012 2286 2512 1111 2518 1477 1571 2385 2584 1278 2574 2247 2692 2246 1449 2048 1771 1077 1121 1222 2187 2628 2736 2803 1019 2488 2382 2175 2025 2612 2445 2067 1495 2917 2797 1326 2789 1002 1958 0 1119 1479 1576 1752 
1609 1387 2100 1206 2489 1573 1662 1163 2375 1759 1676 2765 1288 2512 2622 1923 1558 2640 1654 1239 2890 1056 2982 2769 1056 2534 1915 2726 2769 2952 2636 2223 1793 2428 2000 1368 1547 1976 2306 1019 1616 1417 2356 1823 2827 1038 0 1593 2215 2712 
2810 1903 1655 1234 1902 1290 2457 1764 1200 2782 1607 2047 2473 1169 1455 2269 1498 1574 1136 2833 2881 2827 2818 1037 2129 2713 1521 1596 1456 2744 2727 1852 1404 2859 2782 1091 2283 1848 2848 2613 1833 2441 2218 1346 2784 2003 2278 0 2643 1963 
2390 2349 1246 1769 2526 2799 1639 2233 2404 2054 2894 1991 2244 1299 1387 2747 1712 2495 2406 1168 1127 1710 1722 1957 2680 2363 2455 1479 2374 2506 2119 2880 2781 1061 2180 2108 1693 1718 1132 2413 1442 1974 1763 1812 2083 1482 1439 2830 0 1442 
1629 1769 2508 1141 2205 1525 1840 2593 1898 2707 1217 1034 2089 2596 1362 1696 2718 1811 2711 2470 1664 1731 1414 2917 1831 1662 2533 2183 2741 2541 1465 1166 1107 2634 2275 2095 1378 2399 2009 2218 1485 2257 1758 1574 2050 1646 2313 2569 2079 0 
