1915 2407 2698 1676 2140 1688 1058 1445 2496 1819 1261 2820 2917 2294 1439 1397 2257 2156 2776 1515 1506 0 2326 2904 1742 1747 1057 1019 1939 2195 1585 2648 2609 1418 2212 2522 1719 1060 2781 2562 2631 1357 2764 1150 1665 2902 2515 2363 1323 1399 
2953 1901 1257 1525 1183 1763 1357 1452 1236 1895 1767 1540 2111 1344 1034 2854 1337 1054 2625 2239 1855 1143 0 1328 2275 1620 1273 1086 2003 2455 1566 1734 2258 1534 1101 1622 2978 1084 2738 2727 2345 1072 2926 1727 1056 1024 1014 2916 1138 2467 
2287 2751 2876 1785 1416 1783 1476 1780 1620 1357 2458 1570 2180 2907 1662 1410 2779 2622 2831 1946 2261 1660 1469 0 2132 2007 1508 2689 1296 1740 1325 2143 2040 1833 1083 2362 2017 2299 1632 1694 2164 1677 2740 1146 1380 1139 2668 1786 2953 1766 
2167 2604 1318 1939 1131 1220 2025 2687 1135 2297 2390 1505 1723 1281 2937 1739 2324 1026 1276 2329 2463 1347 2289 1962 0 1455 2121 2724 2872 2726 1305 1270 1250 1068 1155 1252 1348 1847 1068 2545 1705 2297 2598 1785 2378 1824 1526 1204 2129 2775 
1183 2199 1711 2975 2366 2834 1041 1495 1687 1192 1271 1842 1316 2235 2009 1714 2212 2332 1473 1669 1815 1229 2652 1354 1891 0 1701 1791 2524 1113 2462 2601 2840 2019 1867 2962 3000 2545 1997 2758 1889 2341 1326 1127 1178 1414 1545 2688 2078 1242 
1086 2947 1588 2404 2121 1297 2974 1191 2379 1098 1050 1123 1730 2185 2815 1757 1582 2505 2873 2246 2018 1641 1939 2744 2699 2248 0 2743 2774 2631 2635 2699 2972 2901 1350 2021 2204 1398 1061 1872 2069 1649 2109 1464 1400 1232 2353 2797 1695 1745 
1462 1688 1684 1284 1964 1541 2302 2613 2594 2761 1945 1953 1434 1422 1971 1424 2451 2239 2374 2093 2127 1635 2188 1233 1743 1564 2815 0 2607 2279 2402 2338 2142 1558 2397 2995 2120 1755 2015 1558 1213 2888 1355 2217 1015 2203 2347 1239 2116 1956 
2121 1050 2471 2707 2943 1267 1634 1454 2501 1527 2632 2633 2121 2602 2229 2556 1394 1032 2991 2134 2460 1447 2549 2303 1159 2201 2470 2482 0 1204 2114 1641 2187 2349 2883 1259 1781 2614 2349 1246 1009 2670 2901 1548 2619 1838 1822 1675 2820 1740 
2790 1033 2306 1209 2228 2938 2922 1574 1623 1815 1806 1281 1713 2511 2294 1153 1414 1121 1698 1150 1566 1541 1616 2243 1296 2080 2280 2550 2228 0 1569 2290 1568 2708 1160 1301 2492 2896 1273 1875 1023 1006 1769 1682 2050 1837 2114 1587 1293 2689 
2982 1779 2770 1829 2043 1430 2894 1087 1400 2871 2540 2156 1065 2064 1137 1260 1447 1689 2594 1734 2221 2531 2257 1320 1462 2830 2023 2723 1460 1874 0 2815 1410 1264 1435 2039 1537 2385 2413 1269 2114 2223 2778 1418 2567 2228 1208 1050 1653 2101 
1514 2035 1265 1362 2220 1818 2543 1302 2600 2719 1944 2247 2457 1224 1313 1663 2978 1822 2409 2131 1230 1570 2762 1115 1351 2200 1635 1165 2148 2593 1310 0 1748 1819 1745 1760 1381 1013 2722 2734 1716 1428 1538 2785 2326 1329 1884 2157 2905 1419 
2759 1320 2906 1404 2871 2260 1579 1560 1440 2538 2461 2267 1438 1762 2386 1537 2101 1450 1690 2895 2653 2767 1021 2710 2449 2002 2238 2148 1142 1791 2954 1197 0 1913 2602 1572 2168 1285 2932 2898 2221 2405 1301 2120 1815 1483 1965 1952 1353 2780 
1893 2312 1400 2637 1516 1017 2734 1686 2963 2377 2722 1517 1043 1451 2716 1870 2669 1957 2688 1565 1188 2616 2268 2329 2787 1876 1026 1780 1103 2875 1413 2441 1780 0 2082 1142 2835 2023 1536 2248 1177 1540 2004 1696 1535 2266 2245 1139 2867 2424 
1857 1829 1299 1018 2726 1330 1466 1098 2944 1735 2556 2709 1460 2629 1261 1101 1246 1213 2681 2834 1345 2029 2571 1269 2561 2553 2966 1245 2486 2278 2234 1225 1775 2101 0 1198 1822 2877 2336 2806 2313 2398 1117 1063 1462 2335 1966 2158 2095 1227 
1451 1361 2589 1192 2134 2837 1057 1038 2542 1872 2293 1650 2220 2890 2563 2255 2643 1413 2064 1623 1705 1170 1809 2042 2919 2343 2481 1036 1789 2558 1401 2877 1469 1042 1950 0 1537 2925 1312 1023 2540 1664 2519 1792 1055 1212 1439 1066 1599 2499 
2146 2887 2025 2488 1398 1063 1914 1339 1607 2595 2372 2664 2608 1624 2896 2270 2654 2832 2151 2605 2544 2318 2236 1171 1053 1018 1632 1015 1910 2505 1737 2086 1566 1303 2260 1918 0 1606 1173 2641 2673 2866 1507 2938 2836 1126 2049 2860 2966 1609 
2165 1741 1777 2092 1254 2891 2544 2992 1369 2823 2994 2549 1816 1050 1013 1074 2195 1492 2646 2602 2012 1188 1216 2045 2929 2802 1060 1753 1566 1716 1411 2643 2373 1973 1837 2062 2873 0 1257 2888 1308 2186 2701 1487 1497 2761 1590 1706 1786 1302 
2346 1989 2291 1986 1849 2413 1360 1286 2197 2606 2733 1011 2756 2535 1782 2984 1792 1279 2593 1576 2535 2437 1585 2071 1131 2471 2477 2811 2603 1314 2193 2400 1399 2465 2418 1364 2560 1439 0 2349 1262 1693 2558 2768 1206 2861 1823 1672 1531 1397 
1605 1911 1168 1300 1061 1270 1370 2733 2909 2923 1597 2495 2035 1644 1502 1250 1495 1662 2217 1422 2374 1083 1710 1539 1927 1215 1677 2556 1586 2424 1577 2847 1872 2360 2252 2006 1788 1234 2390 0 2966 1410 2096 2170 1828 1663 2883 2810 1824 1425 
1418 2023 1630 1674 2698 1701 1209 1757 2286 2470 1945 2211 1056 2076 1945 1802 1217 2187 1465 2854 1498 1225 1977 2854 2786 2237 2951 2965 2114 1911 2152 1885 1441 2282 2807 2202 2879 2660 2576 1473 0 2421 1863 2258 1573 1292 2557 1189 1736 1744 
1698 1158 1624 2207 1148 2388 1483 1637 1361 1261 1656 2515 1416 1821 1222 1380 1342 2158 1558 1386 1688 2441 2949 2708 2612 1029 1298 2854 1367 2575 2249 2807 1702 2717 1285 1643 1981 1640 2747 2483 2985 0 1721 1485 1120 2665 2601 2669 2954 2722 
2113 2716 2927 2468 2274 1348 2975 2037 1287 2520 1255 1913 2191 1314 2303 2872 2793 1136 1918 2282 1048 2902 2478 2781 1388 2732 1734 1467 1238 2540 1194 1959 1571 2945 2524 1565 2893 1059 2264 1260 1097 1988 0 2686 2981 2692 2972 2352 1740 1617 
2129 2598 1473 2425 2181 1074 2060 1347 3000 2358 1332 2548 2034 2984 1177 2297 2064 1782 1785 2926 2791 2943 1534 1728 1816 2792 1946 2170 2343 2879 1308 1527 2699 1671 2923 1382 1917 1671 2829 1553 2443 1751 1166 0 1784 1913 2063 2929 1722 2726 
2688 2911 2640 2311 2042 2730 1622 2118 2743 1757 1747 2463 2023 1128 2572 2119 2005 2581 2539 1202 2631 1219 2858 2866 1982 1587 1352 1258 1252 1312 1204 2514 2801 2554 2334 2815 1833 2526 1112 1126 2984 2004 2087 1276 0 2671 2661 1473 1027 1927 
1022 1619 2109 1818 2310 2215 2692 1067 2671 2334 2444 1630 2470 2801 2503 2408 2840 1564 2274 1375 2402 2362 1729 2341 1631 1433 2135 2436 1037 2379 2842 2096 2658 2367 2588 2934 2575 2465 2346 1554 1097 1560 2496 2387 2990 0 1932 2441 1918 2311 
2672 2651 1335 2987 2262 1690 1657 1879 1305 2212 2493 1772 1183 1924 2462 2055 1959 2614 2888 1029 2905 2329 1821 1009 2312 2055 1173 1543 2166 1387 1009 2422 2070 2438 2626 2026 1037 2221 2753 1416 2098 2867 2151 1094 1709 1291 0 1294 1911 1629 
2051 2846 2253 2493 2710 1917 2767 1023 1943 2002 1221 1669 1704 1668 2252 1013 1098 1898 2001 1891 2064 2910 2948 2580 1412 2460 2072 1138 1106 2533 2592 1930 1214 2683 1187 2887 1048 1586 1807 1357 1084 1936 1164 1851 1586 1022 1744 0 2626 1335 
1476 1783 2142 1265 2843 2771 1478 1893 1017 2966 2782 2266 1370 1442 1125 1785 2471 2717 2271 1603 2543 1811 2186 2831 2215 2842 1636 2936 2670 1014 1455 1065 1664 2009 1196 2196 1914 1882 2122 2183 2045 1936 1935 1621 2228 2360 1282 1891 0 1869 
1877 2835 1834 2333 2870 2312 2098 1647 2827 1440 1539 2071 1837 2010 2350 2984 1020 1040 1096 1079 1343 1349 1504 2674 2803 1529 1279 1068 2442 1533 2643 1669 1723 2377 2953 1441 2149 2978 2582 2745 1670 2039 1184 1700 2399 1399 2967 2810 2275 0 
