2525 1464 1188 2419 1001 2191 1652 1141 1653 2283 0 2798 1092 1671 1744 1578 2539 1792 2430 1417 2106 2509 2958 2408 2215 2081 2585 1502 2615 1227 2180 2821 2106 2128 1160 1518 1646 2157 2757 2770 1794 2025 1040 1354 2401 1935 2738 2349 1941 1213 
1022 2870 1949 1951 2203 2157 2271 1161 2658 2270 1382 0 1845 2795 1258 2973 2490 2594 2528 2990 2872 1685 2502 2770 1735 1442 2776 1982 2801 1595 2461 2941 2782 2011 1577 2436 1821 1932 1589 2953 1558 2918 1823 2767 1938 2939 2253 2734 1256 2206 
2062 1912 1462 2086 2130 1995 1897 2806 2389 1098 2297 2487 0 1772 2920 1071 1030 2689 1475 1783 2697 1130 2398 2311 1269 1454 2193 2648 1149 2837 1762 2321 2188 2093 1698 2059 1582 1225 1393 1025 1337 2803 1896 1353 1107 1994 1506 1463 2703 2593 
2852 2179 2271 2273 2027 1005 2026 1207 2418 1332 1062 1692 1878 0 1810 2488 2297 2782 1315 2408 1031 2357 2650 2735 2469 1032 1383 2201 2089 2041 1878 1948 2442 2625 1666 1108 1102 1661 2808 1828 2853 1736 1402 1553 2312 1170 2358 1826 2783 1962 
2759 1460 2929 2229 1890 2943 1712 1608 2863 2781 2296 1254 1863 2081 0 1554 1274 1318 2665 1409 2196 1499 1348 1504 1969 1288 1533 2971 2724 2563 1643 2010 2241 2808 1493 2712 2103 1996 1749 1034 1958 1525 2589 2596 2372 1351 1172 2054 1232 1260 
2650 2904 2242 2489 1454 1772 1825 1626 2595 1371 1822 1497 1302 2664 2626 0 1982 2003 1685 2022 2012 2682 1603 1472 1625 2917 2128 2334 2900 2318 2799 2027 2252 1988 1114 2940 2248 1635 2078 1903 1594 1114 2516 1133 2620 2163 1787 1889 2923 1677 
1041 2964 1504 2635 2927 1599 1172 2829 1849 2326 2062 2917 1771 1067 1236 1795 0 1856 2699 1493 1808 2015 2018 1131 1063 1197 1231 1227 2875 2663 2023 1272 2221 2757 1790 2966 1310 1709 1985 1428 2327 1274 2269 2120 2026 1154 2373 1942 2552 2845 
1147 1294 1123 2959 1761 2508 1889 2996 2656 2504 1028 1425 1932 1807 2340 1057 1181 0 2685 2995 2904 1681 1264 1889 2537 2279 2092 2369 2949 1733 1965 2765 1828 1279 2354 2018 2266 2186 1313 2112 2665 2883 1644 2326 1038 1117 2869 2696 2092 2596 
1263 1135 1174 1458 1394 1983 1919 2241 1585 1606 2832 2706 2509 1343 2114 1651 1273 2122 0 1075 1602 2894 1917 2574 1729 2812 2493 1043 1100 1045 2503 1628 1944 2691 1953 2492 1603 2941 1885 1401 1370 1884 1316 1643 1125 1517 1029 1192 1115 1810 
1252 2691 2985 1473 1828 1368 2772 2336 1079 1357 1964 2266 1791 1015 1435 1208 1109 1954 1484 0 2285 2493 2426 1888 2520 2921 1132 2261 1302 2384 1820 1178 2824 2495 1797 1659 1895 1632 2037 2389 1732 2718 1466 2728 1308 2960 1923 1503 2785 1275 
1974 1449 2172 2991 1111 2579 2075 1083 1677 1613 1958 2854 2037 2526 1441 1884 2839 1448 1784 2994 0 2790 1107 1145 1605 1803 2396 2481 1355 2477 2432 2017 1839 2164 2555 2653 1362 1866 2678 1877 1059 2850 2714 2624 2734 2283 2549 2286 2790 1612 
1852 2874 2348 2509 1090 1478 1263 2131 1809 2589 2647 1275 2119 2814 1913 2172 2114 1310 1557 2196 2073 0 2446 1644 2267 2648 2128 1677 1121 1867 1375 1687 1996 2033 1074 2888 1727 2997 2887 2309 2731 2332 2597 2637 2452 1480 1051 2269 2891 1619 
2487 1615 1495 1797 2819 1723 2454 1183 2161 2958 1415 1710 2041 2060 2359 1828 1514 1272 1441 1473 2706 1992 0 2379 1745 1226 2711 1959 2127 1414 1436 1264 2480 1086 1780 2714 2737 2611 2596 2758 2459 1516 1871 2623 2811 2613 1519 2848 1173 1429 
2993 1158 1421 1832 2855 2151 1302 1119 2299 1432 1506 2577 1268 1164 1301 2794 1183 1854 2471 1353 2944 1767 2476 0 1083 1054 1474 2360 2481 2253 1397 1355 2841 2570 2753 1460 2239 2083 1832 2643 2261 2372 2899 1603 1374 2086 2718 2651 2477 1555 
2469 2046 2096 2154 1720 1018 2473 2232 2227 2946 2677 1730 1988 2035 1168 2485 1459 1338 2186 2794 2794 1534 2135 2178 0 1683 2443 2101 1161 1517 1131 2964 1928 1815 2178 2645 2001 2699 1248 2675 2703 2072 2641 2124 2419 2106 2878 1124 1520 1173 
1652 2313 1553 2809 1355 1063 1022 1740 2965 1506 2688 1959 1725 2583 1778 1379 1009 2158 1845 1036 2080 1638 2830 1246 1455 0 2291 2553 1325 2307 1110 2242 1754 1558 1893 2870 1197 1116 2132 2029 2220 1248 1417 2613 2008 2769 1677 2379 2512 2600 
1861 2117 1262 1582 1593 1347 2964 2708 2797 2205 1486 1193 1564 2240 1225 1962 2932 1358 1012 2601 1187 2451 2800 1930 2496 1719 0 1732 1197 1206 1540 2540 1325 1321 2516 2547 2935 1592 1920 2574 2972 2678 2952 1996 2846 1698 2725 2994 1876 1244 
1655 1455 1308 1174 2283 2802 1192 1769 2841 2741 2987 2034 2865 2925 2092 1727 1177 1421 1083 1081 2197 2714 2837 2295 2634 2946 2564 0 2695 2686 2964 1129 2743 1249 1641 1509 1931 2444 2227 1890 2121 2371 2268 2146 1949 2735 2245 1549 1121 1764 
3000 2070 1080 2733 1671 1696 1707 1878 2967 2646 2494 2498 1477 2066 1268 1262 1583 2578 1589 2796 2857 2463 1742 1827 2609 1709 2843 1471 0 2670 1904 2657 1117 2361 1629 2240 1292 2061 2426 1303 2608 2789 2942 2254 1992 2031 1945 1598 1243 2035 
1537 2554 2161 1192 1879 2112 2925 2187 1176 1113 2048 1568 2122 2835 2203 1975 2996 1046 1525 1232 2281 2909 2103 2925 1208 1131 2650 1361 1546 0 2991 1090 1148 2171 2494 2588 1377 1976 2836 1244 1593 1361 2274 1593 2261 1965 2586 2174 1584 2402 
1292 1085 2387 2791 1855 1851 1811 2790 2832 2459 1249 1273 2757 1116 1476 2408 2708 2916 2980 2711 1211 1130 1010 1257 2188 1813 2106 2047 2868 1220 0 1094 2745 2947 2561 2938 2158 1837 2224 1248 2889 2333 2267 1846 1123 1497 2754 1737 2834 1471 
1978 1416 1036 1375 1298 1611 1339 1692 1214 1032 2517 1302 2318 2758 1172 2013 1659 2269 1889 2397 2316 2105 2878 1474 1401 2036 2877 2742 1284 1375 1125 0 1030 2032 1309 1986 2212 1365 1947 1789 2504 1032 1563 1317 2739 1109 1067 1407 2012 1536 
1934 2089 1694 2388 1444 1754 2727 2203 1586 2283 2327 1182 2844 2170 2300 2997 1820 1970 2005 2494 1114 1285 1146 1408 2380 2868 1858 2668 2860 2444 2773 2978 0 1793 1543 1231 1873 2338 1995 1653 1107 2123 2455 1950 1691 2066 2170 2502 2888 2190 
1016 2706 2092 2520 2405 2662 2708 1572 2689 1274 2919 1252 1941 2857 1408 1283 1001 1308 1190 2886 1051 1607 2518 1148 2275 2338 1364 1718 2273 2809 1050 1630 1791 0 2520 1843 2958 2860 2156 2375 1966 2402 2978 2819 2598 1881 1774 1040 1849 1049 
1564 2937 2940 1206 1339 2367 2570 2446 1295 2609 2155 1179 1791 1615 2785 2193 2928 1815 2041 1727 1813 1239 1187 1521 1694 1205 2674 2438 1826 1880 2552 2953 1483 2837 0 1628 1826 2809 2154 1063 2051 1550 1279 1798 1150 2428 1687 1296 2560 2082 
2508 1567 2665 2851 2886 1619 2551 2047 2039 1332 1329 2712 2275 2884 2810 1338 2950 1094 1022 2004 1737 1821 1990 1567 2882 1180 2304 1541 1073 1731 1392 1667 1306 1723 2398 0 1110 1133 2820 1634 1823 1216 2665 2871 2553 1202 1437 1418 1447 1976 
2309 2090 1886 1902 1981 2199 2385 1668 1926 1651 1382 1667 2859 1225 1534 1473 1888 1019 2026 2875 2274 2457 1684 2252 2535 2827 1632 1918 2766 1120 1879 2929 2410 1154 2121 2079 0 2779 1130 2834 1614 2749 1517 1112 2376 2957 1473 2428 1933 1080 
1878 2441 2670 1603 1366 1889 2506 2656 1656 1031 2158 1362 1498 1972 1781 2395 2726 1126 2392 2046 2295 2392 2820 1532 1574 2994 2111 1775 1838 1200 1593 2187 1531 2518 1856 2582 2447 0 1320 2940 2142 1307 1437 1441 1832 1592 1054 2190 1201 2029 
2993 2972 1845 2770 1867 1216 1361 1157 1632 1946 2778 2066 2824 1125 1368 1614 2174 1288 1597 2806 2059 1479 1701 1605 1728 2702 1844 1496 2031 1549 2249 2119 2859 1468 1268 2447 2155 1264 0 1641 1820 1395 1180 1067 1935 2359 1721 1228 2498 2522 
2721 1054 1868 1768 2880 2170 1136 1010 2633 2184 1008 1716 2902 2870 2328 2865 2244 1143 2802 1208 1252 1771 2803 1752 2107 2505 1056 2747 1325 1280 2356 2923 1869 2919 2805 1437 2050 2615 1660 0 1144 1506 1438 1259 2460 2826 2174 2279 2026 1887 
1673 1216 2181 1679 2349 1653 1330 1763 1437 2503 2220 2989 1920 1457 1572 1856 2636 1302 1743 2805 1086 2830 2877 2710 2687 2099 1122 1837 2465 2805 1958 1734 1158 2515 2340 1330 1044 1916 2882 2908 0 1654 1211 2691 1641 1784 1369 1803 1462 1407 
2718 1565 1841 1958 1349 1337 1724 1438 1909 2462 2203 1497 1014 1538 1018 2745 1133 1010 2780 2717 1134 1119 1520 2533 1224 1940 1940 2035 2262 1268 2949 2964 2429 1439 1289 1906 1131 2601 1336 1876 2413 0 1743 2352 1994 2994 2203 2805 2184 2459 
2555 1734 1577 2536 2357 1759 1361 1647 1374 2881 1655 1909 1753 2475 2098 2199 2944 1030 2875 1864 1994 2145 1682 1131 2409 2677 1634 2892 2836 2562 1215 2047 1083 2587 2745 1396 1167 2477 1137 1173 2572 2357 0 2459 2903 2862 2269 1044 1246 1980 
1795 1234 1192 2885 2594 1987 1066 2202 1433 2835 2213 1128 2789 1210 2495 1797 1347 2308 1144 2151 1556 2424 2729 1294 1864 2955 2424 2954 2314 2101 2689 1226 2719 1298 2421 2421 1572 1811 2119 1546 1340 1887 1226 0 1915 2113 2311 1199 1558 1746 
1224 1549 1664 1188 1213 2496 2514 2534 2578 2019 2384 2786 2942 1938 2032 2021 1135 1186 2215 2540 2725 2518 2817 2122 2626 2471 2453 1627 1820 2625 2947 1539 1561 2011 2796 1345 2720 1451 2395 1901 1512 2735 1306 1384 0 2663 2876 1740 2601 2551 
2823 1312 2157 1838 2077 2450 2007 2002 1208 2455 2161 2151 2372 2800 1727 1554 2900 2506 1134 2866 1045 2432 2220 1589 1550 1082 2857 1985 1817 2541 1667 1968 1107 1085 1261 2238 1447 2369 3000 2317 2480 2397 1753 2958 2943 0 1333 1205 1397 2490 
2515 2325 2276 2985 2435 2996 1215 2096 2234 1307 2916 2571 2744 2837 2511 1761 2060 2317 1481 1079 1187 2340 1074 1337 1071 2141 1586 1819 2822 1378 2471 2737 1786 2781 2752 2511 1569 1158 1475 1183 2425 1497 2428 1431 1758 1052 0 2082 2409 1989 
2008 1135 2840 1841 1948 2750 2302 1423 1334 1253 1793 2388 2181 2090 1357 2010 2165 2194 2324 1406 2674 1399 1640 1539 1887 1623 2048 2443 2634 2024 2774 2903 2295 1418 1632 1976 1516 1727 2789 1415 2381 2266 1078 1107 2262 1728 2604 0 2422 2889 
1436 1567 2993 1178 2436 1446 2750 2143 2117 2291 2002 1220 2359 2314 1046 1974 2478 2879 2351 1577 2534 2004 2845 1283 2268 1079 2168 1416 2689 2264 1716 1106 2009 2040 1270 1348 2716 2327 2532 1253 1793 2733 1343 1402 2846 2307 2597 1128 0 1313 
2752 1145 1385 2246 2349 1561 2319 1156 1172 2951 1309 2784 1291 1267 1058 2136 1185 1814 1158 2389 1988 2924 2094 2214 1562 2971 1992 2019 2088 1275 1598 1195 1756 1375 1883 1187 1287 1890 1187 2232 2423 2960 2517 1347 2805 2636 2918 1589 2935 0 
