0 7  1 0.8 -1
2   13 0.228571 -1
2 8 11 13 0.342857 -1
2   13 0.342857 -1
2 9 13 14 0.266667 -1
2 15  14 0.355556 -1
2   14 0.177778 -1
2   15 0.8 -1
2 5 17 16 0.8 -1
2 4  17 0.8 -1
2   18 0.8 -1
2 3  19 0.6 -1
2   19 0.3 -1
2   19 0.3 -1
3   0 0.32 -1
3 8 10 0 0.72 -1
3   1 1.2 -1
3   2 0.8 -1
3   4 0.32 -1
3 7 19 4 0.72 -1
3 9  5 0.533333 -1
3   5 0.266667 -1
3 15 12 5 0.4 -1
3   6 0.8 -1
3 11  7 1.2 -1
3 17 1 8 0.36 -1
3 0  8 0.48 -1
3 13 12 8 0.24 -1
3 19  9 1.2 -1
3 11 12 10 0.72 -1
3   10 0.32 -1
3 2  11 0.8 -1
3 9 11 12 0.48 -1
3   12 0.48 -1
3 2  13 0.8 -1
3   14 1.2 -1
3 9  15 0.8 -1
3 14 7 16 0.6 -1
3 8 14 16 0.4 -1
3 11 2 17 1.2 -1
3 17 16 18 0.8 -1
3 1  19 1.2 -1
4 9 17 0 0.6 -1
4 11 2 0 0.4 -1
4 9  1 0.4 -1
4 17  1 0.4 -1
4 15  1 0.266667 -1
4 5 3 2 0.266667 -1
4 19 1 2 0.4 -1
4 13 18 2 0.4 -1
4 5  3 1.2 -1
4 16 0 5 0.8 -1
4 19 10 6 0.6 -1
4 14 9 6 0.6 -1
4 16  7 1.2 -1
4 5 13 8 0.48 -1
4   8 0.48 -1
4 5 14 9 0.342857 -1
4 11  9 0.457143 -1
4 9 11 10 0.342857 -1
4 3  10 0.457143 -1
4 16 14 11 0.514286 -1
4 19  11 0.457143 -1
4 17 0 12 1.2 -1
4 11 5 13 0.342857 -1
4 17  13 0.457143 -1
4 5 15 14 0.342857 -1
4   14 0.342857 -1
4   14 0.342857 -1
4 5 0 15 0.8 -1
4   16 0.6 -1
4   16 0.4 -1
4   17 0.266667 -1
4 12  17 0.533333 -1
4   18 0.4 -1
4   18 0.4 -1
4   18 0.266667 -1
4 18 9 19 0.48 -1
4   19 0.32 -1
5 19  0 0.355556 -1
5 16 17 0 0.4 -1
5   0 0.266667 -1
5   1 0.4 -1
5 12  1 0.533333 -1
5 9  2 0.266667 -1
5 13  2 0.4 -1
5 9  2 0.266667 -1
5 17 13 3 0.514286 -1
5   3 0.342857 -1
5   3 0.342857 -1
5 10  4 0.6 -1
5   4 0.2 -1
5   4 0.2 -1
5 9  6 1.2 -1
5 0  7 0.8 -1
5 4 15 8 0.218182 -1
5 12  8 0.290909 -1
5 4  8 0.436364 -1
5   9 0.3 -1
5   9 0.3 -1
5 13  9 0.6 -1
5   10 0.8 -1
5 8  11 0.4 -1
5 17  11 0.266667 -1
5 9  11 0.4 -1
5   12 0.6 -1
5   12 0.4 -1
5 10 0 13 0.342857 -1
5 4  13 0.685714 -1
5 8 17 14 0.327273 -1
5 0  14 0.290909 -1
5 16  14 0.290909 -1
5 0 10 15 1.2 -1
5 13  16 1.2 -1
5 1  17 0.6 -1
5   17 0.2 -1
5   17 0.3 -1
5 16  18 0.8 -1
5 10 0 19 0.4 -1
5   19 0.177778 -1
5 17  19 0.355556 -1
6 10  0 0.457143 -1
6 2 9 0 0.514286 -1
6 7 15 1 0.342857 -1
6 5  1 0.457143 -1
6   2 0.8 -1
6 4  3 0.290909 -1
6 13  3 0.436364 -1
6 2 13 3 0.327273 -1
6 1 10 4 0.342857 -1
6 11  4 0.457143 -1
6   5 0.2 -1
6   5 0.2 -1
6 0  5 0.4 -1
6 16  7 0.4 -1
6 14  7 0.4 -1
6 9  8 1.2 -1
6 10  9 0.457143 -1
6 19 14 9 0.514286 -1
6 19 12 10 0.48 -1
6   10 0.32 -1
6   11 0.8 -1
6 16  12 0.48 -1
6 9  12 0.48 -1
6   12 0.24 -1
6 2 5 13 0.3 -1
6   13 0.3 -1
6 15 1 13 0.45 -1
6   14 0.48 -1
6 16 3 14 0.72 -1
6   15 0.4 -1
6   15 0.6 -1
6 10  16 0.8 -1
6   16 0.266667 -1
6 11  17 1.2 -1
6 4  18 0.6 -1
6 9  18 0.4 -1
6 16 9 19 0.514286 -1
6 0  19 0.457143 -1
7 5 16 0 0.8 -1
7 2 15 1 0.8 -1
7   2 0.177778 -1
7 13  2 0.355556 -1
7 9 13 2 0.4 -1
7   3 0.32 -1
7 9 14 3 0.72 -1
7   4 1.2 -1
7   5 0.266667 -1
7 16  5 0.533333 -1
7   6 0.8 -1
7 16  8 0.48 -1
7 12  8 0.32 -1
7   8 0.16 -1
7 16  9 1.2 -1
7 15 9 10 1.2 -1
7 9 10 11 0.342857 -1
7 14  11 0.685714 -1
7 1 0 12 0.72 -1
7   12 0.48 -1
7 16 1 13 0.8 -1
7 15 12 14 0.4 -1
7 1 15 14 0.6 -1
7 4  15 0.457143 -1
7 10 3 15 0.514286 -1
7 13  16 0.266667 -1
7 10  16 0.266667 -1
7 2  16 0.4 -1
7 9  17 0.4 -1
7 1  17 0.4 -1
7 15  18 0.290909 -1
7 8 12 18 0.327273 -1
7 11  18 0.290909 -1
7 5  19 0.436364 -1
7 9  19 0.436364 -1
7 11 14 19 0.327273 -1
8 9  0 0.685714 -1
8 13 9 0 0.514286 -1
8 10 7 1 0.266667 -1
8 4  1 0.533333 -1
8   1 0.266667 -1
8   2 0.4 -1
8 16  2 0.533333 -1
8   3 0.228571 -1
8 17 2 3 0.342857 -1
8   3 0.342857 -1
8   4 0.4 -1
8 9  4 0.533333 -1
8 4  5 0.436364 -1
8 16 19 5 0.327273 -1
8 7  5 0.436364 -1
8 0  6 0.8 -1
8 4 13 7 0.8 -1
8 18 14 9 0.3 -1
8 15 2 9 0.3 -1
8   9 0.2 -1
8 16  10 0.4 -1
8   10 0.2 -1
8   10 0.3 -1
8 15 9 11 1.2 -1
8   12 0.8 -1
8 4  13 0.8 -1
8 16 9 14 1.2 -1
8 16 1 15 1.2 -1
8   16 0.32 -1
8 10 1 16 0.48 -1
8   17 0.342857 -1
8   17 0.342857 -1
8 12 16 17 0.514286 -1
8   18 0.6 -1
8   18 0.6 -1
8 13  19 1.2 -1
9 8  0 1.2 -1
9   1 0.2 -1
9 13 11 1 0.3 -1
9 19 4 1 0.45 -1
9   2 0.8 -1
9   3 1.2 -1
9 5  4 0.533333 -1
9   4 0.4 -1
9 17 15 5 0.342857 -1
9   5 0.228571 -1
9   5 0.228571 -1
9 0 11 6 0.6 -1
9 3 8 6 0.6 -1
9 17 2 7 0.48 -1
9   7 0.48 -1
9   8 0.4 -1
9   8 0.4 -1
9 16 11 10 0.8 -1
9 15  11 0.4 -1
9 14  11 0.4 -1
9   12 0.3 -1
9 10  12 0.6 -1
9   12 0.3 -1
9 16  13 1.2 -1
9 8  14 0.8 -1
9   14 0.4 -1
9   15 0.8 -1
9   16 0.4 -1
9   16 0.4 -1
9   17 0.177778 -1
9 10  17 0.355556 -1
9 0 5 17 0.4 -1
9 12  18 0.8 -1
9   19 0.342857 -1
9 10 4 19 0.342857 -1
9   19 0.342857 -1
10   0 0.32 -1
10 7 17 0 0.48 -1
10 9 0 1 0.8 -1
10 1 12 2 0.342857 -1
10   2 0.342857 -1
10   2 0.342857 -1
10 12 17 3 1.2 -1
10 16 0 4 1.2 -1
10 15 12 5 0.45 -1
10   5 0.2 -1
10 11 1 5 0.3 -1
10 16 0 6 0.342857 -1
10 1  6 0.685714 -1
10 11  7 1.2 -1
10 13  8 1.2 -1
10   9 0.8 -1
10 8 13 11 0.48 -1
10   11 0.32 -1
10 16 5 12 0.8 -1
10 1 9 13 0.3 -1
10   13 0.2 -1
10 16 18 13 0.45 -1
10 2  14 0.290909 -1
10 11  14 0.436364 -1
10 19 1 14 0.218182 -1
10   15 0.266667 -1
10 0  15 0.533333 -1
10 5 4 15 0.266667 -1
10 9 11 16 0.218182 -1
10 2  16 0.290909 -1
10 7  16 0.436364 -1
10 3 9 17 0.266667 -1
10   17 0.266667 -1
10 11  17 0.355556 -1
10 9 8 18 0.3 -1
10   18 0.3 -1
10 7 2 18 0.3 -1
10 5 13 19 1.2 -1
11   0 0.6 -1
11   0 0.4 -1
11   1 0.48 -1
11 9 10 1 0.72 -1
11 12 19 2 0.266667 -1
11   2 0.266667 -1
11 17  2 0.533333 -1
11   3 1.2 -1
11   4 0.266667 -1
11   4 0.266667 -1
11   4 0.4 -1
11 13  5 0.48 -1
11 15  5 0.32 -1
11   5 0.24 -1
11 4 18 6 0.6 -1
11 12 15 6 0.6 -1
11 4  7 0.4 -1
11 1  7 0.4 -1
11 12  8 0.685714 -1
11 0 15 8 0.342857 -1
11 13 12 9 0.45 -1
11   9 0.2 -1
11 17 15 9 0.3 -1
11 9  10 1.2 -1
11 13  12 0.6 -1
11   12 0.2 -1
11   12 0.3 -1
11 12 17 13 1.2 -1
11 0 12 14 1.2 -1
11   15 0.32 -1
11 7 19 15 0.72 -1
11 15 1 16 0.342857 -1
11 9  16 0.685714 -1
11 19 15 17 0.72 -1
11   17 0.48 -1
11 13  18 0.8 -1
11   19 0.32 -1
11 12 9 19 0.48 -1
12   0 0.8 -1
12   1 0.4 -1
12   1 0.266667 -1
12   1 0.4 -1
12 5 8 2 0.8 -1
12 16  3 0.6 -1
12   3 0.3 -1
12   3 0.2 -1
12 9 17 4 0.342857 -1
12 0  4 0.685714 -1
12 17  5 0.355556 -1
12 10 11 5 0.266667 -1
12   5 0.177778 -1
12 8  6 0.8 -1
12 9 15 7 0.36 -1
12 16 9 7 0.24 -1
12 0  7 0.32 -1
12   8 1.2 -1
12   9 0.2 -1
12   9 0.3 -1
12 16  9 0.6 -1
12 0 16 10 1.2 -1
12 2 16 11 0.6 -1
12 7 3 11 0.6 -1
12   13 0.3 -1
12   13 0.3 -1
12 10  13 0.4 -1
12   14 1.2 -1
12   15 0.48 -1
12 7 19 15 0.48 -1
12 11  16 0.685714 -1
12 9 1 16 0.342857 -1
12 15  17 0.533333 -1
12 2 8 17 0.4 -1
12   17 0.266667 -1
12 4  18 0.436364 -1
12 10  18 0.436364 -1
12 0 3 18 0.218182 -1
12 15 16 19 1.2 -1
13 3 12 0 0.3 -1
13 11 2 0 0.45 -1
13   0 0.2 -1
13   1 0.6 -1
13   1 0.6 -1
13 11 14 2 1.2 -1
13 5  3 0.685714 -1
13 0 1 3 0.514286 -1
13 15 11 4 0.514286 -1
13 9  4 0.685714 -1
13 8 17 5 0.6 -1
13 8 15 5 0.4 -1
13   6 0.6 -1
13   6 0.4 -1
13 12  7 1.2 -1
13 11 9 8 0.342857 -1
13 5  8 0.457143 -1
13 4  9 0.8 -1
13   10 0.8 -1
13 3  11 0.355556 -1
13   11 0.266667 -1
13 16 10 11 0.266667 -1
13 11  12 0.533333 -1
13   12 0.4 -1
13   14 0.32 -1
13 2 11 14 0.48 -1
13 1 8 15 1.2 -1
13 7 4 16 0.36 -1
13 12 2 16 0.24 -1
13 11  16 0.32 -1
13 16 2 17 0.514286 -1
13 7  17 0.685714 -1
13 15  18 0.4 -1
13   18 0.3 -1
13   18 0.3 -1
13 10 5 19 0.266667 -1
13 16 2 19 0.4 -1
13 14 7 19 0.266667 -1
14   0 0.32 -1
14 10 8 0 0.48 -1
14 13 2 1 0.6 -1
14 11 9 1 0.6 -1
14 11 13 2 0.8 -1
14   3 0.342857 -1
14 16 10 3 0.514286 -1
14   3 0.228571 -1
14 15 16 4 0.24 -1
14 9  4 0.48 -1
14 1 0 4 0.36 -1
14   5 1.2 -1
14   6 1.2 -1
14   7 0.3 -1
14   7 0.3 -1
14 9  7 0.6 -1
14 17  8 0.48 -1
14 13 16 8 0.36 -1
14 19 17 8 0.24 -1
14 7  9 0.457143 -1
14 19 2 9 0.342857 -1
14 13 1 10 0.266667 -1
14 16 8 10 0.4 -1
14 9 12 10 0.266667 -1
14   11 0.4 -1
14   11 0.4 -1
14   12 1.2 -1
14   13 1.2 -1
14 5  15 1.2 -1
14 0  16 0.4 -1
14   16 0.3 -1
14   16 0.3 -1
14 9 7 17 0.6 -1
14 12 11 17 0.4 -1
14 15 5 18 0.48 -1
14   18 0.48 -1
14   19 0.8 -1
15 9 1 0 0.218182 -1
15 13  0 0.290909 -1
15 10  0 0.290909 -1
15 8 10 1 1.2 -1
15   2 0.8 -1
15 18 10 3 0.4 -1
15 0 1 3 0.6 -1
15 14 12 4 0.4 -1
15 14 0 4 0.6 -1
15 9 2 5 0.4 -1
15 4  5 0.355556 -1
15   5 0.266667 -1
15 19  6 0.8 -1
15   7 0.177778 -1
15 13 10 7 0.4 -1
15 13  7 0.355556 -1
15   8 0.24 -1
15 11  8 0.32 -1
15 12  8 0.48 -1
15 16  9 0.8 -1
15   10 0.3 -1
15 0 1 10 0.3 -1
15 19 1 10 0.45 -1
15 12  11 0.8 -1
15 13 18 12 0.8 -1
15 7  13 0.533333 -1
15   13 0.266667 -1
15 16 7 13 0.4 -1
15   14 0.32 -1
15 4 9 14 0.48 -1
15 10 13 16 0.48 -1
15   16 0.32 -1
15 2  17 0.436364 -1
15 10  17 0.436364 -1
15 4 11 17 0.218182 -1
15 13  18 0.8 -1
15   19 0.16 -1
15 1  19 0.48 -1
15 9  19 0.48 -1
16 4  0 0.355556 -1
16 11 1 0 0.4 -1
16   0 0.177778 -1
16 15  1 0.32 -1
16 2  1 0.48 -1
16   1 0.24 -1
16 14  2 0.8 -1
16 1 9 3 0.72 -1
16   3 0.32 -1
16 10 5 4 0.342857 -1
16 17  4 0.685714 -1
16   5 1.2 -1
16 19 5 6 0.36 -1
16 2 5 6 0.36 -1
16 9  6 0.48 -1
16 11  7 1.2 -1
16 2  8 0.685714 -1
16 17 10 8 0.342857 -1
16   9 0.16 -1
16 2  9 0.48 -1
16 17  9 0.48 -1
16   10 0.6 -1
16   10 0.6 -1
16 0  11 0.533333 -1
16   11 0.266667 -1
16 1 2 11 0.4 -1
16 11  12 0.533333 -1
16   12 0.266667 -1
16 13 10 12 0.4 -1
16   13 0.6 -1
16   13 0.6 -1
16 19  14 0.533333 -1
16   14 0.266667 -1
16   15 1.2 -1
16   17 0.48 -1
16 13 10 17 0.72 -1
16   18 0.4 -1
16 0  18 0.8 -1
16 18 9 19 0.8 -1
17 13 1 0 0.266667 -1
17 10  0 0.355556 -1
17   0 0.177778 -1
17 0 18 1 1.2 -1
17 16  2 0.4 -1
17   2 0.2 -1
17   2 0.2 -1
17 1  3 0.533333 -1
17   3 0.4 -1
17 10 14 4 0.6 -1
17 1 0 4 0.6 -1
17 3 11 5 0.6 -1
17 10 16 5 0.6 -1
17   6 0.8 -1
17 13  7 0.6 -1
17 19  7 0.6 -1
17 9  8 0.6 -1
17 5  8 0.6 -1
17 14 16 9 0.4 -1
17 4 10 9 0.6 -1
17   10 0.2 -1
17   10 0.2 -1
17 5  10 0.4 -1
17 8 9 11 0.8 -1
17 8 9 12 0.8 -1
17 1  13 0.4 -1
17 14  13 0.266667 -1
17 11  13 0.266667 -1
17   14 0.48 -1
17 16 0 14 0.72 -1
17 14 2 15 0.45 -1
17   15 0.3 -1
17 10 3 15 0.3 -1
17 15  16 1.2 -1
17 10 8 18 0.24 -1
17 0  18 0.32 -1
17 2 10 18 0.24 -1
17 2 4 19 0.266667 -1
17   19 0.266667 -1
17 0  19 0.355556 -1
18 8 14 0 0.4 -1
18 1 13 0 0.266667 -1
18 13 12 0 0.4 -1
18 7  1 0.533333 -1
18   1 0.4 -1
18 1  2 0.266667 -1
18 10  2 0.266667 -1
18 11  2 0.266667 -1
18   3 1.2 -1
18 3  4 0.266667 -1
18 12  4 0.266667 -1
18 14  4 0.4 -1
18   5 0.8 -1
18 15  6 0.533333 -1
18   6 0.4 -1
18 5 13 7 0.8 -1
18 11  8 0.457143 -1
18 9 7 8 0.342857 -1
18   9 0.8 -1
18   10 0.4 -1
18   10 0.4 -1
18   10 0.266667 -1
18 16 13 11 0.24 -1
18 12  11 0.32 -1
18 8 0 11 0.24 -1
18 5  12 0.8 -1
18 9 17 13 0.8 -1
18   14 0.4 -1
18   14 0.266667 -1
18   14 0.266667 -1
18 9 2 15 0.342857 -1
18 0  15 0.457143 -1
18   16 0.8 -1
18   17 0.177778 -1
18 9  17 0.533333 -1
18 7 16 17 0.266667 -1
18 9  19 1.2 -1
19 12  0 0.436364 -1
19 7  0 0.436364 -1
19 9 17 0 0.218182 -1
19   1 0.8 -1
19   2 0.48 -1
19 5 12 2 0.72 -1
19   3 0.3 -1
19 11 17 3 0.3 -1
19 4 12 3 0.3 -1
19 8  4 0.533333 -1
19   4 0.266667 -1
19   5 0.2 -1
19 14 9 5 0.3 -1
19 17 11 5 0.45 -1
19 2  6 1.2 -1
19 0 14 7 0.342857 -1
19 16  7 0.457143 -1
19 13 0 8 0.24 -1
19 11 5 8 0.36 -1
19 16  8 0.32 -1
19   9 0.6 -1
19   9 0.6 -1
19   10 1.2 -1
19 5  11 0.266667 -1
19 16  11 0.266667 -1
19 3  11 0.266667 -1
19 13 11 12 0.45 -1
19   12 0.2 -1
19 9 15 12 0.45 -1
19 16 12 13 0.45 -1
19   13 0.2 -1
19 4 15 13 0.45 -1
19 11 10 14 0.342857 -1
19 9  14 0.457143 -1
19 11  15 0.8 -1
19   15 0.266667 -1
19   16 0.8 -1
19 8 1 17 0.4 -1
19   17 0.177778 -1
19 16  17 0.533333 -1
19 9  18 0.48 -1
19 16 7 18 0.36 -1
19 9 1 18 0.36 -1
