0 18  1 0.444444 -1
2 49 46 13 0.5 -1
2 42 9 13 0.5 -1
2   14 1 -1
2 21  15 1 -1
2   16 0.222222 -1
2 7 56 16 0.333333 -1
2 29  16 0.444444 -1
2 27  17 0.5 -1
2 10  17 0.5 -1
2 39  18 0.666667 -1
2   18 0.333333 -1
2 22 26 19 0.3 -1
2 39  19 0.4 -1
2 15 52 19 0.3 -1
2 16  20 1 -1
2   21 0.5 -1
2   21 0.5 -1
2 21 8 22 0.333333 -1
2 43 14 22 0.333333 -1
2 36 6 22 0.333333 -1
2   23 0.5 -1
2   23 0.5 -1
2 32 44 24 0.375 -1
2 33 54 24 0.375 -1
2   24 0.25 -1
2 1  25 1 -1
2 20  26 0.333333 -1
2 17  26 0.333333 -1
2 42  26 0.333333 -1
2 55 13 27 1 -1
2   28 0.5 -1
2   28 0.5 -1
2 52 56 29 0.428571 -1
2 8  29 0.571429 -1
2 7  30 0.5 -1
2   30 0.25 -1
2   30 0.25 -1
2 8  31 0.4 -1
2   31 0.2 -1
2 9  31 0.4 -1
2   32 1 -1
2 56  33 0.333333 -1
2 14  33 0.333333 -1
2 49  33 0.333333 -1
2   34 0.285714 -1
2 13 51 34 0.428571 -1
2   34 0.285714 -1
2 46 53 35 1 -1
2 10 31 36 0.3 -1
2 14  36 0.4 -1
2 29 57 36 0.3 -1
2 52  37 0.5 -1
2 34  37 0.5 -1
2 10  38 0.5 -1
2 31  38 0.5 -1
2   39 0.25 -1
2 37 14 39 0.375 -1
2 24 42 39 0.375 -1
2   40 0.222222 -1
2 50  40 0.444444 -1
2 16 41 40 0.333333 -1
2   41 1 -1
2   42 0.222222 -1
2 57  42 0.444444 -1
2 14 45 42 0.333333 -1
2   43 0.285714 -1
2   43 0.285714 -1
2 13 7 43 0.428571 -1
2   44 1 -1
2 54 46 45 0.6 -1
2   45 0.4 -1
2   46 0.222222 -1
2 42  46 0.444444 -1
2 17 48 46 0.333333 -1
2 10  47 0.571429 -1
2 37 53 47 0.428571 -1
2 52  48 1 -1
2 15 7 49 1 -1
2 10 20 50 1 -1
2 11 38 51 1 -1
2 49  52 0.444444 -1
2 37 8 52 0.333333 -1
2   52 0.222222 -1
2   53 0.5 -1
2   53 0.5 -1
2 27 45 54 0.428571 -1
2   54 0.285714 -1
2   54 0.285714 -1
2 21  55 0.4 -1
2 27 58 55 0.3 -1
2 5 50 55 0.3 -1
2 13  56 0.666667 -1
2   56 0.333333 -1
2 12  57 0.4 -1
2 56  57 0.4 -1
2   57 0.2 -1
2 26 17 58 1 -1
2 21  59 0.571429 -1
2 31 12 59 0.428571 -1
3   0 1 -1
3 5  1 0.363636 -1
3 32 31 1 0.272727 -1
3 8  1 0.363636 -1
3 58  2 1 -1
3 57 32 4 0.333333 -1
3   4 0.222222 -1
3 53  4 0.444444 -1
3   5 0.222222 -1
3 25  5 0.444444 -1
3 14 27 5 0.333333 -1
3 2 18 6 0.375 -1
3   6 0.25 -1
3 49 1 6 0.375 -1
3 31  7 1 -1
3 6  8 1 -1
3   9 0.2 -1
3 37  9 0.4 -1
3 25  9 0.4 -1
3 58 54 10 1 -1
3 2 5 11 0.3 -1
3 39 6 11 0.3 -1
3 14  11 0.4 -1
3 42  12 1 -1
3 49 55 13 1 -1
3 53 7 14 0.333333 -1
3   14 0.222222 -1
3 28  14 0.444444 -1
3   15 0.222222 -1
3 42 47 15 0.333333 -1
3 9  15 0.444444 -1
3 55  16 0.444444 -1
3   16 0.222222 -1
3 29 42 16 0.333333 -1
3 24  17 0.571429 -1
3 8 9 17 0.428571 -1
3   18 0.4 -1
3 46 21 18 0.6 -1
3   19 0.25 -1
3 24 1 19 0.375 -1
3 5 14 19 0.375 -1
3 2  20 0.666667 -1
3   20 0.333333 -1
3   21 1 -1
3   22 1 -1
3   23 0.25 -1
3 27 10 23 0.375 -1
3 51 18 23 0.375 -1
3 53 6 24 0.333333 -1
3 48 45 24 0.333333 -1
3 14 52 24 0.333333 -1
3 2 21 25 0.272727 -1
3 22  25 0.363636 -1
3 23  25 0.363636 -1
3 43  26 0.4 -1
3   26 0.2 -1
3 45  26 0.4 -1
3 58  27 0.333333 -1
3 50  27 0.333333 -1
3 53  27 0.333333 -1
3 9 55 28 0.3 -1
3 6 49 28 0.3 -1
3 44  28 0.4 -1
3 45  29 0.363636 -1
3 14 55 29 0.272727 -1
3 32  29 0.363636 -1
3   30 1 -1
3   31 1 -1
3 6  32 0.571429 -1
3 7 1 32 0.428571 -1
3 21 26 33 1 -1
3   34 0.5 -1
3   34 0.5 -1
3 46  35 1 -1
3 57  36 0.666667 -1
3   36 0.333333 -1
3 45  37 0.666667 -1
3   37 0.333333 -1
3 14 51 38 0.6 -1
3   38 0.4 -1
3   39 0.333333 -1
3   39 0.333333 -1
3   39 0.333333 -1
3 55 29 40 1 -1
3   41 0.333333 -1
3 56  41 0.666667 -1
3 1  42 0.4 -1
3   42 0.2 -1
3 48  42 0.4 -1
3 42 46 43 0.272727 -1
3 15  43 0.363636 -1
3 29  43 0.363636 -1
3 31 42 44 0.333333 -1
3 22  44 0.444444 -1
3   44 0.222222 -1
3 6 24 45 0.5 -1
3 55 22 45 0.5 -1
3 1  46 1 -1
3 44 53 47 1 -1
3 14  48 1 -1
3 37 0 49 0.428571 -1
3   49 0.285714 -1
3   49 0.285714 -1
3 11  50 0.666667 -1
3   50 0.333333 -1
3 41 43 51 1 -1
3 37 22 52 0.6 -1
3   52 0.4 -1
3   53 1 -1
3 9  54 1 -1
3   55 0.222222 -1
3 43 36 55 0.333333 -1
3 56  55 0.444444 -1
3 8  56 0.5 -1
3 31  56 0.5 -1
3 1  57 1 -1
3 11 5 58 0.272727 -1
3 8  58 0.363636 -1
3 11  58 0.363636 -1
3   59 1 -1
4 39  0 0.363636 -1
4 31 17 0 0.272727 -1
4 54  0 0.363636 -1
4 26 37 1 0.333333 -1
4   1 0.222222 -1
4 54  1 0.444444 -1
4 45  2 0.5 -1
4   2 0.25 -1
4   2 0.25 -1
4 48 41 3 0.428571 -1
4 59  3 0.571429 -1
4 57  5 1 -1
4 43  6 0.666667 -1
4   6 0.333333 -1
4 14  7 0.5 -1
4 49  7 0.5 -1
4 13  8 0.4 -1
4 58  8 0.4 -1
4   8 0.2 -1
4 43 34 9 0.428571 -1
4 53  9 0.571429 -1
4 29  10 0.571429 -1
4 25 46 10 0.428571 -1
4 52 1 11 0.428571 -1
4 33  11 0.571429 -1
4   12 0.333333 -1
4 37  12 0.666667 -1
4   13 1 -1
4 50  14 1 -1
4 42  15 1 -1
4   16 0.285714 -1
4 22 43 16 0.428571 -1
4   16 0.285714 -1
4 1 14 17 0.428571 -1
4 42  17 0.571429 -1
4   18 1 -1
4   19 0.25 -1
4   19 0.25 -1
4 39  19 0.5 -1
4 47  20 0.5 -1
4 10  20 0.5 -1
4 6 45 21 0.6 -1
4   21 0.4 -1
4 14  22 0.444444 -1
4 31 37 22 0.333333 -1
4   22 0.222222 -1
4 39 17 23 0.5 -1
4 11 43 23 0.5 -1
4 37  24 0.444444 -1
4 23 14 24 0.333333 -1
4   24 0.222222 -1
4   25 0.222222 -1
4 54 46 25 0.333333 -1
4 40  25 0.444444 -1
4 37 22 26 1 -1
4   27 1 -1
4   28 0.25 -1
4 26 42 28 0.375 -1
4 9 39 28 0.375 -1
4   29 0.5 -1
4   29 0.5 -1
4 46 24 30 0.428571 -1
4 1  30 0.571429 -1
4   31 0.25 -1
4 49 45 31 0.375 -1
4 22 6 31 0.375 -1
4 24  32 0.363636 -1
4 6  32 0.363636 -1
4 46 8 32 0.272727 -1
4   33 1 -1
4 41 19 34 1 -1
4   35 1 -1
4 45 7 36 0.333333 -1
4   36 0.222222 -1
4 9  36 0.444444 -1
4 58  37 0.666667 -1
4   37 0.333333 -1
4 39  38 1 -1
4 19  39 1 -1
4 52  40 0.571429 -1
4 39 52 40 0.428571 -1
4   41 0.25 -1
4 46  41 0.5 -1
4   41 0.25 -1
4   42 0.333333 -1
4 18  42 0.666667 -1
4   43 0.2 -1
4 17  43 0.4 -1
4 27  43 0.4 -1
4 18  44 0.333333 -1
4 17  44 0.333333 -1
4 37  44 0.333333 -1
4 6 17 45 0.428571 -1
4 8  45 0.571429 -1
4 31  46 1 -1
4 37 21 47 0.428571 -1
4 57  47 0.571429 -1
4 21 13 48 1 -1
4 39  49 0.666667 -1
4   49 0.333333 -1
4 30  50 0.444444 -1
4   50 0.222222 -1
4 13 16 50 0.333333 -1
4   51 1 -1
4   52 0.4 -1
4 10 42 52 0.6 -1
4 37 46 53 0.428571 -1
4   53 0.285714 -1
4   53 0.285714 -1
4   54 0.333333 -1
4 45  54 0.666667 -1
4 1  55 0.4 -1
4   55 0.2 -1
4 15  55 0.4 -1
4 14 22 56 0.333333 -1
4 51  56 0.444444 -1
4   56 0.222222 -1
4 38  57 0.4 -1
4 58 42 57 0.3 -1
4 7 38 57 0.3 -1
4 37 48 58 0.428571 -1
4 43  58 0.571429 -1
4 25 31 59 0.6 -1
4   59 0.4 -1
5 21 29 0 0.428571 -1
5   0 0.285714 -1
5   0 0.285714 -1
5   1 0.25 -1
5   1 0.25 -1
5 9  1 0.5 -1
5   2 0.333333 -1
5   2 0.333333 -1
5   2 0.333333 -1
5 25  3 0.5 -1
5 6  3 0.5 -1
5 1 11 4 1 -1
5   6 0.333333 -1
5 49  6 0.666667 -1
5   7 1 -1
5   8 0.333333 -1
5 55  8 0.666667 -1
5 7 34 9 0.428571 -1
5   9 0.285714 -1
5   9 0.285714 -1
5 24  10 0.4 -1
5 27  10 0.4 -1
5   10 0.2 -1
5 56  11 1 -1
5 7 55 12 1 -1
5 33  13 0.571429 -1
5 20 49 13 0.428571 -1
5 13 49 14 0.5 -1
5 47 29 14 0.5 -1
5 24  15 0.363636 -1
5 1 56 15 0.272727 -1
5 18  15 0.363636 -1
5 42  16 0.571429 -1
5 46 43 16 0.428571 -1
5 31 9 17 0.428571 -1
5 49  17 0.571429 -1
5 21 37 18 1 -1
5 14  19 0.4 -1
5 54 51 19 0.3 -1
5 39 41 19 0.3 -1
5 55 38 20 0.375 -1
5 31 44 20 0.375 -1
5   20 0.25 -1
5   21 0.333333 -1
5 56  21 0.666667 -1
5 54  22 0.571429 -1
5 43 15 22 0.428571 -1
5 29  23 0.571429 -1
5 28 51 23 0.428571 -1
5   24 1 -1
5 54 24 25 0.5 -1
5 18 45 25 0.5 -1
5 17  26 1 -1
5 2 51 27 0.272727 -1
5 17  27 0.363636 -1
5 54  27 0.363636 -1
5   28 1 -1
5   29 1 -1
5 53  30 1 -1
5 58 0 31 0.5 -1
5 27 46 31 0.5 -1
5 22  32 1 -1
5 4 57 33 0.272727 -1
5 0  33 0.363636 -1
5 2  33 0.363636 -1
5 37 8 34 0.428571 -1
5 24  34 0.571429 -1
5 25  35 0.363636 -1
5 42  35 0.363636 -1
5 46 14 35 0.272727 -1
5 18 47 36 1 -1
5 53  37 0.5 -1
5 24  37 0.5 -1
5 15 41 38 0.428571 -1
5 55  38 0.571429 -1
5 38 53 39 0.3 -1
5 58  39 0.4 -1
5 45 6 39 0.3 -1
5   40 0.5 -1
5   40 0.5 -1
5   41 0.333333 -1
5 42  41 0.666667 -1
5   42 0.4 -1
5 41 15 42 0.6 -1
5 21 9 43 0.6 -1
5   43 0.4 -1
5 26 49 44 0.428571 -1
5 41  44 0.571429 -1
5 22 13 45 1 -1
5 55 41 46 0.428571 -1
5 10  46 0.571429 -1
5 16 21 47 0.5 -1
5 9 24 47 0.5 -1
5   48 0.25 -1
5 12 22 48 0.375 -1
5 14 10 48 0.375 -1
5 37  49 0.666667 -1
5   49 0.333333 -1
5 41  50 0.444444 -1
5 22 10 50 0.333333 -1
5   50 0.222222 -1
5 8 52 51 0.333333 -1
5   51 0.222222 -1
5 19  51 0.444444 -1
5   52 1 -1
5 49 29 53 1 -1
5   54 0.25 -1
5 2  54 0.5 -1
5   54 0.25 -1
5 18 54 55 0.6 -1
5   55 0.4 -1
5 29 46 56 0.3 -1
5 2  56 0.4 -1
5 14 53 56 0.3 -1
5 43  57 0.5 -1
5 6  57 0.5 -1
5 14 24 58 0.428571 -1
5 39  58 0.571429 -1
5 21  59 0.363636 -1
5 24  59 0.363636 -1
5 17 39 59 0.272727 -1
6 56  0 0.666667 -1
6   0 0.333333 -1
6 9 47 1 1 -1
6 58 8 2 0.5 -1
6 47 39 2 0.5 -1
6   3 0.2 -1
6 52  3 0.4 -1
6 9  3 0.4 -1
6 31  4 1 -1
6   5 1 -1
6   7 0.4 -1
6 56 24 7 0.6 -1
6   8 0.333333 -1
6 36  8 0.666667 -1
6   9 1 -1
6   10 1 -1
6   11 0.25 -1
6   11 0.25 -1
6 5  11 0.5 -1
6   12 1 -1
6   13 0.4 -1
6 55 10 13 0.6 -1
6 49 22 14 0.375 -1
6   14 0.25 -1
6 4 20 14 0.375 -1
6 53  15 1 -1
6   16 0.5 -1
6   16 0.5 -1
6   17 0.5 -1
6   17 0.5 -1
6   18 1 -1
6 55 17 19 0.333333 -1
6   19 0.222222 -1
6 29  19 0.444444 -1
6   20 1 -1
6 58  21 0.5 -1
6 39  21 0.5 -1
6 9  22 0.571429 -1
6 21 58 22 0.428571 -1
6 56 42 23 1 -1
6 51  24 0.5 -1
6   24 0.25 -1
6   24 0.25 -1
6   25 1 -1
6   26 0.285714 -1
6 52 29 26 0.428571 -1
6   26 0.285714 -1
6 39  27 0.571429 -1
6 56 52 27 0.428571 -1
6 20  28 1 -1
6   29 0.285714 -1
6 32 17 29 0.428571 -1
6   29 0.285714 -1
6   30 0.25 -1
6   30 0.25 -1
6 14  30 0.5 -1
6   31 0.25 -1
6   31 0.25 -1
6 45  31 0.5 -1
6 46  32 0.666667 -1
6   32 0.333333 -1
6   33 0.2 -1
6 56  33 0.4 -1
6 27  33 0.4 -1
6   34 0.2 -1
6 46  34 0.4 -1
6 40  34 0.4 -1
6 55  35 0.444444 -1
6   35 0.222222 -1
6 22 42 35 0.333333 -1
6 10 47 36 0.375 -1
6   36 0.25 -1
6 56 27 36 0.375 -1
6   37 0.333333 -1
6   37 0.333333 -1
6   37 0.333333 -1
6 14  38 0.5 -1
6 58  38 0.5 -1
6   39 1 -1
6   40 0.25 -1
6 37  40 0.5 -1
6   40 0.25 -1
6 51  41 0.666667 -1
6   41 0.333333 -1
6 47  42 1 -1
6   43 1 -1
6 56  44 0.5 -1
6   44 0.25 -1
6   44 0.25 -1
6 39  45 0.5 -1
6 26  45 0.5 -1
6 56  46 0.444444 -1
6   46 0.222222 -1
6 15 55 46 0.333333 -1
6   47 0.4 -1
6 23 15 47 0.6 -1
6 14  48 0.666667 -1
6   48 0.333333 -1
6 32 8 49 0.6 -1
6   49 0.4 -1
6 45 27 50 0.428571 -1
6 57  50 0.571429 -1
6 49  51 0.571429 -1
6 46 43 51 0.428571 -1
6   52 1 -1
6 39 12 53 0.6 -1
6   53 0.4 -1
6 8 14 54 1 -1
6 32  55 0.4 -1
6 39 31 55 0.3 -1
6 0 14 55 0.3 -1
6 37  56 1 -1
6 44  57 1 -1
6 5 1 58 0.6 -1
6   58 0.4 -1
6 29  59 1 -1
7 39  0 0.333333 -1
7 32  0 0.333333 -1
7 37  0 0.333333 -1
7 54 56 1 0.5 -1
7 58 37 1 0.5 -1
7 6  2 0.4 -1
7   2 0.2 -1
7 55  2 0.4 -1
7 21  3 0.363636 -1
7 33 32 3 0.272727 -1
7 18  3 0.363636 -1
7 40 0 4 0.5 -1
7 15 8 4 0.5 -1
7   5 1 -1
7 29  6 0.666667 -1
7   6 0.333333 -1
7 31  8 1 -1
7 49  9 0.571429 -1
7 58 51 9 0.428571 -1
7 13 34 10 0.5 -1
7 32 9 10 0.5 -1
7 1  11 0.444444 -1
7 8 21 11 0.333333 -1
7   11 0.222222 -1
7 41 25 12 0.3 -1
7 49  12 0.4 -1
7 55 39 12 0.3 -1
7 8 41 13 1 -1
7 21  14 0.5 -1
7 49  14 0.5 -1
7   15 1 -1
7   16 0.4 -1
7 56 46 16 0.6 -1
7   17 0.25 -1
7   17 0.25 -1
7 8  17 0.5 -1
7 59 51 18 1 -1
7 17 31 19 1 -1
7   20 0.25 -1
7   20 0.25 -1
7 51  20 0.5 -1
7 55 6 21 1 -1
7   22 0.222222 -1
7 56  22 0.444444 -1
7 55 14 22 0.333333 -1
7 37  23 1 -1
7   24 0.2 -1
7 9  24 0.4 -1
7 42  24 0.4 -1
7 8 9 25 0.428571 -1
7 41  25 0.571429 -1
7 6 44 26 1 -1
7 2  27 0.4 -1
7 45 52 27 0.3 -1
7 51 16 27 0.3 -1
7 31 21 28 0.333333 -1
7   28 0.222222 -1
7 58  28 0.444444 -1
7   29 1 -1
7   30 1 -1
7   31 0.25 -1
7 52 54 31 0.375 -1
7 37 53 31 0.375 -1
7 37  32 1 -1
7   33 0.285714 -1
7   33 0.285714 -1
7 49 0 33 0.428571 -1
7 49 2 34 0.6 -1
7   34 0.4 -1
7 56 8 35 0.375 -1
7 31 59 35 0.375 -1
7   35 0.25 -1
7   36 1 -1
7 6  37 0.4 -1
7   37 0.2 -1
7 34  37 0.4 -1
7 51  38 0.444444 -1
7   38 0.222222 -1
7 8 37 38 0.333333 -1
7 42 43 39 1 -1
7 14 6 40 0.333333 -1
7 56  40 0.444444 -1
7   40 0.222222 -1
7 31 42 41 1 -1
7 39 5 42 0.3 -1
7 20  42 0.4 -1
7 22 25 42 0.3 -1
7 56  43 0.571429 -1
7 15 50 43 0.428571 -1
7 6  44 1 -1
7   45 0.5 -1
7   45 0.5 -1
7 44  46 1 -1
7 49  47 0.5 -1
7 8  47 0.5 -1
7 1  48 0.444444 -1
7 46 14 48 0.333333 -1
7   48 0.222222 -1
7   49 0.25 -1
7   49 0.25 -1
7 32  49 0.5 -1
7 2  50 0.444444 -1
7 54 56 50 0.333333 -1
7   50 0.222222 -1
7   51 0.333333 -1
7 18  51 0.666667 -1
7 20  52 0.666667 -1
7   52 0.333333 -1
7 14  53 0.4 -1
7 2  53 0.4 -1
7   53 0.2 -1
7 37  54 0.571429 -1
7 51 24 54 0.428571 -1
7 41  55 0.571429 -1
7 52 21 55 0.428571 -1
7 32  56 0.5 -1
7   56 0.25 -1
7   56 0.25 -1
7 53  57 0.5 -1
7   57 0.25 -1
7   57 0.25 -1
7 25  58 0.666667 -1
7   58 0.333333 -1
7   59 1 -1
8 41 6 0 1 -1
8 4  1 1 -1
8 15  2 0.571429 -1
8 23 16 2 0.428571 -1
8   3 0.333333 -1
8 38  3 0.666667 -1
8 17  4 1 -1
8 10  5 0.333333 -1
8 41  5 0.333333 -1
8 56  5 0.333333 -1
8 11  6 0.666667 -1
8   6 0.333333 -1
8 23 52 7 0.428571 -1
8 9  7 0.571429 -1
8 25 13 9 1 -1
8 0  10 0.363636 -1
8 22  10 0.363636 -1
8 55 47 10 0.272727 -1
8 39 57 11 0.6 -1
8   11 0.4 -1
8   12 0.2 -1
8 13  12 0.4 -1
8 43  12 0.4 -1
8 10 17 13 0.333333 -1
8 22  13 0.444444 -1
8   13 0.222222 -1
8 27 0 14 1 -1
8 18  15 0.444444 -1
8 56 2 15 0.333333 -1
8   15 0.222222 -1
8   16 0.25 -1
8 18 37 16 0.375 -1
8 22 29 16 0.375 -1
8 57  17 1 -1
8 15  18 0.444444 -1
8 44 40 18 0.333333 -1
8   18 0.222222 -1
8   19 0.222222 -1
8 57  19 0.444444 -1
8 2 31 19 0.333333 -1
8 18  20 1 -1
8 37  21 0.363636 -1
8 9  21 0.363636 -1
8 46 31 21 0.272727 -1
8 53  22 0.571429 -1
8 18 37 22 0.428571 -1
8 14 56 23 0.333333 -1
8 51  23 0.444444 -1
8   23 0.222222 -1
8 46 10 24 0.428571 -1
8 53  24 0.571429 -1
8 6  25 0.4 -1
8 14  25 0.4 -1
8   25 0.2 -1
8 18  26 0.4 -1
8   26 0.2 -1
8 34  26 0.4 -1
8   27 1 -1
8   28 0.222222 -1
8 15 20 28 0.333333 -1
8 21  28 0.444444 -1
8 1 13 29 0.5 -1
8 10 58 29 0.5 -1
8 34 51 30 1 -1
8 55 32 31 0.375 -1
8   31 0.25 -1
8 23 9 31 0.375 -1
8 52  32 0.363636 -1
8 21 6 32 0.272727 -1
8 15  32 0.363636 -1
8 23 5 33 0.375 -1
8 49 19 33 0.375 -1
8   33 0.25 -1
8 39 49 34 1 -1
8 14  35 1 -1
8 6 37 36 1 -1
8   37 1 -1
8   38 0.25 -1
8 42 36 38 0.375 -1
8 45 14 38 0.375 -1
8 21 50 39 1 -1
8 55 14 40 0.3 -1
8 5  40 0.4 -1
8 7 0 40 0.3 -1
8 37  41 1 -1
8   42 1 -1
8 48 47 43 0.5 -1
8 32 47 43 0.5 -1
8   44 0.4 -1
8 27 10 44 0.6 -1
8 59  45 0.363636 -1
8 6  45 0.363636 -1
8 27 48 45 0.272727 -1
8 3 40 46 0.5 -1
8 17 41 46 0.5 -1
8   47 0.4 -1
8 2 1 47 0.6 -1
8   48 0.5 -1
8   48 0.5 -1
8 34  49 1 -1
8   50 0.333333 -1
8 5  50 0.666667 -1
8 59  51 0.666667 -1
8   51 0.333333 -1
8 54 58 52 0.333333 -1
8   52 0.222222 -1
8 41  52 0.444444 -1
8 1 10 53 0.272727 -1
8 33  53 0.363636 -1
8 51  53 0.363636 -1
8 6 45 54 1 -1
8 47  55 1 -1
8 5  56 0.444444 -1
8   56 0.222222 -1
8 27 21 56 0.333333 -1
8 55 22 57 1 -1
8 42  58 0.4 -1
