0 93  1 0.571429 -1
0 47 8 98 0.6 -1
0   98 0.4 -1
0 62 27 99 0.375 -1
0   99 0.25 -1
0 47 44 99 0.375 -1
1 61  0 1 -1
1 39  2 0.444444 -1
1   2 0.222222 -1
1 38 81 2 0.333333 -1
1 61  3 0.4 -1
1   3 0.2 -1
1 86  3 0.4 -1
1   4 0.5 -1
1   4 0.5 -1
1 88 72 5 0.6 -1
1   5 0.4 -1
1   6 0.25 -1
1 34  6 0.5 -1
1   6 0.25 -1
1 25 62 7 1 -1
1 0 67 8 1 -1
1   9 1 -1
1   10 1 -1
1 29  11 1 -1
1 10  12 1 -1
1 38  13 0.363636 -1
1 88  13 0.363636 -1
1 65 53 13 0.272727 -1
1   14 0.333333 -1
1 84  14 0.666667 -1
1   15 0.285714 -1
1   15 0.285714 -1
1 26 67 15 0.428571 -1
1 24 39 16 0.428571 -1
1 72  16 0.571429 -1
1 43 79 17 1 -1
1 97  18 0.444444 -1
1   18 0.222222 -1
1 56 0 18 0.333333 -1
1   19 0.222222 -1
1 84 13 19 0.333333 -1
1 56  19 0.444444 -1
1 62 72 20 0.375 -1
1   20 0.25 -1
1 43 26 20 0.375 -1
1 45 54 21 0.333333 -1
1   21 0.222222 -1
1 3  21 0.444444 -1
1 38 62 22 0.6 -1
1   22 0.4 -1
1 25  23 0.4 -1
1 76  23 0.4 -1
1   23 0.2 -1
1   24 0.5 -1
1   24 0.5 -1
1 92  25 1 -1
1   26 0.285714 -1
1   26 0.285714 -1
1 97 31 26 0.428571 -1
1 37 65 27 0.333333 -1
1 77 87 27 0.333333 -1
1 65 34 27 0.333333 -1
1 44 7 28 0.375 -1
1 13 33 28 0.375 -1
1   28 0.25 -1
1   29 0.4 -1
1 79 15 29 0.6 -1
1 79  30 0.444444 -1
1 38 13 30 0.333333 -1
1   30 0.222222 -1
1 49 61 31 0.5 -1
1 66 71 31 0.5 -1
1 80 84 32 1 -1
1 5 86 33 1 -1
1 74  34 0.571429 -1
1 15 7 34 0.428571 -1
1 89 83 35 0.6 -1
1   35 0.4 -1
1 46 15 36 0.5 -1
1 72 48 36 0.5 -1
1 97 20 37 0.375 -1
1 91 20 37 0.375 -1
1   37 0.25 -1
1 83  38 0.571429 -1
1 3 79 38 0.428571 -1
1 91 47 39 0.333333 -1
1   39 0.222222 -1
1 79  39 0.444444 -1
1 3  40 0.5 -1
1   40 0.25 -1
1   40 0.25 -1
1 37  41 0.571429 -1
1 5 83 41 0.428571 -1
1 14  42 0.4 -1
1   42 0.2 -1
1 79  42 0.4 -1
1 72  43 0.444444 -1
1 90 63 43 0.333333 -1
1   43 0.222222 -1
1 56 63 44 1 -1
1 42  45 0.444444 -1
1 63 93 45 0.333333 -1
1   45 0.222222 -1
1   46 0.222222 -1
1 41 72 46 0.333333 -1
1 87  46 0.444444 -1
1   47 0.5 -1
1   47 0.5 -1
1 62 26 48 1 -1
1   49 0.25 -1
1 98 86 49 0.375 -1
1 23 13 49 0.375 -1
1   50 0.2 -1
1 83  50 0.4 -1
1 28  50 0.4 -1
1 14  51 0.363636 -1
1 25  51 0.363636 -1
1 84 67 51 0.272727 -1
1   52 1 -1
1 46 30 53 0.3 -1
1 56 63 53 0.3 -1
1 68  53 0.4 -1
1 86  54 0.571429 -1
1 70 56 54 0.428571 -1
1 45 3 55 0.3 -1
1 83  55 0.4 -1
1 85 46 55 0.3 -1
1 84 39 56 0.333333 -1
1 84  56 0.444444 -1
1   56 0.222222 -1
1   57 0.285714 -1
1 47 31 57 0.428571 -1
1   57 0.285714 -1
1   58 0.333333 -1
1 92  58 0.666667 -1
1 79  59 1 -1
1   60 0.5 -1
1   60 0.5 -1
1   61 0.2 -1
1 24  61 0.4 -1
1 48  61 0.4 -1
1 81  62 0.5 -1
1   62 0.25 -1
1   62 0.25 -1
1   63 0.285714 -1
1   63 0.285714 -1
1 56 47 63 0.428571 -1
1 52  64 0.5 -1
1   64 0.25 -1
1   64 0.25 -1
1 3 71 65 1 -1
1 80 14 66 0.428571 -1
1   66 0.285714 -1
1   66 0.285714 -1
1   67 0.222222 -1
1 45 3 67 0.333333 -1
1 58  67 0.444444 -1
1   68 0.333333 -1
1 52  68 0.666667 -1
1 2 32 69 1 -1
1 34 98 70 0.428571 -1
1 77  70 0.571429 -1
1   71 0.4 -1
1 58 54 71 0.6 -1
1 15  72 0.5 -1
1 70  72 0.5 -1
1 83 99 73 1 -1
1 92  74 0.666667 -1
1   74 0.333333 -1
1 35  75 0.363636 -1
1 97 54 75 0.272727 -1
1 92  75 0.363636 -1
1 72 98 76 0.3 -1
1 65  76 0.4 -1
1 49 57 76 0.3 -1
1 96 10 77 1 -1
1   78 1 -1
1   79 1 -1
1   80 0.25 -1
1   80 0.25 -1
1 58  80 0.5 -1
1 59 93 81 0.428571 -1
1   81 0.285714 -1
1   81 0.285714 -1
1 11 71 82 0.428571 -1
1   82 0.285714 -1
1   82 0.285714 -1
1 73  83 1 -1
1 7  84 0.444444 -1
1   84 0.222222 -1
1 79 93 84 0.333333 -1
1   85 0.25 -1
1 30  85 0.5 -1
1   85 0.25 -1
1   86 1 -1
1 31 12 87 1 -1
1   88 0.25 -1
1 74  88 0.5 -1
1   88 0.25 -1
1   89 1 -1
1 63 15 90 0.333333 -1
1 72 81 90 0.333333 -1
1 87 74 90 0.333333 -1
1   91 1 -1
1 18 54 92 0.333333 -1
1 66  92 0.444444 -1
1   92 0.222222 -1
1 83 72 93 0.6 -1
1   93 0.4 -1
1 42  94 0.5 -1
1   94 0.25 -1
1   94 0.25 -1
1 3 87 95 1 -1
1 3 24 96 0.428571 -1
1   96 0.285714 -1
1   96 0.285714 -1
1 31 27 97 0.272727 -1
1 40  97 0.363636 -1
1 84  97 0.363636 -1
1 31 85 98 1 -1
1 34  99 1 -1
2 31 45 0 0.3 -1
2 3 11 0 0.3 -1
2 74  0 0.4 -1
2 61  1 1 -1
2 92  3 1 -1
2   4 0.25 -1
2 83 35 4 0.375 -1
2 59 84 4 0.375 -1
2 36 29 5 0.375 -1
2   5 0.25 -1
2 89 70 5 0.375 -1
2 83 81 6 1 -1
2 36  7 0.4 -1
2   7 0.2 -1
2 47  7 0.4 -1
2 63  8 0.333333 -1
2 74  8 0.333333 -1
2 80  8 0.333333 -1
2 59  9 0.5 -1
2 72  9 0.5 -1
2 83 3 10 0.375 -1
2   10 0.25 -1
2 92 70 10 0.375 -1
2   11 1 -1
2 11  12 1 -1
2 53  13 1 -1
2 7  14 1 -1
2 9 37 15 0.6 -1
2   15 0.4 -1
2 88  16 0.571429 -1
2 74 97 16 0.428571 -1
2   17 1 -1
2   18 0.285714 -1
2 61 96 18 0.428571 -1
2   18 0.285714 -1
2 46  19 0.571429 -1
2 34 80 19 0.428571 -1
2 70 92 20 0.428571 -1
2 12  20 0.571429 -1
2 48  21 0.333333 -1
2 62  21 0.333333 -1
2 48  21 0.333333 -1
2   22 0.4 -1
2 24 59 22 0.6 -1
2 99 95 23 0.3 -1
2 9  23 0.4 -1
2 56 14 23 0.3 -1
2 97 45 24 0.375 -1
2 82 87 24 0.375 -1
2   24 0.25 -1
2 53 95 25 0.5 -1
2 62 77 25 0.5 -1
2 89  26 0.4 -1
2   26 0.2 -1
2 13  26 0.4 -1
2   27 0.285714 -1
2 52 12 27 0.428571 -1
2   27 0.285714 -1
2 25 95 28 0.6 -1
2   28 0.4 -1
2 61 58 29 0.428571 -1
2   29 0.285714 -1
2   29 0.285714 -1
2 73 89 30 1 -1
2   31 0.4 -1
2 96 44 31 0.6 -1
2 39  32 1 -1
2 77 59 33 0.375 -1
2 86 12 33 0.375 -1
2   33 0.25 -1
2 53  34 0.571429 -1
2 48 38 34 0.428571 -1
2   35 1 -1
2 48 99 36 1 -1
2   37 0.4 -1
2 98 89 37 0.6 -1
2 7  38 1 -1
2   39 0.25 -1
2 3 96 39 0.375 -1
2 15 19 39 0.375 -1
2 91 32 40 0.428571 -1
2   40 0.285714 -1
2   40 0.285714 -1
2 58  41 0.571429 -1
2 28 13 41 0.428571 -1
2   42 0.25 -1
2   42 0.25 -1
2 86  42 0.5 -1
2 83 47 43 1 -1
2 62 96 44 0.428571 -1
2 88  44 0.571429 -1
2 86  45 0.571429 -1
2 50 16 45 0.428571 -1
2 53  46 1 -1
2   47 0.5 -1
2   47 0.5 -1
2   48 0.4 -1
2 73 58 48 0.6 -1
2 29  49 0.666667 -1
2   49 0.333333 -1
2 12  50 0.363636 -1
2 71  50 0.363636 -1
2 26 58 50 0.272727 -1
2   51 0.333333 -1
2 71  51 0.666667 -1
2 90  52 0.4 -1
2 63 68 52 0.3 -1
2 86 93 52 0.3 -1
2 7 95 53 0.333333 -1
2 24 63 53 0.333333 -1
2 50 72 53 0.333333 -1
2 9 84 54 1 -1
2 54 45 55 0.5 -1
2 19 87 55 0.5 -1
2 59 62 56 0.6 -1
2   56 0.4 -1
2   57 0.4 -1
2 34 19 57 0.6 -1
2 95 79 58 0.333333 -1
2 92 53 58 0.333333 -1
2 26 9 58 0.333333 -1
2 72  59 0.5 -1
2 85  59 0.5 -1
2   60 0.285714 -1
2 16 49 60 0.428571 -1
2   60 0.285714 -1
2 3 81 61 1 -1
2   62 0.333333 -1
2 67  62 0.666667 -1
2   63 0.5 -1
2   63 0.5 -1
2 54  64 0.444444 -1
2 62 83 64 0.333333 -1
2   64 0.222222 -1
2 39 25 65 0.428571 -1
2 9  65 0.571429 -1
2 41 63 66 0.428571 -1
2 34  66 0.571429 -1
2   67 0.25 -1
2 1  67 0.5 -1
2   67 0.25 -1
2 67 48 68 0.272727 -1
2 3  68 0.363636 -1
2 81  68 0.363636 -1
2   69 0.4 -1
2 6 72 69 0.6 -1
2 89  70 0.4 -1
2 3  70 0.4 -1
2   70 0.2 -1
2 39 93 71 0.428571 -1
2 74  71 0.571429 -1
2 80 59 72 0.6 -1
2   72 0.4 -1
2 82  73 1 -1
2 56 63 74 1 -1
2   75 1 -1
2   76 0.25 -1
2   76 0.25 -1
2 20  76 0.5 -1
2 25  77 0.444444 -1
2   77 0.222222 -1
2 72 95 77 0.333333 -1
2 37 95 78 0.428571 -1
2 96  78 0.571429 -1
2 53  79 0.5 -1
2 52  79 0.5 -1
2   80 0.333333 -1
2 86  80 0.666667 -1
2 56  81 0.571429 -1
2 70 0 81 0.428571 -1
2 9  82 1 -1
2 98  83 0.333333 -1
2 96  83 0.333333 -1
2 23  83 0.333333 -1
2   84 0.2 -1
2 86  84 0.4 -1
2 58  84 0.4 -1
2 45 86 85 0.3 -1
2 92 12 85 0.3 -1
2 39  85 0.4 -1
2   86 0.333333 -1
2 56  86 0.666667 -1
2   87 0.5 -1
2   87 0.5 -1
2 47  88 0.5 -1
2   88 0.25 -1
2   88 0.25 -1
2 8 14 89 0.428571 -1
2 37  89 0.571429 -1
2 47  90 1 -1
2 63  91 0.363636 -1
2 27  91 0.363636 -1
2 70 62 91 0.272727 -1
2 56 13 92 0.428571 -1
2 79  92 0.571429 -1
2 84 73 93 1 -1
2 84  94 0.5 -1
2 59  94 0.5 -1
2 13  95 0.5 -1
2 84  95 0.5 -1
2   96 0.333333 -1
2   96 0.333333 -1
2   96 0.333333 -1
2 79  97 0.363636 -1
2 62 79 97 0.272727 -1
2 86  97 0.363636 -1
2   98 0.222222 -1
2 92 74 98 0.333333 -1
2 25  98 0.444444 -1
2 45 68 99 0.3 -1
2 24  99 0.4 -1
2 31 19 99 0.3 -1
3 75  0 0.444444 -1
3   0 0.222222 -1
3 46 81 0 0.333333 -1
3 87  1 0.363636 -1
3 26  1 0.363636 -1
3 83 70 1 0.272727 -1
3   2 0.4 -1
3 12 81 2 0.6 -1
3   4 1 -1
3 53  5 1 -1
3 31  6 0.5 -1
3 89  6 0.5 -1
3   7 1 -1
3   8 0.2 -1
3 13  8 0.4 -1
3 44  8 0.4 -1
3 45  9 1 -1
3 74  10 0.444444 -1
3   10 0.222222 -1
3 77 9 10 0.333333 -1
3   11 1 -1
3 67  12 0.333333 -1
3 80  12 0.333333 -1
3 83  12 0.333333 -1
3 47  13 0.666667 -1
3   13 0.333333 -1
3 81 23 14 1 -1
3 47  15 0.666667 -1
3   15 0.333333 -1
3 65 94 16 0.428571 -1
3 49  16 0.571429 -1
3   17 0.2 -1
3 53  17 0.4 -1
3 72  17 0.4 -1
3   18 0.4 -1
3 37 63 18 0.6 -1
3 53 32 19 0.5 -1
3 77 26 19 0.5 -1
3 71 52 20 0.428571 -1
3 62  20 0.571429 -1
3 24  21 1 -1
3 79 48 22 0.6 -1
3   22 0.4 -1
3 87  23 1 -1
3   24 1 -1
3   25 0.2 -1
3 34  25 0.4 -1
3 53  25 0.4 -1
3 25 79 26 0.6 -1
3   26 0.4 -1
3 2  27 1 -1
3 54  28 1 -1
3   29 0.4 -1
3 59 74 29 0.6 -1
3   30 0.333333 -1
3 53  30 0.666667 -1
3 89  31 0.571429 -1
3 65 58 31 0.428571 -1
3 25 63 32 0.375 -1
3 93 9 32 0.375 -1
3   32 0.25 -1
3 67 25 33 0.272727 -1
3 91  33 0.363636 -1
3 63  33 0.363636 -1
3   34 1 -1
3 81  35 1 -1
3 39 59 36 0.5 -1
3 16 79 36 0.5 -1
3   37 0.222222 -1
3 2 53 37 0.333333 -1
3 14  37 0.444444 -1
3   38 0.4 -1
3 70 96 38 0.6 -1
3 13  39 1 -1
3 11  40 0.571429 -1
3 87 83 40 0.428571 -1
3   41 1 -1
3 32 62 42 0.5 -1
3 88 31 42 0.5 -1
3   43 0.222222 -1
3 83 24 43 0.333333 -1
3 40  43 0.444444 -1
3   44 0.222222 -1
3 45 82 44 0.333333 -1
3 86  44 0.444444 -1
3   45 0.25 -1
3 65  45 0.5 -1
3   45 0.25 -1
3 35  46 0.571429 -1
3 28 80 46 0.428571 -1
3   47 0.333333 -1
3 97  47 0.666667 -1
3 49 74 48 0.333333 -1
3   48 0.222222 -1
3 92  48 0.444444 -1
3 94  49 0.444444 -1
3   49 0.222222 -1
3 46 42 49 0.333333 -1
3 75  50 0.571429 -1
3 54 56 50 0.428571 -1
3 70 72 51 1 -1
3 35 25 52 0.5 -1
3 44 45 52 0.5 -1
3 82  53 0.4 -1
3   53 0.2 -1
3 37  53 0.4 -1
3 53 85 54 0.428571 -1
3 28  54 0.571429 -1
3   55 0.222222 -1
3 24  55 0.444444 -1
3 83 86 55 0.333333 -1
3 85  56 0.666667 -1
3   56 0.333333 -1
3   57 0.5 -1
3   57 0.5 -1
3   58 0.4 -1
3 9 43 58 0.6 -1
3   59 1 -1
3 34  60 1 -1
3   61 1 -1
3 13  62 0.5 -1
3 80  62 0.5 -1
3 44  63 1 -1
3 31  64 1 -1
3 9  65 0.571429 -1
3 63 28 65 0.428571 -1
3 12 80 66 1 -1
3 92  67 0.4 -1
3 82  67 0.4 -1
3   67 0.2 -1
3 33  68 0.666667 -1
3   68 0.333333 -1
3   69 0.25 -1
3   69 0.25 -1
3 25  69 0.5 -1
3 85 0 70 0.428571 -1
3   70 0.285714 -1
3   70 0.285714 -1
3 58 54 71 0.3 -1
3 59 26 71 0.3 -1
3 87  71 0.4 -1
3 25 46 72 0.333333 -1
3 59 34 72 0.333333 -1
3 95 59 72 0.333333 -1
3   73 0.5 -1
3   73 0.5 -1
3 62 54 74 0.5 -1
3 95 76 74 0.5 -1
3   75 1 -1
3 54  76 0.5 -1
3 80  76 0.5 -1
3   77 1 -1
3 84 58 78 0.6 -1
3   78 0.4 -1
3 74  79 0.5 -1
3 48  79 0.5 -1
3   80 0.333333 -1
3 23  80 0.666667 -1
3   81 0.285714 -1
3   81 0.285714 -1
3 37 86 81 0.428571 -1
3 21  82 1 -1
3   83 0.5 -1
3   83 0.5 -1
3 14 12 84 0.5 -1
3 19 65 84 0.5 -1
3 45 46 85 0.333333 -1
3 9  85 0.444444 -1
3   85 0.222222 -1
3 84  86 0.571429 -1
3 82 41 86 0.428571 -1
3 95 34 87 1 -1
3 79 97 88 0.333333 -1
3   88 0.222222 -1
3 54  88 0.444444 -1
3 19  89 0.4 -1
3 80  89 0.4 -1
3   89 0.2 -1
3 74  90 1 -1
3 84  91 0.5 -1
3 90  91 0.5 -1
3 97  92 0.571429 -1
3 12 13 92 0.428571 -1
3 11  93 0.444444 -1
3 72 31 93 0.333333 -1
3   93 0.222222 -1
3   94 1 -1
3 48 97 95 0.428571 -1
3 9  95 0.571429 -1
3 20 25 96 0.375 -1
3 62 86 96 0.375 -1
3   96 0.25 -1
3 81 56 97 0.6 -1
3   97 0.4 -1
3   98 0.4 -1
3 89 99 98 0.6 -1
3 45 5 99 1 -1
4   0 1 -1
4 70 0 1 0.333333 -1
4 82 72 1 0.333333 -1
4 0 82 1 0.333333 -1
4 67  2 0.5 -1
4 54  2 0.5 -1
4   3 1 -1
4   5 0.5 -1
4   5 0.5 -1
4 12  6 1 -1
4   7 1 -1
4 61  8 1 -1
4 88 34 9 1 -1
4   10 1 -1
4   11 0.2 -1
4 90  11 0.4 -1
4 77  11 0.4 -1
4 89  12 0.666667 -1
4   12 0.333333 -1
4 72  13 0.666667 -1
4   13 0.333333 -1
4 81 72 14 1 -1
4   15 1 -1
4 39 72 16 1 -1
4 10 81 17 0.3 -1
4 47 31 17 0.3 -1
4 25  17 0.4 -1
4 81 91 18 1 -1
4 54 97 19 0.428571 -1
4   19 0.285714 -1
4   19 0.285714 -1
4 59  20 0.444444 -1
4   20 0.222222 -1
4 71 88 20 0.333333 -1
4 12 25 21 0.5 -1
4 94 58 21 0.5 -1
4 68  22 1 -1
4 89  23 0.5 -1
4 15  23 0.5 -1
4 61 12 24 0.333333 -1
4   24 0.222222 -1
4 93  24 0.444444 -1
4 82 3 25 1 -1
4   26 1 -1
4   27 1 -1
4   28 1 -1
4 9 58 29 1 -1
4 81  30 0.444444 -1
4 48 54 30 0.333333 -1
4   30 0.222222 -1
4   31 1 -1
4   32 0.5 -1
4   32 0.5 -1
4 45 53 33 0.6 -1
4   33 0.4 -1
4   34 0.4 -1
4 95 96 34 0.6 -1
4 86 91 35 0.428571 -1
4 49  35 0.571429 -1
4   36 0.222222 -1
4 1 79 36 0.333333 -1
4 90  36 0.444444 -1
4 96 13 37 1 -1
4 8  38 1 -1
4   39 1 -1
4 16  40 0.4 -1
4 63 61 40 0.3 -1
4 74 72 40 0.3 -1
4 0  41 0.444444 -1
4   41 0.222222 -1
4 95 79 41 0.333333 -1
4   42 0.25 -1
4 26  42 0.5 -1
4   42 0.25 -1
4   43 1 -1
4   44 0.25 -1
4 83  44 0.5 -1
4   44 0.25 -1
4   45 0.4 -1
4 47 72 45 0.6 -1
4   46 0.5 -1
4   46 0.5 -1
4 56 84 47 0.428571 -1
4 46  47 0.571429 -1
4 16  48 0.363636 -1
4 83 56 48 0.272727 -1
4 81  48 0.363636 -1
4 67 70 49 0.333333 -1
4   49 0.222222 -1
4 24  49 0.444444 -1
4 15  50 0.666667 -1
4   50 0.333333 -1
4   51 0.333333 -1
4 2  51 0.666667 -1
4 72  52 0.571429 -1
4 96 71 52 0.428571 -1
4   53 0.25 -1
4   53 0.25 -1
4 27  53 0.5 -1
4 81  54 1 -1
4 76 84 55 1 -1
4 54  56 0.5 -1
4 43  56 0.5 -1
4 81  57 0.4 -1
4 88  57 0.4 -1
4   57 0.2 -1
4   58 0.5 -1
4   58 0.5 -1
4 9  59 0.4 -1
4   59 0.2 -1
4 56  59 0.4 -1
4 81  60 0.444444 -1
4   60 0.222222 -1
4 9 89 60 0.333333 -1
4 2 83 61 0.5 -1
4 24 65 61 0.5 -1
4 79  62 1 -1
4 72  63 0.5 -1
4 3  63 0.5 -1
4   64 1 -1
4   65 0.222222 -1
4 99  65 0.444444 -1
4 24 28 65 0.333333 -1
4 81  66 0.4 -1
4 58  66 0.4 -1
4   66 0.2 -1
4   67 1 -1
4   68 1 -1
4 8 89 69 1 -1
4 3 62 70 0.428571 -1
4 86  70 0.571429 -1
4 25  71 0.5 -1
4   71 0.25 -1
4   71 0.25 -1
4   72 0.333333 -1
4 27  72 0.666667 -1
4 59 67 73 1 -1
4 2 76 74 1 -1
4 34  75 0.571429 -1
4 87 59 75 0.428571 -1
4   76 0.25 -1
4 89 91 76 0.375 -1
4 70 13 76 0.375 -1
4 84  77 0.363636 -1
4 67  77 0.363636 -1
4 93 74 77 0.272727 -1
4 84 67 78 0.428571 -1
4 59  78 0.571429 -1
4 82 37 79 1 -1
4   80 0.5 -1
4   80 0.5 -1
4 25  81 0.363636 -1
4 14 8 81 0.272727 -1
4 6  81 0.363636 -1
4 2 5 82 0.428571 -1
4 90  82 0.571429 -1
4 88 37 83 1 -1
4   84 1 -1
4   85 0.333333 -1
4   85 0.333333 -1
4   85 0.333333 -1
4 67  86 1 -1
4   87 0.285714 -1
4 9 97 87 0.428571 -1
4   87 0.285714 -1
4 72 35 88 0.5 -1
4 67 37 88 0.5 -1
4   89 0.4 -1
4 80 35 89 0.6 -1
4 15 6 90 1 -1
4 7 74 91 0.3 -1
4 67 53 91 0.3 -1
4 93  91 0.4 -1
4   92 0.333333 -1
4 79  92 0.666667 -1
4   93 0.285714 -1
4   93 0.285714 -1
4 98 48 93 0.428571 -1
4 3 79 94 0.375 -1
4   94 0.25 -1
4 2 28 94 0.375 -1
4 24 97 95 1 -1
4   96 1 -1
4 20 35 97 1 -1
4 38 46 98 0.333333 -1
4 12 83 98 0.333333 -1
4 72 99 98 0.333333 -1
4 12 20 99 0.428571 -1
4 59  99 0.571429 -1
5   0 0.25 -1
5 67  0 0.5 -1
5   0 0.25 -1
5 37  1 1 -1
5 85  2 1 -1
5 99 83 3 1 -1
5 25 54 4 0.333333 -1
5   4 0.222222 -1
5 81  4 0.444444 -1
5   6 0.285714 -1
5 88 70 6 0.428571 -1
5   6 0.285714 -1
5   7 1 -1
5   8 0.285714 -1
5 24 93 8 0.428571 -1
5   8 0.285714 -1
5 37 74 9 1 -1
5 67  10 0.333333 -1
5 7  10 0.333333 -1
5 88  10 0.333333 -1
5   11 0.222222 -1
5 72  11 0.444444 -1
5 58 47 11 0.333333 -1
5   12 0.4 -1
5 28 59 12 0.6 -1
5 59 25 13 1 -1
5   14 1 -1
5 67  15 1 -1
5   16 1 -1
5   17 1 -1
5   18 0.4 -1
5 92 6 18 0.6 -1
5 81  19 0.444444 -1
5 12 8 19 0.333333 -1
5   19 0.222222 -1
5   20 0.333333 -1
5 25  20 0.666667 -1
5   21 0.4 -1
5 26 81 21 0.6 -1
5 15 76 22 0.428571 -1
5 16  22 0.571429 -1
5 98  23 1 -1
5 79  24 0.5 -1
