0 25  1 0.533333 -1
1 22  30 0.685714 -1
1   31 0.24 -1
1 2  31 0.48 -1
1 6  31 0.48 -1
1 25  32 0.8 -1
1 41 32 33 0.8 -1
1 22 9 34 0.6 -1
1 8 22 34 0.6 -1
1 18  35 0.4 -1
1 30  35 0.4 -1
1   36 0.266667 -1
1   36 0.266667 -1
1   36 0.266667 -1
1   37 1.2 -1
1   38 0.4 -1
1 23  38 0.533333 -1
1 21 9 39 1.2 -1
1 7  40 0.4 -1
1 27  40 0.4 -1
1 42 27 41 0.8 -1
1 38 8 42 0.342857 -1
1 39  42 0.457143 -1
1 0  43 0.355556 -1
1 45 32 43 0.4 -1
1   43 0.177778 -1
1   44 0.32 -1
1 10 7 44 0.72 -1
1   45 0.4 -1
1   45 0.4 -1
1 5  46 1.2 -1
1   47 1.2 -1
1 7 21 48 0.8 -1
1   49 0.4 -1
1   49 0.266667 -1
1   49 0.266667 -1
2 38  0 0.457143 -1
2 17 7 0 0.342857 -1
2 35 32 1 1.2 -1
2   3 0.4 -1
2   3 0.4 -1
2 18  4 1.2 -1
2   5 0.8 -1
2   6 1.2 -1
2   7 0.8 -1
2 46  8 0.457143 -1
2 36 33 8 0.342857 -1
2   9 0.8 -1
2 38 28 10 0.4 -1
2   10 0.266667 -1
2 25  10 0.355556 -1
2 14 42 11 0.8 -1
2 35 8 12 1.2 -1
2 14 39 13 0.45 -1
2   13 0.3 -1
2 22 31 13 0.45 -1
2   14 0.6 -1
2   14 0.4 -1
2   15 0.24 -1
2 22  15 0.32 -1
2 13  15 0.32 -1
2   16 0.2 -1
2 22  16 0.6 -1
2   16 0.2 -1
2 31 20 17 1.2 -1
2   18 0.266667 -1
2   18 0.4 -1
2   18 0.4 -1
2   19 0.32 -1
2 31 18 19 0.72 -1
2 30 4 20 0.8 -1
2 28 41 21 0.8 -1
2   22 1.2 -1
2   23 0.8 -1
2 23 14 24 0.266667 -1
2   24 0.266667 -1
2 30  24 0.355556 -1
2 8 48 25 0.4 -1
2 28  25 0.533333 -1
2   25 0.177778 -1
2 0 27 26 0.36 -1
2 22  26 0.32 -1
2 27 32 26 0.24 -1
2 42  27 0.4 -1
2   27 0.3 -1
2   27 0.2 -1
2   28 0.177778 -1
2 41  28 0.533333 -1
2 21 30 28 0.4 -1
2 38 20 29 0.342857 -1
2 33  29 0.457143 -1
2 5 9 30 0.266667 -1
2 29 38 30 0.4 -1
2 31 33 30 0.4 -1
2 12  31 0.6 -1
2 45  31 0.4 -1
2   32 1.2 -1
2   33 0.8 -1
2 39 22 34 0.45 -1
2   34 0.3 -1
2 18 42 34 0.3 -1
2 49  35 1.2 -1
2 30 5 36 0.327273 -1
2 1  36 0.436364 -1
2 23  36 0.436364 -1
2 31  37 0.355556 -1
2 8 18 37 0.4 -1
2   37 0.177778 -1
2 21  38 0.533333 -1
2   38 0.266667 -1
2 34 7 38 0.4 -1
2 1  39 0.48 -1
2 34  39 0.48 -1
2   39 0.16 -1
2   40 0.4 -1
2 9  40 0.8 -1
2 46 31 41 0.72 -1
2   41 0.48 -1
2 38 22 42 1.2 -1
2   43 0.48 -1
2 23 5 43 0.72 -1
2 22 5 44 0.24 -1
2 17  44 0.48 -1
2 34 47 44 0.36 -1
2 20 38 45 1.2 -1
2 45 49 46 0.218182 -1
2 12  46 0.290909 -1
2 28  46 0.436364 -1
2 42 5 47 0.6 -1
2 7 35 47 0.4 -1
2 21  48 0.8 -1
2 35  49 0.533333 -1
2   49 0.4 -1
3 21 25 0 0.8 -1
3   1 0.32 -1
3 10 5 1 0.72 -1
3   2 0.266667 -1
3 26  2 0.533333 -1
3 15 18 2 0.4 -1
3 25 38 4 0.72 -1
3   4 0.32 -1
3   5 1.2 -1
3   6 1.2 -1
3   7 0.8 -1
3 28 5 8 0.514286 -1
3 21  8 0.457143 -1
3 43 37 9 1.2 -1
3 39 20 10 0.266667 -1
3 38  10 0.533333 -1
3   10 0.177778 -1
3 29 2 11 0.266667 -1
3   11 0.177778 -1
3 28  11 0.355556 -1
3   12 0.266667 -1
3 44 28 12 0.4 -1
3 29  12 0.533333 -1
3 41 31 13 1.2 -1
3 25  14 0.685714 -1
3 35 9 14 0.342857 -1
3 39 1 15 0.266667 -1
3 27 18 15 0.4 -1
3 41 48 15 0.4 -1
3 43 47 16 0.8 -1
3 14  17 0.32 -1
3   17 0.16 -1
3 43  17 0.48 -1
3 20  18 1.2 -1
3 36  19 0.8 -1
3   20 0.8 -1
3 42 18 21 1.2 -1
3 5 33 22 0.8 -1
3   23 1.2 -1
3 18  24 0.8 -1
3   24 0.4 -1
3 37 10 25 0.514286 -1
3 33  25 0.457143 -1
3   26 0.266667 -1
3   26 0.4 -1
3   26 0.4 -1
3 12 8 27 0.48 -1
3   27 0.32 -1
3   28 0.48 -1
3 43 1 28 0.72 -1
3 22  29 0.8 -1
3 42  30 0.436364 -1
3 2  30 0.436364 -1
3 31 21 30 0.327273 -1
3 29  31 0.8 -1
3 5 41 32 0.8 -1
3   33 1.2 -1
3   34 0.228571 -1
3 16 22 34 0.342857 -1
3   34 0.228571 -1
3 6  35 0.436364 -1
3 21 45 35 0.327273 -1
3 9  35 0.436364 -1
3   36 0.8 -1
3 5 28 37 0.6 -1
3 45 14 37 0.6 -1
3 34  38 0.266667 -1
3 20  38 0.266667 -1
3 8  38 0.4 -1
3   39 0.6 -1
3   39 0.4 -1
3   40 1.2 -1
3   41 0.4 -1
3 20  41 0.533333 -1
3 28  42 0.266667 -1
3 39  42 0.266667 -1
3 28  42 0.4 -1
3   43 0.6 -1
3   43 0.6 -1
3   44 0.8 -1
3 8  45 0.4 -1
3 29  45 0.6 -1
3   46 0.3 -1
3 8 34 46 0.45 -1
3 2 15 46 0.45 -1
3 24 13 47 0.48 -1
3   47 0.48 -1
3 1  48 0.533333 -1
3   48 0.266667 -1
3 30 31 49 0.8 -1
4 33  0 1.2 -1
4 36 18 1 0.3 -1
4   1 0.3 -1
4 45 35 1 0.45 -1
4   2 1.2 -1
4 26  3 0.8 -1
4   3 0.266667 -1
4   5 0.266667 -1
4 29  5 0.8 -1
4 18  6 0.533333 -1
4 37 20 6 0.4 -1
4   6 0.266667 -1
4 25 16 7 0.8 -1
4   8 0.24 -1
4 38  8 0.48 -1
4 41  8 0.48 -1
4 28 5 9 0.4 -1
4 8 30 9 0.4 -1
4 18 34 9 0.4 -1
4 2 46 10 0.8 -1
4 21 45 11 0.8 -1
4 17 22 12 0.4 -1
4 39 24 12 0.4 -1
4 39 46 13 0.72 -1
4   13 0.48 -1
4 43 41 14 1.2 -1
4 35 40 15 0.342857 -1
4   15 0.342857 -1
4   15 0.228571 -1
4 41  16 0.8 -1
4   16 0.266667 -1
4 38 9 17 0.48 -1
4   17 0.32 -1
4 28  18 0.6 -1
4 41  18 0.6 -1
4 38  19 0.4 -1
4 49  19 0.266667 -1
4 13  19 0.266667 -1
4 35  20 0.457143 -1
4 22 28 20 0.342857 -1
4   21 1.2 -1
4   22 0.32 -1
4 25 8 22 0.48 -1
4 9 2 23 0.6 -1
4 8 10 23 0.6 -1
4   24 0.4 -1
4 43  24 0.8 -1
4 22  25 0.32 -1
4   25 0.16 -1
4 29  25 0.48 -1
4 35 13 26 0.8 -1
4 47  27 1.2 -1
4 39  28 0.48 -1
4 41  28 0.48 -1
4   28 0.16 -1
4 22 16 29 0.48 -1
4   29 0.48 -1
4 36 49 30 0.8 -1
4 34 42 31 0.8 -1
4   32 0.4 -1
4   32 0.6 -1
4   33 0.8 -1
4   34 0.4 -1
4   34 0.6 -1
4 33  35 0.48 -1
4   35 0.24 -1
4 13  35 0.48 -1
4 41  36 0.8 -1
4   36 0.4 -1
4 28  37 0.32 -1
4   37 0.24 -1
4 49  37 0.48 -1
4 16  38 0.533333 -1
4 44 0 38 0.266667 -1
4   38 0.177778 -1
4 38  39 0.685714 -1
4 35 28 39 0.514286 -1
4 16  40 0.32 -1
4 43  40 0.32 -1
4   40 0.16 -1
4   41 0.2 -1
4 8  41 0.4 -1
4   41 0.3 -1
4 39 20 42 0.72 -1
4   42 0.48 -1
4 17  43 0.6 -1
4 42  43 0.6 -1
4 29  44 0.290909 -1
4 37 43 44 0.327273 -1
4 14  44 0.436364 -1
4 44  45 0.8 -1
4 28 17 46 0.8 -1
4   47 0.8 -1
4   48 0.8 -1
4 22  49 1.2 -1
5 48 32 0 0.8 -1
5 20 47 1 0.4 -1
5 46 40 1 0.6 -1
5 3  2 0.8 -1
5   2 0.266667 -1
5 32  3 0.8 -1
5   3 0.266667 -1
5 43  4 0.533333 -1
5   4 0.177778 -1
5 31 13 4 0.4 -1
5   6 0.228571 -1
5   6 0.342857 -1
5 30 9 6 0.342857 -1
5   7 0.266667 -1
5   7 0.4 -1
5   7 0.266667 -1
5   8 0.266667 -1
5 21 30 8 0.266667 -1
5 43  8 0.355556 -1
5   9 1.2 -1
5 31 32 10 0.4 -1
5 21 42 10 0.4 -1
5   11 0.4 -1
5 9  11 0.533333 -1
5 8  12 0.8 -1
5 22 39 13 0.36 -1
5 38  13 0.48 -1
5 35 9 13 0.36 -1
5 10 28 14 1.2 -1
5 10  15 0.8 -1
5 15  16 0.457143 -1
5 30 22 16 0.342857 -1
5 28 33 17 0.8 -1
5 17 38 18 1.2 -1
5   19 0.24 -1
5 35  19 0.32 -1
5 22  19 0.32 -1
5 38  20 0.6 -1
5 39  20 0.4 -1
5 8 9 21 0.24 -1
5 23  21 0.32 -1
5 44 27 21 0.24 -1
5 47  22 0.8 -1
5   23 0.266667 -1
5   23 0.266667 -1
5   23 0.266667 -1
5   24 0.177778 -1
5 39 38 24 0.266667 -1
5 23  24 0.355556 -1
5 45 31 25 0.36 -1
5 35 7 25 0.24 -1
5 26  25 0.48 -1
5 27 45 26 0.72 -1
5   26 0.32 -1
5   27 0.342857 -1
5 17 3 27 0.514286 -1
5   27 0.342857 -1
5   28 0.2 -1
5 16  28 0.6 -1
5   28 0.3 -1
5 43  29 1.2 -1
5   30 0.177778 -1
5 41 44 30 0.4 -1
5 8  30 0.355556 -1
5 44  31 0.266667 -1
5 21  31 0.4 -1
5 43  31 0.266667 -1
5 45  32 0.685714 -1
5 21 10 32 0.342857 -1
5 15 8 33 0.342857 -1
5 6  33 0.457143 -1
5 18  34 1.2 -1
5   35 0.266667 -1
5 3  35 0.355556 -1
5 30 31 35 0.266667 -1
5 10 32 36 1.2 -1
5   37 1.2 -1
5   38 0.8 -1
5   39 0.32 -1
5 38 28 39 0.72 -1
5   40 0.4 -1
5 33  40 0.533333 -1
5 1 15 41 0.342857 -1
5 29  41 0.685714 -1
5 22  42 0.6 -1
5 23  42 0.4 -1
5   43 0.266667 -1
5 38  43 0.8 -1
5   44 0.4 -1
5   44 0.4 -1
5   45 0.32 -1
5 18 0 45 0.48 -1
5 1  46 0.6 -1
5 30  46 0.4 -1
5 0  47 1.2 -1
5   48 1.2 -1
5 28  49 0.355556 -1
5   49 0.266667 -1
5 16 47 49 0.266667 -1
6 9 13 0 0.218182 -1
6 2  0 0.436364 -1
6 35  0 0.290909 -1
6   1 0.266667 -1
6 42  1 0.355556 -1
6 45 25 1 0.4 -1
6 29  2 0.6 -1
6 45  2 0.4 -1
6 37 15 3 0.3 -1
6 46 4 3 0.45 -1
6   3 0.2 -1
6 25  4 1.2 -1
6 1 10 5 0.266667 -1
6 33  5 0.355556 -1
6   5 0.177778 -1
6   7 0.16 -1
6 8  7 0.32 -1
6 40  7 0.32 -1
6 46  8 0.8 -1
6 38 46 9 0.266667 -1
6   9 0.266667 -1
6 43  9 0.533333 -1
6 30 8 10 1.2 -1
6 13 2 11 0.8 -1
6 25 42 12 0.45 -1
6 32 33 12 0.3 -1
6   12 0.3 -1
6 46  13 0.8 -1
6   14 0.2 -1
6 31  14 0.6 -1
6   14 0.2 -1
6 48 47 15 0.45 -1
6 41 23 15 0.3 -1
6   15 0.3 -1
6 43  16 0.8 -1
6   17 0.2 -1
6 41  17 0.4 -1
6   17 0.2 -1
6   18 0.4 -1
6   18 0.266667 -1
6   18 0.266667 -1
6 22  19 0.457143 -1
6 18 22 19 0.342857 -1
6 31 46 20 0.342857 -1
6 38  20 0.685714 -1
6 29 20 21 0.48 -1
6   21 0.32 -1
6 29  22 0.8 -1
6   23 0.3 -1
6   23 0.3 -1
6 37  23 0.4 -1
6   24 0.266667 -1
6 10  24 0.533333 -1
6 39 38 24 0.266667 -1
6 43  25 1.2 -1
6 38 9 26 0.3 -1
6 17 30 26 0.45 -1
6   26 0.2 -1
6 1  27 0.685714 -1
6 3 45 27 0.342857 -1
6 3 10 28 0.8 -1
6 21  29 0.6 -1
6 13  29 0.6 -1
6 35 36 30 0.266667 -1
6   30 0.266667 -1
6 38  30 0.533333 -1
6   31 0.8 -1
6 30 33 32 0.514286 -1
6 0  32 0.685714 -1
6 38  33 0.8 -1
6   33 0.4 -1
6 36  34 0.8 -1
6 31  35 0.457143 -1
6 0 43 35 0.514286 -1
6 30 21 36 0.48 -1
6   36 0.48 -1
6 5 38 37 0.3 -1
6 16 19 37 0.45 -1
6   37 0.3 -1
6   38 0.342857 -1
6   38 0.228571 -1
6 28 49 38 0.514286 -1
6 47  39 0.8 -1
6 17 18 40 0.266667 -1
6   40 0.266667 -1
6 30  40 0.355556 -1
6 27 30 41 0.342857 -1
6 21  41 0.685714 -1
6 16  42 0.685714 -1
6 13 22 42 0.514286 -1
6 35  43 0.8 -1
6   43 0.4 -1
6 5  44 0.290909 -1
6 8  44 0.436364 -1
6 13 28 44 0.327273 -1
6   45 1.2 -1
6 39  46 0.685714 -1
6 35 16 46 0.514286 -1
6 38  47 0.4 -1
6 44  47 0.266667 -1
6 46  47 0.266667 -1
6 28  48 0.355556 -1
6   48 0.177778 -1
6 46 45 48 0.266667 -1
6 41  49 1.2 -1
7 8  0 0.355556 -1
7   0 0.266667 -1
7 17 38 0 0.4 -1
7 8 31 1 0.8 -1
7 16  2 0.4 -1
7 47  2 0.266667 -1
7 27  2 0.266667 -1
7   3 0.32 -1
7 15 12 3 0.72 -1
7 35 42 4 0.514286 -1
7   4 0.228571 -1
7   4 0.228571 -1
7 21 45 5 0.4 -1
7 16 9 5 0.266667 -1
7 35 42 5 0.4 -1
7 1 20 6 0.342857 -1
7 18  6 0.457143 -1
7 45 32 8 0.4 -1
7 33 1 8 0.6 -1
7 21  9 0.685714 -1
7 20 16 9 0.342857 -1
7   10 0.342857 -1
7 31 8 10 0.342857 -1
7   10 0.342857 -1
7 31 25 11 0.8 -1
7   12 1.2 -1
7 20 28 13 1.2 -1
7 26  14 0.533333 -1
7   14 0.266667 -1
7 5 46 14 0.4 -1
7   15 0.8 -1
7   16 0.8 -1
7 20 41 17 0.72 -1
7   17 0.48 -1
7 5  18 0.533333 -1
7   18 0.4 -1
7   19 0.48 -1
7 47 37 19 0.48 -1
7 23 9 20 0.266667 -1
7 17 45 20 0.4 -1
7 25 38 20 0.266667 -1
7   21 0.4 -1
7 32  21 0.8 -1
7   22 0.3 -1
7 18  22 0.6 -1
7   22 0.2 -1
7 37  23 0.8 -1
7 22  24 0.8 -1
7 18 33 25 0.8 -1
7   26 1.2 -1
7   27 0.266667 -1
7   27 0.4 -1
7   27 0.266667 -1
7 42 25 28 1.2 -1
7   29 0.48 -1
7 0 47 29 0.72 -1
7 28  30 0.290909 -1
7 42  30 0.290909 -1
7 9 33 30 0.327273 -1
7 20 13 31 0.266667 -1
7 37 49 31 0.4 -1
7 38 47 31 0.4 -1
7 31  32 0.355556 -1
7 6 43 32 0.4 -1
7   32 0.266667 -1
7 38 22 33 1.2 -1
7 25  34 0.8 -1
7 41 3 35 0.514286 -1
7   35 0.342857 -1
7   35 0.228571 -1
7 4  36 0.8 -1
7 31 41 37 0.45 -1
7 8 42 37 0.45 -1
7   37 0.3 -1
7 35 22 38 0.72 -1
7   38 0.48 -1
7 41  39 0.8 -1
7   39 0.266667 -1
7 20  40 0.6 -1
7   40 0.2 -1
7   40 0.3 -1
7   41 0.16 -1
7 35  41 0.32 -1
7 0  41 0.48 -1
7 4 31 42 0.6 -1
7 16 22 42 0.6 -1
7   43 1.2 -1
7   44 0.266667 -1
7 16 0 44 0.4 -1
7 20  44 0.355556 -1
7 13 16 45 1.2 -1
7 4  46 0.436364 -1
7 28  46 0.290909 -1
7 5 21 46 0.327273 -1
7 22  47 0.4 -1
7 20  47 0.6 -1
7 12 38 48 0.8 -1
7 20  49 1.2 -1
8   0 0.8 -1
8 2  1 0.32 -1
8 7 12 1 0.24 -1
8 34 30 1 0.36 -1
8   2 0.2 -1
8 35  2 0.4 -1
8   2 0.2 -1
8 5 10 3 0.327273 -1
8 45  3 0.436364 -1
8 44  3 0.290909 -1
8   4 0.6 -1
8   4 0.6 -1
8 37 4 5 0.72 -1
8   5 0.48 -1
8   6 0.8 -1
8 16 37 7 0.6 -1
8 21 14 7 0.4 -1
8 30 32 9 0.45 -1
8   9 0.2 -1
8 45 32 9 0.3 -1
8 31 29 10 1.2 -1
8 32  11 0.290909 -1
8 22 37 11 0.218182 -1
8 3  11 0.290909 -1
8   12 0.4 -1
8 38  12 0.533333 -1
8   13 1.2 -1
8   14 0.177778 -1
8 46 47 14 0.4 -1
8 1  14 0.355556 -1
8 16 1 15 0.48 -1
8   15 0.48 -1
8   16 0.8 -1
8 20 18 17 0.8 -1
8 42  18 1.2 -1
8 28  19 0.32 -1
8   19 0.16 -1
8 5  19 0.48 -1
8 9 4 20 0.6 -1
8 39 0 20 0.6 -1
8   21 0.8 -1
8 28 25 22 1.2 -1
8   23 0.266667 -1
8 17  23 0.8 -1
8 45 33 24 0.6 -1
8 38 31 24 0.6 -1
8 2 12 25 0.4 -1
8 21  25 0.533333 -1
8   25 0.266667 -1
8   26 0.48 -1
8 28 45 26 0.48 -1
8   27 0.266667 -1
8   27 0.266667 -1
8   27 0.4 -1
8 24 23 28 0.45 -1
8 3 41 28 0.3 -1
8   28 0.3 -1
8 38  29 0.8 -1
8   30 0.16 -1
8 28  30 0.32 -1
8 10  30 0.32 -1
8   31 0.8 -1
8 38 26 32 0.6 -1
8 37 38 32 0.4 -1
8 28  33 0.48 -1
8 46 17 33 0.24 -1
8 44 45 33 0.24 -1
8   34 0.2 -1
8 18 46 34 0.3 -1
8 15 35 34 0.3 -1
8   35 0.8 -1
8 9  36 1.2 -1
8 46 30 37 1.2 -1
8 31  38 0.32 -1
8 9  38 0.32 -1
8   38 0.16 -1
8   39 0.266667 -1
8 22  39 0.8 -1
8 28 27 40 0.8 -1
8 0 47 41 1.2 -1
8 38  42 0.8 -1
8   42 0.4 -1
8 19 28 43 0.514286 -1
8   43 0.228571 -1
8   43 0.342857 -1
8 37 43 44 1.2 -1
8   45 0.8 -1
8 35 27 46 0.8 -1
8   47 1.2 -1
8 1 43 48 0.8 -1
8 16  49 0.48 -1
8 28 10 49 0.24 -1
8 20 31 49 0.24 -1
9 46  0 0.533333 -1
9   0 0.266667 -1
9 40  1 0.8 -1
9 45 16 2 0.514286 -1
9 30  2 0.685714 -1
9   3 0.228571 -1
9   3 0.228571 -1
9 15 5 3 0.342857 -1
9   4 0.3 -1
9 31 5 4 0.3 -1
9 38 42 4 0.3 -1
9   5 0.32 -1
9 22 30 5 0.48 -1
9 13  6 0.533333 -1
9   6 0.266667 -1
9 27  7 0.8 -1
9   8 0.3 -1
9 38 31 8 0.3 -1
9 17 29 8 0.3 -1
9   10 0.266667 -1
9 47 8 10 0.4 -1
9 2  10 0.533333 -1
9   11 0.4 -1
9   11 0.6 -1
9 18 5 12 0.8 -1
9   13 0.6 -1
9   13 0.4 -1
9 35 48 14 0.24 -1
9 16 43 14 0.36 -1
9 5  14 0.48 -1
9   15 1.2 -1
9 25 4 16 0.218182 -1
9 25  16 0.436364 -1
9 34  16 0.290909 -1
9   17 1.2 -1
9 35 2 18 0.8 -1
9 47 43 19 0.266667 -1
9 22 34 19 0.266667 -1
9 16 43 19 0.4 -1
9   20 0.4 -1
9   20 0.4 -1
9 18  21 0.685714 -1
9 29 22 21 0.342857 -1
9   22 1.2 -1
9 35 22 23 0.514286 -1
9 48  23 0.457143 -1
9   24 0.2 -1
9 42  24 0.4 -1
9   24 0.3 -1
9   25 0.6 -1
9   25 0.4 -1
9   26 0.266667 -1
9 46  26 0.533333 -1
9 16  27 0.8 -1
9 29  28 0.533333 -1
9   28 0.4 -1
9 22 26 29 0.342857 -1
9 31  29 0.457143 -1
9 36  30 0.290909 -1
9 24  30 0.290909 -1
9 10 24 30 0.218182 -1
9 6 5 31 1.2 -1
9 28  32 0.8 -1
9   32 0.4 -1
9 20 22 33 0.6 -1
9 43 41 33 0.6 -1
9   34 0.8 -1
9 20  35 0.6 -1
9 22  35 0.6 -1
9 35 41 36 0.514286 -1
9 2  36 0.685714 -1
9 18  37 0.6 -1
9   37 0.3 -1
9   37 0.2 -1
9   38 0.266667 -1
9 43  38 0.533333 -1
9 41 39 38 0.266667 -1
9 29  39 0.355556 -1
9   39 0.266667 -1
9 30 21 39 0.266667 -1
9 49 47 40 1.2 -1
9   41 0.3 -1
9 34  41 0.6 -1
9   41 0.3 -1
9 49  42 0.533333 -1
9   42 0.4 -1
9 16  43 0.8 -1
9   44 0.8 -1
9 25 38 45 0.514286 -1
9 16  45 0.457143 -1
9   46 0.4 -1
9   46 0.4 -1
9   47 1.2 -1
9   48 0.8 -1
9   49 1.2 -1
10 28 41 0 0.8 -1
10 31 20 1 1.2 -1
10   2 0.32 -1
10 32 33 2 0.48 -1
10 20  3 0.8 -1
10   4 0.32 -1
10 33 45 4 0.48 -1
10 29 43 5 1.2 -1
10   6 0.228571 -1
10 23 34 6 0.514286 -1
10   6 0.228571 -1
10   7 0.2 -1
10 29 2 7 0.3 -1
10 22 35 7 0.3 -1
10 32  8 0.533333 -1
10   8 0.266667 -1
10 24 47 9 0.6 -1
10 16 18 9 0.6 -1
10   11 0.266667 -1
10 22  11 0.8 -1
10 46  12 1.2 -1
10 7  13 0.32 -1
10   13 0.24 -1
10 17  13 0.32 -1
10   14 0.4 -1
10   14 0.4 -1
10 41 20 15 0.36 -1
10 2 8 15 0.24 -1
10 21  15 0.48 -1
10 24  16 1.2 -1
10   17 1.2 -1
10 13 2 18 0.342857 -1
10 3  18 0.685714 -1
10 20  19 0.533333 -1
10   19 0.4 -1
10 26  20 1.2 -1
10   21 1.2 -1
10 28  22 0.4 -1
10 5  22 0.4 -1
10 8  23 1.2 -1
10   24 0.266667 -1
10 6  24 0.355556 -1
10 42 25 24 0.4 -1
10 2 42 25 0.3 -1
10 20 5 25 0.3 -1
10   25 0.3 -1
10 38  26 0.8 -1
10 25 6 27 0.8 -1
10 30  28 0.4 -1
10 31  28 0.6 -1
10   29 0.8 -1
10 16  30 0.8 -1
10 17  31 0.4 -1
10 21  31 0.4 -1
10 23  31 0.4 -1
10   32 0.6 -1
10   32 0.6 -1
10 37  33 0.6 -1
10 0  33 0.6 -1
10   34 0.48 -1
10 33 4 34 0.72 -1
10 26  35 0.436364 -1
10 41 28 35 0.327273 -1
10 22  35 0.436364 -1
10   36 0.4 -1
10   36 0.4 -1
10 38 2 37 0.4 -1
10   37 0.266667 -1
10 47  37 0.355556 -1
10 37 39 38 0.6 -1
10 35 21 38 0.4 -1
10   39 0.4 -1
10 8  39 0.533333 -1
10   40 0.4 -1
10   40 0.4 -1
10   40 0.4 -1
10 4 35 41 0.4 -1
10 30 45 41 0.4 -1
10 46 39 42 0.8 -1
10 7  43 0.533333 -1
10   43 0.266667 -1
10 43  44 0.457143 -1
10 46 36 44 0.342857 -1
10 27  45 0.533333 -1
10   45 0.4 -1
10 29 38 46 1.2 -1
10 22  47 0.8 -1
10 26 41 48 0.266667 -1
10 28 33 48 0.4 -1
10 12 21 48 0.266667 -1
10 22 20 49 0.342857 -1
10 30  49 0.457143 -1
11 9  0 0.533333 -1
11   0 0.177778 -1
11 28 10 0 0.4 -1
11 48  1 0.457143 -1
11 8 38 1 0.514286 -1
11 32  2 0.436364 -1
11 22 38 2 0.327273 -1
11 13  2 0.436364 -1
11 17  3 0.8 -1
11 21  4 0.48 -1
11   4 0.16 -1
11 10  4 0.32 -1
